SentenceID,CodeSwitchedSentence,NumberOfCodeSwitching,CodeSwitch1,Translation1,CodeSwitch2,Translation2,CodeSwitch3,Translation3,CodeSwitch4,Translation4,CodeSwitch5,Translation5,TranslatedSentence,ChineseWordCount,EnglishWordCount,PunctuationCount,IndicesOfChineseWord,IndicesOfCodeSwitchedWord,IndicesOfPunctuation,,,,,
831, 小区 全部 是 meyer's management 管理 ， 安全 省心 ， 维修 即时 。,1,management,物业,,,,,,,,, 小区 全部 是 迈耶斯物业 管理 ， 安全 省心 ， 维修 即时 。,8,1,4,[0_ 1_ 2_ 5_ 7_ 8_ 10_ 11],[4],[3_ 6_ 9_ 12],,,,,
832, 垃圾 有 人 每天 清理 ， 相 比较 住 house 简直 省 时 省力 。,1,house,住宅,,,,,,,,, 垃圾 有 人 每天 清理 ， 相 比较 住独栋住宅简直 省 时 省力 。,12,1,2,[0_ 1_ 2_ 3_ 4_ 6_ 7_ 8_ 10_ 11_ 12_ 13],[9],[5_ 14],,,,,
833, 无需 security deposit 。,1,security deposit,保证金,,,,,,,,, 无需 保证金。,1,2,1,[0],[1_ 2],[3],,,,,
835, 这 是 一 个 两 室 一 卫生间 一 客厅 一 个 厨房 的 apartment 。,1,apartment,公寓,,,,,,,,, 这 是 一 个 两 室 一 卫生间 一 客厅 一 个 厨房 的公寓  。,14,1,1,[0_ 1_ 2_ 3_ 4_ 5_ 6_ 7_ 8_ 9_ 10_ 11_ 12_ 13],[14],[15],,,,,
836, important ] 咨询,1,important,重要,,,,,,,,, 重要 ] 咨询,1,1,1,[2],[0],[1],,,,,
837, 我 这 件 卧室 大小 是 大概 可以 放下 两 张 king size 的 床 。,1,king size,超大号,,,,,,,,, 我 这 件 卧室 大小 是 大概 可以 放下 两 张 超大号 的 床 。,13,2,1,[0_ 1_ 2_ 3_ 4_ 5_ 6_ 7_ 8_ 9_ 10_ 13_ 14],[11_ 12],[15],,,,,
838, 好 房子 ， 交通 便利 ， 代 房东 发布 此 消息 ， 房东 非常 nice,1,nice,好,,,,,,,,, 好 房子 ， 交通 便利 ， 代 房东 发布 此 消息 ， 房东 非常好,11,1,3,[0_ 1_ 3_ 4_ 6_ 7_ 8_ 9_ 10_ 12_ 13],[14],[2_ 5_ 11],,,,,
839, 或者 email ： stella.,1,email,电子邮件,,,,,,,,, 或者 电子邮件 ： stella.,1,1,2,[0],[1],[2_ 3],,,,,
840, 离 匹 大 ， cum 都 很 近 ， 交通 便利 。,1,cum,cmu？卡耐基梅隆？,,,,,,,,, 离 匹 大 ，卡耐基梅隆 都 很 近 ， 交通 便利 。,8,1,3,[0_ 1_ 2_ 5_ 6_ 7_ 9_ 10],[4],[3_ 8_ 11],,,,,
841, house 共 有 四 个 房间 ， 二 楼 和 三 楼 各 两 个 房间 ， 每 层 有 一 个 卫生间 。,1,house,住宅,,,,,,,,, 独栋住宅 共 有 四 个 房间 ， 二 楼 和 三 楼 各 两 个 房间 ， 每 层 有 一 个 卫生间 。,20,1,3,[1_ 2_ 3_ 4_ 5_ 7_ 8_ 9_ 10_ 11_ 12_ 13_ 14_ 15_ 17_ 18_ 19_ 20_ 21_ 22],[0],[6_ 16_ 23],,,,,
842, 购物 ： 步行 一 个 block 有 cvs ， 买 日常 用品 非常 方便 。,2,block,街区,cvs,超市名,,,,,,, 购物 ： 步行 一 个 街区 有 cvs（超市名） ， 买 日常 用品 非常 方便 。,10,2,3,[0_ 2_ 3_ 4_ 6_ 9_ 10_ 11_ 12_ 13],[5_ 7],[1_ 8_ 14],,,,,
843, squirrel hill 松鼠 山 好 房 出租 ！,1,squirrel hill,松鼠山,,,,,,,,, 松鼠山 松鼠 山 好 房 出租 ！,5,2,1,[2_ 3_ 4_ 5_ 6],[0_ 1],[7],,,,,
844, house 共 有 四 个 房间 ， 二 楼 和 三 楼 各 两 个 房间 ， 每 层 有 一 个 卫生间 。,1,house,住宅,,,,,,,,, 独栋住宅 共 有 四 个 房间 ， 二 楼 和 三 楼 各 两 个 房间 ， 每 层 有 一 个 卫生间 。,20,1,3,[1_ 2_ 3_ 4_ 5_ 7_ 8_ 9_ 10_ 11_ 12_ 13_ 14_ 15_ 17_ 18_ 19_ 20_ 21_ 22],[0],[6_ 16_ 23],,,,,
845, 如 有 兴趣 请 email : em@32,1,email,电子邮件,,,,,,,,, 如 有 兴趣 请 发电子邮件至 : em@32,4,1,2,[0_ 1_ 2_ 3],[4],[5_ 6],,,,,
846, 匹兹堡 apartment 卧室 招租 - 限 女生,1,apartment,公寓,,,,,,,,, 匹兹堡公寓 卧室 招租 - 限 女生,5,1,1,[0_ 2_ 3_ 5_ 6],[1],[4],,,,,
847, 并且 附近 有 cvs 和 印度 、 韩国 超市 ， 购物 也 方便 。,1,cvs,超市名,,,,,,,,, 并且 附近 有 cvs（超市名） 和 印度 、 韩国 超市 ， 购物 也 方便 。,10,1,3,[0_ 1_ 2_ 4_ 5_ 7_ 8_ 10_ 11_ 12],[3],[6_ 9_ 13],,,,,
848, north oakland 属于 学校 附近 相对 安静 和 治安 情况 较 好 的 区域 ， 居住 环境 好 ， 利于 学习 和 生活 。,1,north oakland,北奥克兰,,,,,,,,, 北奥克兰属于 学校 附近 相对 安静 和 治安 情况 较 好 的 区域 ， 居住 环境 好 ， 利于 学习 和 生活 。,19,2,3,[2_ 3_ 4_ 5_ 6_ 7_ 8_ 9_ 10_ 11_ 12_ 13_ 15_ 16_ 17_ 19_ 20_ 21_ 22],[0_ 1],[14_ 18_ 23],,,,,
849, 如 有 兴趣 请 email : em@32,1,email,电子邮件,,,,,,,,, 如 有 兴趣 请 发电子邮件l : em@32,4,1,2,[0_ 1_ 2_ 3],[4],[5_ 6],,,,,
850, 非 地毯 hard floor 。,1,hard floor,地板,,,,,,,,, 非 地毯地板。,2,2,1,[0_ 1],[2_ 3],[4],,,,,
851, 宜家 full size 床,1,full size,全尺寸大小,,,,,,,,, 宜家 全尺寸大小 床,2,2,0,[0_ 3],[1_ 2],[],,,,,
852, 所 属 物业 ： walnut capital （ 匹兹堡 特别 好 的 物业 ）,1,walnut capital,核桃资产,,,,,,,,, 所 属 物业 ： 核桃资产（ 匹兹堡 特别 好 的 物业 ）,8,2,3,[0_ 1_ 2_ 7_ 8_ 9_ 10_ 11],[4_ 5],[3_ 6_ 12],,,,,
853, 人 非常 nice,1,nice,好,,,,,,,,, 人 非常 好,2,1,0,[0_ 1],[2],[],,,,,
854, 也 有 校园 shuttle 停 靠 站 。,1,shuttle,摆渡车,,,,,,,,, 也 有 校园 摆渡车 停 靠 站 。,6,1,1,[0_ 1_ 2_ 4_ 5_ 6],[3],[7],,,,,
855, house 中 的 一 个 最大 房间 ， 租金 为 ： 399$ / 月 。,1,house,住宅,,,,,,,,, 独栋住宅 中 的 一 个 最大 房间 ， 租金 为 ： 399$ / 月 。,9,1,5,[1_ 2_ 3_ 4_ 5_ 6_ 8_ 9_ 13],[0],[7_ 10_ 11_ 12_ 14],,,,,
856, 房东 待人 和善 ， 房东 联系 email ： em@38,1,email,电子邮件,,,,,,,,, 房东 待人 和善 ， 房东 联系 电子邮箱： em@38,5,1,3,[0_ 1_ 2_ 4_ 5],[6],[3_ 7_ 8],,,,,
857, 平时 非常 安静 ， 也 很 少 有 人 干扰 ， 基本 没 人 会 在 这里 开 party 什么 的 ， 非常 适合 学习 。,1,party,聚会,,,,,,,,, 平时 非常 安静 ， 也 很 少 有 人 干扰 ， 基本 没 人 会 在 这里 开聚会 什么 的 ， 非常 适合 学习 。,21,1,4,[0_ 1_ 2_ 4_ 5_ 6_ 7_ 8_ 9_ 11_ 12_ 13_ 14_ 15_ 16_ 17_ 19_ 20_ 22_ 23_ 24],[18],[3_ 10_ 21_ 25],,,,,
858, 社区 ： squirrel hill ， 3-9 分钟 步行 可 达 bus stop,2,squirrel hill,松鼠山,bus stop,,,,,,,, 社区 ： 松鼠山 ， 3-9 分钟 步行 可 达公交站,5,4,3,[0_ 6_ 7_ 8_ 9],[2_ 3_ 10_ 11],[1_ 4_ 5],,,,,
859, 您 想 找 有 免费 street parking 的 公寓 吗 ？,1,street parking,路边停车,,,,,,,,, 您 想 找 有 免费 路边停车 的 公寓 吗 ？,8,2,1,[0_ 1_ 2_ 3_ 4_ 7_ 8_ 9],[5_ 6],[10],,,,,
860, college gardens 公寓 属于 pitt 学校 资产 并由 学校 负责 管理 与 维护 。,2,college gardens,学校花园,pitt,匹兹堡大学,,,,,,, 学校花园 公寓 属于 匹兹堡大学学校 资产 并由 学校 负责 管理 与 维护 。,10,3,1,[2_ 3_ 5_ 6_ 7_ 8_ 9_ 10_ 11_ 12],[0_ 1_ 4],[13],,,,,
861, 附近 有 cvs 和 印度 超市 ， 购物 方便 ， 也 有 很多 中国 ， 印度 餐馆 。,1,cvs,超市名,,,,,,,,, 附近 有 cvs(超市名） 和 印度 超市 ， 购物 方便 ， 也 有 很多 中国 ， 印度 餐馆 。,13,1,4,[0_ 1_ 3_ 4_ 5_ 7_ 8_ 10_ 11_ 12_ 13_ 15_ 16],[2],[6_ 9_ 14_ 17],,,,,
862, 您 想 找 有 免费 street parking 的 公寓 吗 ？,1,street parking,路边停车,,,,,,,,, 您 想 找 有 免费 路边停车的 公寓 吗 ？,8,2,1,[0_ 1_ 2_ 3_ 4_ 7_ 8_ 9],[5_ 6],[10],,,,,
863, college gardens 公寓 属于 pitt 学校 资产 并由 学校 负责 管理 与 维护 。,2,college gardens,学校花园,pitt,匹兹堡大学,,,,,,, 学校花园公寓 属于 匹兹堡大学 学校 资产 并由 学校 负责 管理 与 维护 。,10,3,1,[2_ 3_ 5_ 6_ 7_ 8_ 9_ 10_ 11_ 12],[0_ 1_ 4],[13],,,,,
864, 房子 是 一 个 两 层 楼 大 house 。,1,house,住宅,,,,,,,,, 房子 是 一 个 两 层 楼 大独栋住宅。,8,1,1,[0_ 1_ 2_ 3_ 4_ 5_ 6_ 7],[8],[9],,,,,
865, 二 楼 是 两 个 bedrooms 。,1,bedrooms,卧室,,,,,,,,, 二 楼 是 两 个 卧室。,5,1,1,[0_ 1_ 2_ 3_ 4],[5],[6],,,,,
866, 每个 bedroom 里 还 有 两 层 ， 是 个 loft 的 感觉 ， 很 大 。,2,bedroom,卧室,loft,复式楼,,,,,,, 每个卧室 里 还 有 两 层 ， 是 个复式楼的 感觉 ， 很 大 。,12,2,3,[0_ 2_ 3_ 4_ 5_ 6_ 8_ 9_ 11_ 12_ 14_ 15],[1_ 10],[7_ 13_ 16],,,,,
867, 含 一 个 outdoor parking 固定 车位 ， 不 需要 抢 。,1,outdoor parking,室外停车,,,,,,,,, 含 一 个 室外停车 固定 车位 ， 不 需要 抢 。,8,2,2,[0_ 1_ 2_ 5_ 6_ 8_ 9_ 10],[3_ 4],[7_ 11],,,,,
868, 公寓 情况 ： 超大 一 室 一 厅 ， 位 于 bayard road ， 属于 著名 的 meyers 公司 。,2,bayard road,贝叶德街,meyers,迈耶斯,,,,,,, 公寓 情况 ： 超大 一 室 一 厅 ， 位 于贝叶德街 ， 属于 著名 的 迈耶斯 公司 。,13,3,4,[0_ 1_ 3_ 4_ 5_ 6_ 7_ 9_ 10_ 14_ 15_ 16_ 18],[11_ 12_ 17],[2_ 8_ 13_ 19],,,,,
869, 交通 便捷 ， 去 中国 超市 ， whole foods market ， target ， downtown 等 均 可 直达 。,3,whole foods market,全食,target,塔吉特,downtown,市区,,,,, 交通 便捷 ， 去 中国 超市 ， 全食超市 ， 塔吉特 ， 市区等 均 可 直达 。,9,5,5,[0_ 1_ 3_ 4_ 5_ 14_ 15_ 16_ 17],[7_ 8_ 9_ 11_ 13],[2_ 6_ 10_ 12_ 18],,,,,
870, 两 个 walk-in closet 非常 宽敞 。,1,closet,衣橱,,,,,,,,, 两 个 进门壁橱 非常 宽敞 。,4,1,2,[0_ 1_ 4_ 5],[3],[2_ 6],,,,,
871, 学校 escort 可 直达 。,1,escort,护送车,,,,,,,,, 学校 护送车可 直达 。,3,1,1,[0_ 2_ 3],[1],[4],,,,,
872, 周边 环境 ： 对面 是 女子 大学 （ chatham university ） 安静 和 安全 。,1,chatham university,查塔姆大学,,,,,,,,, 周边 环境 ： 对面 是 女子 大学 （ 查塔姆大学） 安静 和 安全 。,9,2,4,[0_ 1_ 3_ 4_ 5_ 6_ 11_ 12_ 13],[8_ 9],[2_ 7_ 10_ 14],,,,,
873, 人 也 很 nice 的 ！,1,nice,好,,,,,,,,, 人 也 很 好的 ！,4,1,1,[0_ 1_ 2_ 4],[3],[5],,,,,
874, if （ 学校 escort ）,2,if,如果,escort,护送车,,,,,,, 如果 （ 学校护送车）,1,2,2,[2],[0_ 3],[1_ 4],,,,,
875, if （ 学校 shuttle ）,2,if,如果,shuttle,摆渡车,,,,,,, 如果 （ 学校护送车 ）,1,2,2,[2],[0_ 3],[1_ 4],,,,,
876, 去 giant eagle,1,giant eagle,大老鹰,,,,,,,,, 去 大老鹰,1,2,0,[0],[1_ 2],[],,,,,
877, 阳台 （ 面向 shady ）,1,shady,沙迪,,,,,,,,, 阳台 （ 面向 沙迪）,2,1,2,[0_ 2],[3],[1_ 4],,,,,
878, college garden 公寓 属于 pitt 学校 资产 并由 学校 负责 管理 与 维护 。,2,college garden,学校花园,pitt,匹兹堡大学,,,,,,, 学校花园 公寓 属于 匹兹堡大学 学校 资产 并由 学校 负责 管理 与 维护 。,10,3,1,[2_ 3_ 5_ 6_ 7_ 8_ 9_ 10_ 11_ 12],[0_ 1_ 4],[13],,,,,
879, 停车 ： 有 免费 的 off-street parking,1,parking,停车,,,,,,,,, 停车 ： 有 免费 的 露天停车,4,1,2,[0_ 2_ 3_ 4],[6],[1_ 5],,,,,
880, 联系 时 请 说明 你 的 名字 ， 性别 ， 在 这里 的 身份 （ 例如 master ， phd ， 访问 学者 等 ）,2,master,硕士,phd,博士,,,,,,, 联系 时 请 说明 你 的 名字 ， 性别 ， 在 这里 的 身份 （ 例如硕士 ， 博士， 访问 学者 等 ）,16,2,6,[0_ 1_ 2_ 3_ 4_ 5_ 6_ 8_ 10_ 11_ 12_ 13_ 15_ 20_ 21_ 22],[16_ 18],[7_ 9_ 14_ 17_ 19_ 23],,,,,
881, 由于 本人 下 学期 要 study abroad ， 现在 需要 将 apartment 从 12.,2,study abroad,出国读书,apartment,公寓,,,,,,, 由于 本人 下 学期 要出国学习 ， 现在 需要 将 公寓 从 12.,9,3,2,[0_ 1_ 2_ 3_ 4_ 8_ 9_ 10_ 12],[5_ 6_ 11],[7_ 13],,,,,
882, 没有 单独 的 laundry 。,1,laundry,洗衣机,,,,,,,,, 没有 单独 的洗衣机 。,3,1,1,[0_ 1_ 2],[3],[4],,,,,
883, 要 去 tower 洗 衣服,1,tower,塔,,,,,,,,, 要 去 塔 洗 衣服,4,1,0,[0_ 1_ 3_ 4],[2],[],,,,,
884, 一 个 studio （ 独立 卫生间 ， 一 个 大厅 包括 厨房 ） 。,1,studio,工作室,,,,,,,,, 一 个 工作室（ 独立 卫生间 ， 一 个 大厅 包括 厨房 ） 。,9,1,4,[0_ 1_ 4_ 5_ 7_ 8_ 9_ 10_ 11],[2],[3_ 6_ 12_ 13],,,,,
885, 这个 apt 非常 好 ， 可能 整个 匹兹堡 都 找 不 到 这么 便宜 的 apt 了 。,2,apt,公寓,apt,公寓,,,,,,, 这个 公寓 非常 好 ， 可能 整个 匹兹堡 都 找 不 到 这么 便宜 的 公寓了 。,14,2,2,[0_ 2_ 3_ 5_ 6_ 7_ 8_ 9_ 10_ 11_ 12_ 13_ 14_ 16],[1_ 15],[4_ 17],,,,,
886, 不含 utility 。,1,utility,水电气,,,,,,,,, 不含 水电气 。,1,1,1,[0],[1],[2],,,,,
887, craig 两 室 一 厅 中 一 室 招租 。,1,craig,克列戈,,,,,,,,, 克列戈两 室 一 厅 中 一 室 招租 。,8,1,1,[1_ 2_ 3_ 4_ 5_ 6_ 7_ 8],[0],[9],,,,,
888, 出门 一 分钟 到 centre 和 craig 路口 。,2,centre,中间,craig,克列戈,,,,,,, 出门 一 分钟 到 中间 和 克列戈路口 。,6,2,1,[0_ 1_ 2_ 3_ 5_ 7],[4_ 6],[8],,,,,
889, 所有 家具 齐全 （ queen size 床 + 书桌 + 转椅 + 衣柜 + 书柜 ） 只 需 提包 入住 。,1,queen size,大号尺寸的,,,,,,,,, 所有 家具 齐全 （ 大号尺寸的 床 + 书桌 + 转椅 + 衣柜 + 书柜 ） 只 需 提包 入住 。,12,2,7,[0_ 1_ 2_ 6_ 8_ 10_ 12_ 14_ 16_ 17_ 18_ 19],[4_ 5],[3_ 7_ 9_ 11_ 13_ 15_ 20],,,,,
890, 房子 是 一 个 两 层 楼 大 house 。,1,house,住宅,,,,,,,,, 房子 是 一 个 两 层 楼 大独栋住宅 。,8,1,1,[0_ 1_ 2_ 3_ 4_ 5_ 6_ 7],[8],[9],,,,,
891, 刚 装修 过 的 新房 ， 有 back yard ， deck 等,2,back yard,后花园,deck,露台,,,,,,, 刚 装修 过 的 新房 ， 有 后花园 ，露台 等,7,3,2,[0_ 1_ 2_ 3_ 4_ 6_ 11],[7_ 8_ 10],[5_ 9],,,,,
892, 停车 ： 有 停车场 ， 但是 需要 交 fee 。,1,fee,费用,,,,,,,,, 停车 ： 有 停车场 ， 但是 需要 交费用 。,6,1,3,[0_ 2_ 3_ 5_ 6_ 7],[8],[1_ 4_ 9],,,,,
893, 欢迎 email 或者 电话 咨询 信息 照片,1,email,电子邮件,,,,,,,,, 欢迎 电子邮件 或者 电话 咨询 信息 照片,6,1,0,[0_ 2_ 3_ 4_ 5_ 6],[1],[],,,,,
894, html 租金 为 750+electricity,1,html,超文字标记语言,,,,,,,,, 超文字标记语言 租金 为 750+电费,2,1,1,[1_ 2],[0],[3],,,,,
895, 松鼠 山 有 很多 restaurant ， 吃饭 不 发愁 。,1,restaurant,餐厅,,,,,,,,, 松鼠 山 有 很多 餐厅 ， 吃饭 不 发愁 。,7,1,2,[0_ 1_ 2_ 3_ 6_ 7_ 8],[4],[5_ 9],,,,,
896, 距离 giant eagle 只 有 一 个 block ， 购物 方便 。,2,giant eagle,大老鹰,block,街区,,,,,,, 距离 大老鹰 只 有 一 个 街区 ， 购物 方便 。,7,3,2,[0_ 3_ 4_ 5_ 6_ 9_ 10],[1_ 2_ 7],[8_ 11],,,,,
897, 一 室 一 厅 ， 客厅 招租 ， 并且 有 dining room 。,1,dining room,餐厅,,,,,,,,, 一 室 一 厅 ， 客厅 招租 ， 并且 有 餐厅 。,8,2,3,[0_ 1_ 2_ 3_ 5_ 6_ 8_ 9],[10_ 11],[4_ 7_ 12],,,,,
898, 客厅 面积 很 大 ， 很 明亮 ， 有 自己 的 closet ( 详见 floor plan ),2,closet,衣橱,floor plan,平面图,,,,,,, 客厅 面积 很 大 ， 很 明亮 ， 有 自己 的 衣橱 ( 详见 平面图 ),10,3,4,[0_ 1_ 2_ 3_ 5_ 6_ 8_ 9_ 10_ 13],[11_ 14_ 15],[4_ 7_ 12_ 16],,,,,
899, （ 可 google 查看 地理 位置 ）,1,google,谷歌,,,,,,,,, （ 可谷歌 查看 地理 位置 ）,4,1,2,[1_ 3_ 4_ 5],[2],[0_ 6],,,,,
900, 位置 在 murray 和 forward 交叉 路口 附近 ， 方便 上下 374.,2,murray,默里,forward,费伍德,,,,,,, 位置 在 默里 和 费伍德交叉 路口 附近 ， 方便 上下 374.,8,2,2,[0_ 1_ 3_ 5_ 6_ 7_ 9_ 10],[2_ 4],[8_ 11],,,,,
901, 有 free street parking.,1,free street,免费街,,,,,,,,, 有 免费路边停车,1,2,1,[0],[1_ 2],[3],,,,,
902, 现在 有 位于 bartlett st 的 安静 公寓 中 一 间 卧室 出租 ， 出门 过 马路 即 可 到 giant eagle ， 买 东西 很 方便 。,2,bartlett st,巴雷特街,giant eagle,大老鹰,,,,,,, 现在 有 位于 巴雷特街 的 安静 公寓 中 一 间 卧室 出租 ， 出门 过 马路 即 可 到 大老鹰 ， 买 东西 很 方便 。,21,4,3,[0_ 1_ 2_ 5_ 6_ 7_ 8_ 9_ 10_ 11_ 12_ 14_ 15_ 16_ 17_ 18_ 19_ 23_ 24_ 25_ 26],[3_ 4_ 20_ 21],[13_ 22_ 27],,,,,
903, center tower 一 室 一 厅 招租 。,1,center tower,中央塔,,,,,,,,, 中央塔 一 室 一 厅 招租 。,5,2,1,[2_ 3_ 4_ 5_ 6],[0_ 1],[7],,,,,
904, lease 到 2016.,1,lease,合同,,,,,,,,, 合同到 2016.,1,1,1,[1],[0],[2],,,,,
905, 现有 两 匹 大 master ， 一 男生 一 女生 ， 很 好 相处 。,1,master,硕士,,,,,,,,, 现有 两 匹 大 硕士 ， 一 男生 一 女生 ， 很 好 相处 。,11,1,3,[0_ 1_ 2_ 3_ 6_ 7_ 8_ 9_ 11_ 12_ 13],[4],[5_ 10_ 14],,,,,
906, 的 studio ， 环境 安静 。,1,studio,工作室,,,,,,,,, 的 工作室， 环境 安静 。,3,1,2,[0_ 3_ 4],[1],[2_ 5],,,,,
907, 邮箱 jib em@39,1,jib,迹部,,,,,,,,, 邮箱 jib em@39,1,1,1,[0],[1],[2],,,,,
908, floor plan ( 我 用 模拟 人生 搞 的 = = 就 看 个 结构 吧 实际 颜色 不 是 这样 的 ) 房东 给 我 拍 了 一 段 房子 现在 的 样子 的 视频 可以 发 邮件 问 我 要 ：,1,floor plan,平面图,,,,,,,,, 平面图 ( 我 用 模拟 人生 搞 的 = = 就 看 个 结构 吧 实际 颜色 不 是 这样 的 ) 房东 给 我 拍 了 一 段 房子 现在 的 样子 的 视频 可以 发 邮件 问 我 要 ：,36,2,5,[3_ 4_ 5_ 6_ 7_ 8_ 11_ 12_ 13_ 14_ 15_ 16_ 17_ 18_ 19_ 20_ 21_ 23_ 24_ 25_ 26_ 27_ 28_ 29_ 30_ 31_ 32_ 33_ 34_ 35_ 36_ 37_ 38_ 39_ 40_ 41],[0_ 1],[2_ 9_ 10_ 22_ 42],,,,,
909, floor plan ( 我 用 模拟 人生 搞 的 = = 就 看 个 结构 吧 实际 颜色 不 是 这样 的 ) ：,1,floor plan,平面图,,,,,,,,, 平面图 ( 我 用 模拟 人生 搞 的 = = 就 看 个 结构 吧 实际 颜色 不 是 这样 的 ) ：,17,2,5,[3_ 4_ 5_ 6_ 7_ 8_ 11_ 12_ 13_ 14_ 15_ 16_ 17_ 18_ 19_ 20_ 21],[0_ 1],[2_ 9_ 10_ 22_ 23],,,,,
910, 这 是 one bedroom apartment .,1,one bedroom apartment,单卧室公寓,,,,,,,,, 这 是 单卧室公寓 .,2,3,1,[0_ 1],[2_ 3_ 4],[5],,,,,
911, 联系 方式 ： call : pn-20 e-mail : em@40,1,call,电话,,,,,,,,, 联系 方式 ：电话 : pn-20 电子邮箱 : em@40,2,1,6,[0_ 1],[3],[2_ 4_ 5_ 6_ 7_ 8],,,,,
912, 本人 匹 大 研究生 毕业 ， 在 学校 的 实验室 做 opt ， 男 ， 无 不良 嗜好 。,1,opt,need to translate,,,,,,,,, 本人 匹 大 研究生 毕业 ， 在 学校 的 实验室 做 opt ， 男 ， 无 不良 嗜好 。,14,1,4,[0_ 1_ 2_ 3_ 4_ 6_ 7_ 8_ 9_ 10_ 13_ 15_ 16_ 17],[11],[5_ 12_ 14_ 18],,,,,
913, 有 permit ， 没有 车 ， 但是 想 近期 考 驾照 。,1,permit,许可证,,,,,,,,, 有 许可证 ， 没有 车 ， 但是 想 近期 考 驾照 。,8,1,3,[0_ 3_ 4_ 6_ 7_ 8_ 9_ 10],[1],[2_ 5_ 11],,,,,
914, 请 再次 确认 一下 微 信号 ， 我 添加 你 时 显示 “ not found ” 。,1,not found,没发现,,,,,,,,, 请 再次 确认 一下 微 信号 ， 我 添加 你 时 显示 “ 查无此人 ” 。,11,2,4,[0_ 1_ 2_ 3_ 4_ 5_ 7_ 8_ 9_ 10_ 11],[13_ 14],[6_ 12_ 15_ 16],,,,,
915, 已经 拿到 permit ， 有 车 。,1,permit,许可证,,,,,,,,, 已经 拿到 许可证 ， 有 车 。,4,1,2,[0_ 1_ 4_ 5],[2],[3_ 6],,,,,
916, 位置 ： squirrel hill 附近 。,1,squirrel hill,松鼠山,,,,,,,,, 位置 ：松鼠山 附近 。,2,2,2,[0_ 4],[2_ 3],[1_ 5],,,,,
917, 你 还 ， 请 问 可以 share 一下 你 教练 的 联系 方式 吗 ？,1,share,分享,,,,,,,,, 你 还 ， 请 问 可以 分享 一下 你 教练 的 联系 方式 吗 ？,12,1,2,[0_ 1_ 3_ 4_ 5_ 7_ 8_ 9_ 10_ 11_ 12_ 13],[6],[2_ 14],,,,,
918, 我 也 拿到 了 permit ， 最近 想 请 教练 陪练 ， 但 还 没 找到 。,1,permit,许可证,,,,,,,,, 我 也 拿到 了 许可证 ， 最近 想 请 教练 陪练 ， 但 还 没 找到 。,13,1,3,[0_ 1_ 2_ 3_ 6_ 7_ 8_ 9_ 10_ 12_ 13_ 14_ 15],[4],[5_ 11_ 16],,,,,
919, 在 每 一 次 booking 客人 走 之后 需要 进行 整理 和 清洁 。,1,booking,租借,,,,,,,,, 在 每 一 次 租借 客人 走 之后 需要 进行 整理 和 清洁 。,12,1,1,[0_ 1_ 2_ 3_ 5_ 6_ 7_ 8_ 9_ 10_ 11_ 12],[4],[13],,,,,
920, allen 于 2018-4-25 14:27 编辑,1,allen,阿伦,,,,,,,,, allen 于 2018-4-25 14:27 编辑,2,1,2,[1_ 4],[0],[2_ 3],,,,,
921, 大家 好 ， 我 是 匹 大学生 ， 希望 加入 一 个 手机 的 family plan 。,1,family plan,家庭套餐,,,,,,,,, 大家 好 ， 我 是 匹 大学生 ， 希望 加入 一 个 手机 的 家庭套餐 。,12,2,3,[0_ 1_ 3_ 4_ 5_ 6_ 8_ 9_ 10_ 11_ 12_ 13],[14_ 15],[2_ 7_ 16],,,,,
922, 豪华 suv 包车 往返 pit 机场 及 匹兹堡 市区,2,suv,城市功能越野车,pit,匹兹堡,,,,,,, 豪华城市功能越野车包车 往返匹兹堡机场 及 匹兹堡 市区,7,2,0,[0_ 2_ 3_ 5_ 6_ 7_ 8],[1_ 4],[],,,,,
923, 去 ymca 找 一 个 正规 的 吧,1,ymca,need to translate,,,,,,,,, 去 ymca 找 一 个 正规 的 吧,7,1,0,[0_ 2_ 3_ 4_ 5_ 6_ 7],[1],[],,,,,
924, area manager 地区 经理,1,area manager,地区管理,,,,,,,,, 地区管理 地区 经理,2,2,0,[2_ 3],[0_ 1],[],,,,,
925, 有 良好 的 沟通 能力 和 时间 观念 ， 团队 意识 强 熟练 应用 电脑 ， excel 表格 ， word 文档 等 基本 办公 软件 应用 有 工作 经验 ， 美国 身份 者 优先 考虑,2,excel,excel,word,word,,,,,,, 有 良好 的 沟通 能力 和 时间 观念 ， 团队 意识 强 熟练 应用 电脑 ， excel 表格 ， word 文档 等 基本 办公 软件 应用 有 工作 经验 ， 美国 身份 者 优先 考虑,29,2,4,[0_ 1_ 2_ 3_ 4_ 5_ 6_ 7_ 9_ 10_ 11_ 12_ 13_ 14_ 17_ 20_ 21_ 22_ 23_ 24_ 25_ 26_ 27_ 28_ 30_ 31_ 32_ 33_ 34],[16_ 19],[8_ 15_ 18_ 29],,,,,
926, 朋友 背景 ： 国内 大学 研究生 ， 已 拿到 公司 offer .,1,offer,邀请,,,,,,,,, 朋友 背景 ： 国内 大学 研究生 ， 已 拿到 公司 邀请 .,8,1,3,[0_ 1_ 3_ 4_ 5_ 7_ 8_ 9],[10],[2_ 6_ 11],,,,,
927, 客服 很 nice ， 丢 单 必 补 ， 从不 赖账 ；,1,nice,好,,,,,,,,, 客服 很 好 ， 丢 单 必 补 ， 从不 赖账 ；,8,1,3,[0_ 1_ 4_ 5_ 6_ 7_ 9_ 10],[2],[3_ 8_ 11],,,,,
