word index,word form,pos-tag,head,dep rel,frequency,Surprisal
5,周围,NN,8,compound:nn,8.56E-17,4.175462
6,很多,CD,8,dep,3.62E-16,3.735421
7,老师,NN,11,nsubj,8.81E-17,3.621603
8,都,AD,11,advmod,3.54E-15,2.375242
9,在,AD,11,advmod,1.88E-14,1.449371
10,安娜,VV,3,conj,5.24E-18,5.271541
11,那,PN,13,nsubj,1.05E-15,4.545907
12,买,VV,15,acl,9.43E-17,5.318162
13,的,DEC,13,mark,1.12E-13,1.21779
14,保险,NN,11,dobj,4.16E-16,4.723256
15,。,PU,3,punct,,0.8995734
,,,,,,
PSU,272,,,,,
0,所以,AD,4,advmod,8.57E-16,3.657084
1,我,PN,4,nsubj,5.51E-15,2.96284
2,也,AD,4,advmod,5.45E-15,1.597512
3,找,VV,0,root,1.57E-16,3.913645
4,的,DER,4,dep,1.12E-13,2.564552
5,安娜,VV,4,dep,5.24E-18,5.139338
6,。,PU,4,punct,,1.434795
,,,,,,
PSU,273,,,,,
0,再次,AD,2,advmod,1.22E-16,4.717025
1,谢谢,VV,0,root,1.57E-17,5.096835
2,安娜,VV,2,ccomp,5.24E-18,5.772667
3,给,P,5,case,1.05E-15,2.773257
4,我们,PN,7,nmod,4.68E-15,2.608976
5,的,DEG,5,case,1.12E-13,0.7441067
6,帮忙,NN,3,dobj,1.20E-17,5.105303
7,。,PU,2,punct,,0.9388948
,,,,,,
PSU,280,,,,,
0,可以,VV,2,aux:modal,2.86E-15,3.535944
1,到,VV,0,root,5.42E-15,3.16548
2,克利夫兰,NR,7,conj,3.70E-19,5.45426
3,或,CC,7,cc,1.79E-15,3.374428
4,哥伦布,NR,7,conj,2.88E-18,5.894734
5,或,CC,7,cc,1.79E-15,3.468711
6,印第安纳波利斯,NR,2,dobj,,5.790572
,,,,,,
PSU,284,,,,,
0,坐标,VV,0,root,1.14E-17,5.230359
1,南边,NR,6,nmod:assmod,1.74E-18,6.145445
2,的,DEG,2,case,1.12E-13,0.7880858
3,皇家,NN,6,compound:nn,1.32E-17,3.903304
4,高楼,NN,6,compound:nn,1.70E-18,6.281072
5,附近,NN,1,dobj,9.39E-17,4.227229
,,,,,,
PSU,287,,,,,
0,房子,NN,2,compound:nn,5.70E-17,5.512905
1,对面,NN,4,nsubj,1.01E-17,5.764727
2,是,VC,4,cop,1.98E-14,1.294297
3,健身房,NN,0,root,5.44E-19,6.159597
4,。,PU,4,punct,,1.039928
,,,,,,
PSU,292,,,,,
0,破音,VV,4,dep,,6.527233
1,特小区,NN,1,dobj,,Infinity
2,的,DEC,1,mark,1.12E-13,1.397776
3,有,VE,12,dep,1.01E-14,3.063751
4,兴趣,NN,4,dobj,1.46E-16,3.851836
5,吗,SP,4,discourse,2.70E-16,4.375988
6,明年,NT,8,compound:nn,2.01E-17,7.2131
7,一月,NT,12,nmod:tmod,1.04E-19,1.889556
8,就,AD,12,advmod,3.73E-15,3.950217
9,可以,VV,12,aux:modal,2.86E-15,1.408872
10,开始,VV,12,xcomp,1.01E-15,2.452277
11,租,VV,0,root,1.62E-17,5.237648
12,。,PU,12,punct,,1.742426
,,,,,,
PSU,296,,,,,
0,沿途,AD,5,advmod,2.51E-18,5.100725
1,在,P,4,case,1.88E-14,2.483231
2,弗吉尼亚,NR,4,nmod:assmod,2.15E-18,4.094637
3,技校,NN,5,nmod:prep,4.63E-19,7.312116
4,过夜,VV,0,root,2.60E-18,6.100144
,,,,,,
PSU,297,,,,,
0,个人,NN,2,dep,8.51E-16,4.160723
1,背景,NN,0,root,1.66E-16,3.219249
2,：,PU,2,punct,,2.352505
3,平均,JJ,5,amod,2.89E-16,4.329494
4,成绩,NN,7,dep,1.55E-16,2.84347
5,：,PU,7,punct,,1.19518
6,3,CD,2,conj,,Infinity
7,。,PU,2,punct,,1.427697
,,,,,,
PSU,300,,,,,
0,库帕,NN,3,compound:nn,,6.100998
1,海滩,NN,3,compound:nn,4.46E-18,5.138783
2,小区,NN,5,nmod:assmod,2.04E-17,5.98554
3,的,DEG,3,case,1.12E-13,1.362167
4,房子,NN,11,nsubj,5.70E-17,3.910163
5,都,AD,7,advmod,3.54E-15,1.926122
6,是,VC,11,dep,1.98E-14,1.504958
7,一,CD,7,dep,1.35E-14,2.061789
8,年,M,8,mark:clf,1.38E-14,2.93083
9,一,AD,11,advmod,1.35E-14,2.242553
10,签,VV,0,root,1.89E-17,3.061157
11,哦,SP,11,discourse,5.49E-18,7.607308
,,,,,,
PSU,307,,,,,
0,离,P,4,case,1.31E-16,4.442867
1,信息,NN,3,compound:nn,8.20E-16,4.591347
2,技术,NN,4,compound:nn,2.20E-15,2.617091
3,大佬,NN,7,nmod:prep,,7.332784
4,有,VE,7,dep,1.01E-14,2.870217
5,多,AD,7,advmod,2.68E-15,2.151057
6,远,VA,0,root,2.81E-16,2.148112
7,？,PU,7,punct,,1.104735
,,,,,,
PSU,308,,,,,
0,公园,NN,7,dep,3.69E-17,3.847012
1,，,PU,7,punct,,1.25042
2,是,VC,7,cop,1.98E-14,1.262311
3,健身,NN,5,compound:nn,9.34E-18,6.000867
4,锻炼,NN,7,compound:nn,4.53E-17,2.985139
5,好,JJ,7,amod,1.73E-15,2.672019
6,地方,NN,0,root,1.04E-15,2.277807
7,。,PU,7,punct,,0.2084606
,,,,,,
PSU,312,,,,,
0,我,PN,2,compound:nn,5.51E-15,3.527254
1,家,NN,3,compound:nn,1.29E-15,4.074942
2,房子,NN,4,dep,5.70E-17,5.414274
3,有,VE,0,root,1.01E-14,2.333246
4,房间,NN,6,compound:nn,3.80E-17,4.572856
5,出租,NN,4,dobj,4.50E-17,3.583909
6,，,PU,4,punct,,1.081215
7,性价比,NN,13,nsubj,2.80E-19,6.297031
8,比,P,12,case,7.97E-16,3.903859
9,海,NN,12,compound:nn,1.17E-16,3.91402
10,慈,JJ,12,amod,8.80E-19,5.549741
11,小区,NN,13,nmod:prep,2.04E-17,3.500285
12,高,VA,4,conj,1.12E-15,4.11019
13,很多,CD,13,dep,3.62E-16,2.721863
14,很多,CD,14,dep,3.62E-16,4.468815
15,。,PU,4,punct,,1.50835
,,,,,,
PSU,313,,,,,
0,帕克,VV,0,root,1.65E-18,4.652567
1,森林,NN,3,compound:nn,9.71E-17,4.831384
2,小区,NN,7,compound:nn,2.04E-17,6.127382
3,两,CD,7,nummod,2.28E-15,3.375101
4,室,M,4,mark:clf,1.94E-16,3.98376
5,一,CD,7,dep,1.35E-14,0.9280026
6,厅,NN,12,nmod:assmod,1.16E-16,0.2688453
7,的,DEG,7,case,1.12E-13,0.9777236
8,一,CD,12,nummod,1.35E-14,1.797456
9,间,M,9,mark:clf,1.74E-15,2.084732
10,卧室,NN,12,compound:nn,3.33E-18,3.260066
11,出租,NN,1,dobj,4.50E-17,5.891377
12,。,PU,1,punct,,1.169046
,,,,,,
PSU,314,,,,,
0,现有,JJ,2,amod,8.71E-19,4.015745
1,帕克,NN,4,compound:nn,1.65E-18,5.993355
2,森林,NN,4,compound:nn,9.71E-17,4.729979
3,小区,NN,8,compound:nn,2.04E-17,6.127382
4,两,CD,8,nummod,2.28E-15,3.375101
5,室,M,5,mark:clf,1.94E-16,3.98376
6,一,CD,8,dep,1.35E-14,0.9280026
7,厅,NN,12,nmod:assmod,1.16E-16,0.2688453
8,的,DEG,8,case,1.12E-13,0.9777236
9,一,CD,12,nummod,1.35E-14,1.797456
10,间,M,10,mark:clf,1.74E-15,2.084732
11,卧室,NN,13,nsubj,3.33E-18,3.260066
12,出租,VV,0,root,4.50E-17,5.891377
13,。,PU,13,punct,,1.169046
,,,,,,
PSU,316,,,,,
0,胶片,NR,2,dep,3.42E-18,5.886802
1,相机,NN,0,root,7.47E-18,1.82823
2,佳能,NR,2,dep,3.31E-19,4.025279
,,,,,,
PSU,317,,,,,
0,萨图尔,VV,0,root,,Infinity
1,已,AD,3,advmod,1.06E-15,3.294987
2,出,VV,1,conj,2.20E-15,3.308549
3,。,PU,1,punct,,1.291725
,,,,,,
PSU,323,,,,,
0,决定,VV,0,root,9.25E-16,4.806756
1,叫,VV,1,ccomp,6.65E-17,3.929517
2,优步,NN,2,dobj,,Infinity
3,去,VV,2,conj,8.22E-16,3.64181
4,了,AS,4,aux:asp,1.80E-14,1.352551
5,可,VV,7,aux:modal,1.43E-15,3.70052
6,带,VV,2,conj,5.49E-16,3.551271
7,一,CD,10,nummod,1.35E-14,2.532546
8,个,M,8,mark:clf,4.57E-15,5.38623
9,人,NN,7,dobj,8.08E-15,1.958433
,,,,,,
PSU,328,,,,,
0,是,VC,3,cop,1.98E-14,2.675791
1,环木,NN,3,compound:nn,,Infinity
2,小区,NN,0,root,2.04E-17,5.356089
3,？,PU,3,punct,,4.487253
,,,,,,
PSU,333,,,,,
0,我,PN,5,nsubj,5.51E-15,3.527254
1,是,VC,5,cop,1.98E-14,1.29398
2,第二,OD,5,nummod,1.63E-18,3.407544
3,任,M,3,mark:clf,2.80E-16,1.615839
4,车主,NN,0,root,7.08E-19,6.123845
5,，,PU,5,punct,,1.477121
6,第一,OD,13,dep,1.35E-18,3.151359
7,任,M,7,mark:clf,2.80E-16,1.70325
8,是,VC,13,cop,1.98E-14,3.523381
9,宾州,NR,12,nmod,,5.161407
10,州立,JJ,12,amod,3.12E-18,1.968497
11,舰队,NN,13,compound:nn,1.56E-17,5.101754
12,团队,NN,5,conj,2.56E-17,5.054174
13,。,PU,5,punct,,1.295997
,,,,,,
PSU,335,,,,,
0,各,DT,3,det,2.64E-15,3.626885
1,种,M,1,mark:clf,6.55E-15,4.359499
2,插头,NN,0,root,3.70E-19,6.77275
3,3,CD,3,nmod:range,,Infinity
4,。,PU,3,punct,,1.427697
,,,,,,
PSU,338,,,,,
0,地点,NN,4,dep,8.03E-17,4.410243
1,：,PU,4,punct,,0.06790023
2,破音,AD,4,advmod,,6.412588
3,特小区,VV,0,root,,Infinity
,,,,,,
PSU,343,,,,,
0,下面,NN,6,nsubj,1.03E-16,3.547939
1,是,VC,6,cop,1.98E-14,0.4281976
2,亚马逊,NR,6,nmod,,5.020988
3,上,LC,3,case,6.90E-15,2.403952
4,的,DEG,3,case,1.12E-13,0.674956
5,价格,NN,0,root,6.70E-16,3.703543
6,。,PU,6,punct,,1.22295
,,,,,,
PSU,346,,,,,
0,我,PN,8,nsubj,5.51E-15,3.527254
1,是,VC,8,cop,1.98E-14,1.29398
2,宾州,NR,5,nmod,,5.280947
3,州立,JJ,5,amod,3.12E-18,1.968497
4,大学,NN,8,nmod:assmod,7.24E-16,0.523432
5,的,DEG,5,case,1.12E-13,0.4259687
6,访问,JJ,8,amod,1.24E-16,2.977381
7,学者,NN,0,root,2.41E-16,4.947703
8,，,PU,8,punct,,1.06419
9,每,DT,13,det,9.51E-16,3.354289
10,周,M,10,mark:clf,9.50E-17,3.877728
11,只有,AD,13,advmod,7.29E-16,4.09712
12,工作日,NN,18,nsubj,8.75E-19,6.009598
13,在,P,17,case,1.88E-14,2.402437
14,斯泰特,NN,17,compound:nn,,Infinity
15,克里,NN,17,compound:nn,8.41E-19,5.531523
16,奇,NN,18,nmod:prep,3.41E-17,4.808026
17,住,VV,8,conj,3.88E-16,5.129591
18,4-Mar,CD,20,dep,,Infinity
19,晚,NN,18,dobj,8.36E-17,4.303827
20,。,PU,8,punct,,1.820011
,,,,,,
PSU,349,,,,,
0,我,PN,3,nmod:topic,5.51E-15,3.527254
1,自己,PN,3,nsubj,2.44E-15,2.785546
2,问,VV,0,root,3.86E-16,4.834063
3,过,VV,3,ccomp,1.22E-15,1.954785
4,了,AS,4,aux:asp,1.80E-14,1.930927
5,赫特兹,NN,4,dobj,,Infinity
6,，,PU,3,punct,,1.197862
7,价格,NN,9,nsubj,6.70E-16,4.356595
8,爆炸,VV,3,conj,4.05E-17,5.373703
9,；,PU,3,punct,,2.334454
,,,,,,
PSU,351,,,,,
0,门口,NN,2,dep,7.71E-18,5.976814
1,有,VE,0,root,1.01E-14,1.705884
2,n,NR,9,conj,,4.281587
3,，,PU,9,punct,,2.254418
4,ne,NR,9,conj,,6.043551
5,，,PU,9,punct,,2.250063
6,nv,NR,9,conj,,8.264418
7,，,PU,9,punct,,1.50111
8,vn,NR,14,nmod,,7.545387
9,等,ETC,9,etc,2.53E-15,2.947642
10,多,CD,14,nummod,2.68E-15,2.055102
11,条,M,11,mark:clf,5.50E-16,1.499816
12,公交,NN,14,compound:nn,5.53E-18,2.933057
13,线路,NN,2,dobj,2.70E-17,5.070522
14,。,PU,2,punct,,1.066713
,,,,,,
PSU,355,,,,,
0,替,P,6,case,1.44E-17,4.876083
1,一,CD,6,nummod,1.35E-14,2.649805
2,个,M,2,mark:clf,4.57E-15,5.600766
3,博士生,NN,6,compound:nn,8.76E-21,4.638225
4,女生,NN,6,compound:nn,5.11E-18,6.013037
5,朋友,NN,7,nmod:prep,2.21E-16,3.823541
6,问,VV,0,root,3.86E-16,3.109612
7,（,PU,10,punct,,2.987123
8,外国,NN,10,compound:nn,2.90E-16,4.828775
9,女生,NN,7,dep,5.11E-18,5.668186
10,）,PU,10,punct,,2.030857
11,。,PU,7,punct,,1.37026
,,,,,,
PSU,361,,,,,
0,沙发,NN,25,nsubj,3.73E-18,5.976814
1,是,VC,25,cop,1.98E-14,2.250037
2,知名,JJ,25,amod,2.53E-17,3.65184
3,的,DEG,3,case,1.12E-13,0.3404074
4,伊桑,NR,7,compound:nn,,7.265494
5,艾伦,NR,7,dep,,5.56813
6,家,NN,25,nmod:assmod,1.29E-15,3.016853
7,的,DEG,7,case,1.12E-13,1.212796
8,，,PU,25,punct,,2.340554
9,在,P,11,case,1.88E-14,1.62765
10,国内,NN,12,nmod:prep,5.42E-16,3.074885
11,买,VV,19,acl,9.43E-17,5.50161
12,过,AS,12,aux:asp,1.22E-15,2.045078
13,美,NR,16,name,4.23E-16,3.946718
14,克,NR,16,name,1.70E-16,3.144768
15,美,NR,17,nmod:assmod,4.23E-16,3.494688
16,家,NN,12,dobj,1.29E-15,3.976351
17,的,DEC,12,mark,1.12E-13,1.212796
18,同志,NN,21,nsubj,3.79E-16,4.579412
19,应该,VV,21,aux:modal,6.68E-16,3.368183
20,知晓,VV,25,acl,4.66E-18,6.126649
21,的,DEC,21,mark,1.12E-13,1.18631
22,一,CD,25,nummod,1.35E-14,1.911819
23,个,M,23,mark:clf,4.57E-15,6.389151
24,牌子,NN,0,root,4.41E-18,4.407776
25,。,PU,25,punct,,0.6601072
,,,,,,
PSU,362,,,,,
0,图片,NN,2,nsubj,2.16E-17,5.336814
1,详见,VV,0,root,8.92E-21,4.122341
2,谷歌,NR,4,nmod:assmod,,5.691576
3,文档,NN,6,nmod:assmod,1.03E-17,5.517832
4,的,DEG,4,case,1.12E-13,0.9900246
5,文件,NN,2,dobj,3.32E-16,3.545778
6,分享,VV,2,conj,2.00E-17,2.395035
7,。,PU,2,punct,,1.387212
,,,,,,
PSU,365,,,,,
0,帕克,NN,4,compound:nn,1.65E-18,4.652567
1,克莱斯特,NN,4,compound:nn,,6.968827
2,叠层,NN,4,compound:nn,,7.257735
3,房,NN,11,nsubj,1.54E-16,4.853328
4,是,VC,11,cop,1.98E-14,2.40327
5,斯泰特,NN,8,compound:nn,,Infinity
6,克里奇,NN,8,compound:nn,,6.820245
7,性价比,NN,11,dep,2.80E-19,6.629911
8,最高,JJ,11,amod,2.20E-16,1.294716
9,的,DEG,9,case,1.12E-13,0.1876399
10,小区,NN,0,root,2.04E-17,5.572594
11,。,PU,11,punct,,0.770852
,,,,,,
PSU,367,,,,,
0,具体,JJ,2,amod,7.52E-16,4.317929
1,产品,NN,3,compound:nn,1.29E-15,3.849651
2,信息,NN,5,nsubj,8.20E-16,2.877284
3,可以,VV,5,aux:modal,2.86E-15,2.347461
4,参考,VV,0,root,1.38E-16,2.161376
5,亚马逊,NR,5,dobj,,5.565155
6,。,PU,5,punct,,2.341764
,,,,,,
PSU,369,,,,,
0,海,NN,2,nsubj,1.17E-16,3.918144
1,慈,VA,0,root,8.80E-19,5.661709
2,小,JJ,4,amod,7.75E-16,4.318588
3,区,NN,6,compound:nn,7.47E-16,5.319258
4,小区,NN,6,compound:nn,2.04E-17,5.732745
5,健身房,NN,9,dep,5.44E-19,6.406084
6,，,PU,9,punct,,0.9149892
7,游泳池,NN,9,compound:nn,2.62E-18,5.726803
8,隔壁,NN,2,dobj,3.24E-18,6.409058
9,。,PU,2,punct,,1.279446
,,,,,,
PSU,372,,,,,
0,美国,NR,2,nmod:assmod,1.11E-15,2.7692
1,鹰,NN,6,dep,1.00E-18,4.822417
2,全,DT,6,det,1.03E-15,4.676783
3,新,JJ,6,amod,2.31E-15,4.377453
4,时尚,JJ,6,amod,1.61E-17,4.980289
5,墨镜,NN,0,root,5.89E-19,6.840053
6,。,PU,6,punct,,1.224734
,,,,,,
PSU,375,,,,,
0,布莱恩,VV,0,root,,4.753237
1,小区,NN,4,compound:nn,2.04E-17,5.9664
2,房间,NN,4,compound:nn,3.80E-17,5.167258
3,出租,NN,1,dobj,4.50E-17,3.376956
,,,,,,
PSU,378,,,,,
0,两,CD,3,nummod,2.28E-15,3.065489
1,个,M,1,mark:clf,4.57E-15,0.6650633
2,人,NN,5,nsubj,8.08E-15,1.819692
3,去,MSP,5,aux:prtmod,8.22E-16,2.533663
4,哈里斯堡,VV,0,root,,6.956583
5,考,VV,5,conj,7.00E-17,4.949584
6,托福,NR,6,dobj,1.84E-19,4.134568
7,，,PU,5,punct,,2.078161
8,计划,NN,10,nsubj,1.18E-15,3.632332
9,9,CD,5,conj,,Infinity
10,。,PU,5,punct,,1.427697
,,,,,,
PSU,399,,,,,
0,强烈,AD,3,advmod,1.78E-16,4.282456
1,不,AD,3,neg,8.49E-15,4.038978
2,建议,VV,6,nsubj,2.69E-16,0.6896648
3,的,DEC,3,mark,1.12E-13,2.189061
4,，,PU,6,punct,,1.457125
5,有,VE,0,root,1.01E-14,2.116096
6,门罗,NN,6,dobj,,6.35708
7,，,PU,6,punct,,1.645913
8,佩普男,VV,6,conj,,Infinity
9,。,PU,6,punct,,1.427697
,,,,,,
PSU,406,,,,,
0,访,VV,2,xcomp,4.11E-17,5.387967
1,学,VV,0,root,1.55E-15,2.239168
2,男,JJ,4,amod,2.68E-17,5.381913
3,老师,NN,2,dobj,8.81E-17,3.228892
4,，,PU,2,punct,,0.9385955
5,十月,NT,9,advmod:loc,6.31E-17,4.715561
6,初,LC,6,case,2.06E-16,2.291256
7,左右,LC,6,case,2.87E-16,3.484199
8,到,VV,2,conj,5.42E-15,2.828731
9,宾州,NR,9,dobj,,4.880142
10,州立,JJ,2,conj,3.12E-18,1.853136
11,。,PU,2,punct,,3.806146
,,,,,,
PSU,407,,,,,
0,即使,CS,6,advmod,2.08E-16,3.824189
1,国际,NN,4,compound:nn,1.17E-15,3.662948
2,学生,NN,4,compound:nn,6.66E-16,2.244845
3,保险,NN,6,nsubj,4.16E-16,5.483761
4,可以,VV,6,compound:vc,2.86E-15,2.622732
5,通过,VV,21,dep,1.48E-15,1.877093
6,，,PU,6,punct,,2.663193
7,强烈,JJ,9,amod,1.78E-16,4.813955
8,建议,NN,12,nsubj,2.69E-16,5.279738
9,不,AD,12,neg,8.49E-15,2.759254
10,要,VV,12,xcomp,3.65E-15,3.201592
11,购买,VV,6,ccomp,1.30E-16,3.395434
12,国际,NN,15,compound:nn,1.17E-15,4.640337
13,学生,NN,15,compound:nn,6.66E-16,2.244845
14,保险,NN,12,dobj,4.16E-16,5.483761
15,，,PU,21,punct,,1.120305
16,几乎,AD,21,advmod,2.34E-16,3.573746
17,跟,P,20,case,9.82E-17,3.217203
18,没,AD,20,neg,3.73E-16,4.336616
19,保,VV,21,nmod:prep,1.58E-16,4.949045
20,一样,VA,0,root,4.44E-16,4.309286
,,,,,,
PSU,411,,,,,
0,地址,NN,5,nmod:topic,5.99E-17,4.138768
1,：,PU,5,punct,,0.0713013
2,西,NN,4,compound:nn,1.71E-16,4.485938
3,车,NN,5,nsubj,1.90E-16,4.807358
4,厘路,VV,0,root,,Infinity
5,，,PU,5,punct,,1.197862
6,伟大,JJ,8,amod,2.29E-16,5.234784
7,超市,NN,9,compound:nn,3.83E-18,6.309819
8,附近,NN,10,compound:nn,9.39E-17,2.847538
9,环境,NN,18,nmod:topic,9.76E-16,3.15137
10,：,PU,18,punct,,2.909232
11,离,P,14,case,1.31E-16,4.667363
12,东方,NN,14,compound:nn,7.53E-17,4.705665
13,超市,NN,18,nmod:prep,3.83E-18,5.753501
14,，,PU,18,punct,,1.073489
15,伟大,JJ,17,amod,2.29E-16,5.271424
16,超市,NN,18,nsubj,3.83E-18,6.309819
17,步行,VV,5,ccomp,6.42E-18,5.425715
18,五,CD,21,nummod,1.75E-15,2.449478
19,分钟,M,19,mark:clf,8.38E-17,0.09691001
20,距离,NN,18,dobj,8.75E-17,4.044082
21,。,PU,5,punct,,1.354309
,,,,,,
PSU,430,,,,,
0,杜苏蕾,VV,0,root,,Infinity
1,，,PU,1,punct,,1.197862
2,拉斯维加斯,NR,5,nmod,,5.622383
3,好多,CD,5,dep,9.98E-18,6.278327
4,城市,NN,1,dobj,9.10E-16,3.87927
5,的,SP,1,discourse,1.12E-13,1.124937
,,,,,,
PSU,433,,,,,
0,哈,IJ,3,dep,5.17E-17,3.618497
1,曼,NR,3,nsubj,3.20E-17,5.536666
2,卡丹,VV,0,root,,7.673087
3,声音,NN,6,compound:nn,7.34E-17,4.542905
4,音响,NN,6,compound:nn,1.48E-17,6.107576
5,系统,NN,3,dobj,1.03E-15,3.892913
,,,,,,
PSU,436,,,,,
0,从,P,2,case,2.92E-15,2.541127
1,车,NN,9,nmod:prep,1.90E-16,4.262792
2,到手,VV,9,xcomp,3.87E-18,7.038031
3,一直,AD,9,advmod,3.21E-16,4.417919
4,是,VC,9,cop,1.98E-14,1.148101
5,州,NN,7,compound:nn,1.18E-16,4.061143
6,农场,NN,9,compound:nn,5.37E-17,6.240461
7,全,DT,9,det,1.03E-15,4.473882
8,保,NN,0,root,1.58E-16,5.172502
,,,,,,
PSU,437,,,,,
0,附近,NN,2,dep,9.39E-17,4.302052
1,有,VE,0,root,1.01E-14,0.4771213
2,东方,NN,4,compound:nn,7.53E-17,4.440207
3,超市,NN,7,conj,3.83E-18,5.767167
4,和,CC,7,cc,1.59E-14,1.600916
5,伟大,JJ,7,amod,2.29E-16,4.520813
6,超市,NN,2,dobj,3.83E-18,6.358146
7,。,PU,2,punct,,1.163666
,,,,,,
PSU,440,,,,,
0,刚刚,AD,4,advmod,6.11E-17,5.086936
1,谷歌,NR,4,nsubj,,5.863397
2,一下,AD,4,advmod,1.81E-16,5.570589
3,“,VV,0,root,,2.217922
4,em@6,CD,4,nmod:range,,Infinity
,,,,,,
PSU,447,,,,,
0,请教,VV,15,dep,1.26E-18,5.700997
1,个,M,3,nummod,4.57E-15,3.0753
2,问题,NN,1,dobj,3.24E-15,2.7821
3,哈,IJ,1,dep,5.17E-17,5.749645
4,，,PU,1,punct,,2.279783
5,你们,PN,7,compound:nn,2.97E-16,4.348725
6,小区,NN,13,compound:nn,2.04E-17,5.980895
7,（,PU,11,punct,,1.819544
8,狮子,NN,11,compound:nn,3.01E-18,5.12253
9,门,NN,11,compound:nn,2.28E-16,3.25358
10,小区,NN,13,parataxis:prnmod,2.04E-17,4.921396
11,）,PU,11,punct,,1.881692
12,拖车,NN,1,dep,1.14E-18,6.434226
13,吗,SP,15,discourse,2.70E-16,5.270483
14,？,PU,0,root,,0.1054398
,,,,,,
PSU,456,,,,,
0,小区,NN,2,nsubj,2.04E-17,5.445959
1,花园路,VV,0,root,,7.117125
2,广场,NN,2,dobj,2.10E-17,4.353139
3,，,PU,2,punct,,0.9440095
4,一,CD,8,nummod,1.35E-14,2.980335
5,室,M,5,mark:clf,1.94E-16,4.111445
6,一,CD,8,dep,1.35E-14,1.20412
7,厅,NN,2,dobj,1.16E-16,0.2688453
8,，,PU,2,punct,,0.7224511
9,2017,CD,2,conj,,Infinity
10,。,PU,2,punct,,1.427697
,,,,,,
PSU,460,,,,,
0,以下,PN,6,nsubj,4.25E-16,2.510343
1,是,VC,6,cop,1.98E-14,0.6131006
2,亚马逊,NR,6,nmod:assmod,,5.004704
3,的,DEG,3,case,1.12E-13,1.264781
4,介绍,NN,6,compound:nn,2.96E-16,3.941382
5,网页,NN,0,root,8.28E-18,2.641141
6,。,PU,6,punct,,0.622718
,,,,,,
PSU,469,,,,,
0,大通,NR,2,nmod:assmod,1.21E-18,4.893116
1,银行,NN,22,dep,8.50E-16,4.648335
2,24-May,CD,22,dep,,Infinity
3,在,P,5,case,1.88E-14,1.944862
4,拿到,VV,22,nmod:prep,5.69E-21,4.804802
5,第一,OD,8,nummod,1.35E-18,2.063377
6,张,M,6,mark:clf,1.40E-16,2.244215
7,卡,NN,5,dobj,7.45E-17,3.304163
8,并且,CC,5,cc,3.64E-16,4.63788
9,信用,NN,11,compound:nn,1.01E-16,5.866861
10,记录,NN,12,compound:nn,1.44E-16,2.200714
11,长度,NN,13,nsubj,2.23E-17,3.863381
12,足够,VA,5,dep,6.98E-17,3.003276
13,之后,LC,5,case,5.89E-16,4.499879
14,，,PU,22,punct,,0.4240998
15,理论,NN,22,advmod:loc,8.94E-16,4.746671
16,上,LC,16,case,6.90E-15,3.879791
17,来讲,LC,16,case,2.60E-20,3.537967
18,就,AD,22,advmod,3.73E-15,2.446083
19,可以,VV,22,aux:modal,2.86E-15,1.408872
20,随便,AD,22,advmod,2.20E-17,3.95941
21,申,VV,25,dep,3.42E-17,5.456202
22,卡,NN,22,dobj,7.45E-17,2.259275
23,了,SP,25,discourse,1.80E-14,4.561727
24,。,PU,0,root,,1.533697
,,,,,,
PSU,471,,,,,
0,这个,DT,3,det,1.69E-15,2.896868
1,新,JJ,3,amod,2.31E-15,3.238756
2,账户,NN,5,nmod:assmod,2.23E-17,4.913506
3,的,DEG,3,case,1.12E-13,1.072801
4,定义,NN,7,nsubj,1.13E-16,3.22138
5,不仅仅,AD,7,advmod,1.11E-20,6.317922
6,包含,VV,0,root,1.40E-16,2.615102
7,大通,NR,9,nmod:assmod,1.21E-18,5.782489
8,银行,NN,12,dep,8.50E-16,4.481265
9,自家,PN,12,nmod:assmod,5.05E-18,5.80449
10,的,DEG,10,case,1.12E-13,0.6642621
11,信用卡,NN,7,dobj,9.83E-18,4.894706
12,，,PU,7,punct,,0.8704655
13,而是,AD,15,advmod,1.46E-17,2.9515
14,包含,VV,7,conj,1.40E-16,2.947189
15,所有,DT,17,det,6.50E-16,2.264345
16,信用卡,NN,15,dobj,9.83E-18,4.917965
17,。,PU,7,punct,,1.328942
,,,,,,
PSU,472,,,,,
0,其中,NN,3,nsubj,1.04E-15,2.740645
1,比较,AD,3,advmod,8.65E-16,3.879279
2,推荐,VV,7,dep,4.33E-17,5.85374
3,申请,NN,3,dobj,2.38E-16,3.825288
4,几,CD,3,nmod:range,1.14E-15,4.572477
5,张,M,5,mark:clf,1.40E-16,4.361645
6,如下,VV,0,root,1.72E-16,4.817956
7,：,PU,7,punct,,0.2255143
8,大通,NR,10,nmod:assmod,1.21E-18,6.91403
9,银行,NN,12,compound:nn,8.50E-16,4.481265
10,自由,JJ,12,amod,5.14E-16,4.226071
11,行,NN,18,nsubj,6.57E-16,5.095888
12,在,P,15,case,1.88E-14,1.856396
13,这个,DT,15,det,1.69E-15,2.787481
14,阶段,NN,18,nmod:prep,6.76E-16,1.625535
15,不要,AD,18,advmod,1.96E-16,5.434274
16,太,AD,18,advmod,2.18E-16,2.089961
17,心急,VV,7,conj,4.85E-19,7.246697
18,，,PU,7,punct,,0.7781513
19,花,VV,25,acl,8.97E-17,4.257336
20,几,CD,23,nummod,1.14E-15,3.783382
21,个,M,21,mark:clf,4.57E-15,0.757075
