sentence id,sentence,chinese word index,punct index,source
4988,我 常驻 芝加哥 远程 工作 ， 偶尔 回 村里 ， 所以 在 村里 住 的 不多 。,[0_1_2_3_4_6_7_8_10_11_12_13_14_15],[5_9_16],PSU
4989,你 好 ， 请 问 车 卖 了 吗 ？,[0_1_3_4_5_6_7_8],[2_9],PSU
4990,请 问 微波炉 还 在 吗 ？,[0_1_2_3_4_5],[6],PSU
4991,有 没 有 图片 呢 ？,[0_1_2_3_4],[5],PSU
4992,你 好 加 了 你 微 信 了 ·,[0_1_2_3_4_5_6_7],[8],PSU
4993,同学 你 好 ， 请 问 你 的 房子 最 晚 可 租 到 什么 时候 ？,[0_1_2_4_5_6_7_8_9_10_11_12_13_14_15],[3_16],PSU
4994,有 家具 吗 ？,[0_1_2],[3],PSU
4995,而 住 新房 就 不 会 有 这个 问题 。,[0_1_2_3_4_5_6_7_8],[9],PSU
4996,房子 的 格局 如下 （ 上面 的 价格 是 以前 的 了 ） ， 客厅 和 厨房 的 空间 都 很 大 。,[0_1_2_3_5_6_7_8_9_10_11_14_15_16_17_18_19_20_21],[4_12_13_22],PSU
4997,最后 上 房子 的 格局 图 ：,[0_1_2_3_4_5],[6],PSU
4998,便宜 出租 ！,[0_1],[2],PSU
4999,夏天 有 露天 免费 游泳池 开放 。,[0_1_2_3_4_5],[6],PSU
5000,如有 需要 ， 请 联系 505-717 - 六 七 八 零 。,[0_1_3_4_7_8_9_10],[2_5_6_11],PSU
5001,甩卖 崭新 家具 ， 都 非常 新 ， 价格 优惠 。,[0_1_2_4_5_6_8_9],[3_7_10],PSU
5002,房子 挺 新 的 ， 也 比较 干净 ！,[0_1_2_3_5_6_7],[4_8],PSU
5004,便宜 出 ， 全 套 卖 可以 打折 。,[0_1_3_4_5_6_7],[2_8],PSU
5005,正常 价 每 餐 5.,[0_1_2_3],[4],PSU
5006,毕业 搬家 ， 出售 一些 家具 、 电器 和 电子 产品 。,[0_1_3_4_5_7_8_9_10],[2_6_11],PSU
5007,房子 一共 三 层 ， 一 层 是 客厅 和 厨房 。,[0_1_2_3_5_6_7_8_9_10],[4_11],PSU
5008,有 图 吗 ， 什么 价格,[0_1_2_4_5],[3],PSU
5009,你 好 ， 什么 时候 可以 安排 看 房子 ？,[0_1_3_4_5_6_7_8],[2_9],PSU
5010,男生 ， 化工 研 一 新生 ， 16.,[0_2_3_4_5],[1_6_7],PSU
5011,联系 之后 强烈 怀疑 这 是 骗子 大家 小心,[0_1_2_3_4_5_6_7_8],[],PSU
5012,那 我 就 直接 按照 联系 顺序 考虑 其他 人 了 ： ）,[0_1_2_3_4_5_6_7_8_9_10],[11_12],PSU
5013,声明 一下 ， 绝对 不 是 骗子 ！,[0_1_3_4_5_6],[2_7],PSU
5014,无线 路由器 已 出,[0_1_2_3],[],PSU
5015,孩子 不 闹 。,[0_1_2],[3],PSU
5016,其它 时间 也 可 ， 好 商量 。,[0_1_2_3_5_6],[4_7],PSU
5017,一 家 三 口 。,[0_1_2_3],[4],PSU
5018,没有 不良 嗜好 ， 孩子 不 闹 。,[0_1_2_4_5_6],[3_7],PSU
5019,这 电话 错 了 吧 。,[0_1_2_3_4],[5],PSU
5020,已经 租 到 了 ， 谢谢,[0_1_2_3_5],[4],PSU
5022,有 没 有 图片 啊 ？,[0_1_2_3_4],[5],PSU
5023,请 问 联系 方式 ？,[0_1_2_3],[4],PSU
5024,我 想 要 灯 ～,[0_1_2_3],[4],PSU
5025,过来 拿 吧,[0_1_2],[],PSU
5026,请 问 台灯 还 在 不 ？,[0_1_2_3_4_5],[6],PSU
5027,七月 末 入住 !,[0_1_2],[3],PSU
5028,房屋 已 租 ， 谢谢 关注 ！,[0_1_2_4_5],[3_6],PSU
5030,看看 往届 学生 给 教授 的 评分 和 评价 。,[0_1_2_3_4_5_6_7_8],[9],PSU
5031,相反 的 ， 我们 可以 一目了然 的 看到 每 个 教授 的 综合 评分 。,[0_1_3_4_5_6_7_8_9_10_11_12_13],[2_14],PSU
5032,点击 教授 名字 ， 还 可以 看到 学生 给 他们 的 各 种 评价 ！,[0_1_2_4_5_6_7_8_9_10_11_12_13],[3_14],PSU
5033,祝 你们 一切 顺利 哦 ～,[0_1_2_3_4],[5],PSU
5034,可 提供 房间 照片 。,[0_1_2_3],[4],PSU
5036,价格 可 议 ， 男 女生 都 可以,[0_1_2_4_5_6_7],[3],PSU
5038,估计 从 费城 机场 往返 ( 机票 便宜 !,[0_1_2_3_4_6_7],[5_8],PSU
5039,您 好 ， 房间 还 可以 租 吗 ？,[0_1_3_4_5_6_7],[2_8],PSU
5040,另 ： 家具 齐全 ， 拎包 入住 ， 另 送 所有 家具,[0_2_3_5_6_8_9_10_11],[1_4_7],PSU
5041,这 就 是 我 想要 的 啊 ！,[0_1_2_3_4_5_6],[7],PSU
5043,要求 ： 安静 ， 整洁 。,[0_2_4],[1_3_5],PSU
5045,房子 具体 信息 ： 一 楼 厨房 客厅 。,[0_1_2_4_5_6_7],[3_8],PSU
5046,你 好 ， 请 问 你 是 女生 吗 ？,[0_1_3_4_5_6_7_8],[2_9],PSU
5047,你 好 ， 请 问 是 女生 吗 ？,[0_1_3_4_5_6_7],[2_8],PSU
5048,来 学校 后 办,[0_1_2_3],[],PSU
5049,去 了 以后 再 办 会 不 会 影响 助教 工作 ， 我 心里 没 底 。,[0_1_2_3_4_5_6_7_8_9_10_12_13_14_15],[11_16],PSU
5050,我 办 过 这个 。,[0_1_2_3],[4],PSU
5051,其实 你 可以 来 学校 后 办 ， 只是 没 办好 之前 不 会 让 你 开始 工作 ， 但 在 这 之前 你 被 录取 的 状态 一般 不 会 被 影响 。,[0_1_2_3_4_5_6_8_9_10_11_12_13_14_15_16_17_19_20_21_22_23_24_25_26_27_28_29_30_31_32],[7_18_33],PSU
5052,其实 这些 申请 都 挺 简单 的 。,[0_1_2_3_4_5_6],[7],PSU
5053,* 大概 1-2 个 工作日 就 会 出 结果 ， 审核 结果 会 直接 发 到 你 填 的 邮箱 。,[1_3_4_5_6_7_8_10_11_12_13_14_15_16_17_18_19],[0_2_9_20],PSU
5054,接下来 是 最 艰难 的 部分 ， 你 要 带着 这 张 收据 + 有效 身份 证件 ， 去 指定 地点 采集 指纹 。,[0_1_2_3_4_5_7_8_9_10_11_12_14_15_16_18_19_20_21_22],[6_13_17_23],PSU
5055,最后 的 结果 会 邮寄 到 你 的 信箱 ( 不 是 邮箱 ) 。,[0_1_2_3_4_5_6_7_8_10_11_12],[9_13_14],PSU
5056,我 之前 因为 在 学校 的 校医 院 做 志愿者 然后 需要 这 三 个 证明 ， 学校 就 给 我 报销 了 。,[0_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_17_18_19_20_21_22],[16_23],PSU
5057,太 详细 了 ！,[0_1_2],[3],PSU
5058,感激 不 尽 ！,[0_1_2],[3],PSU
5059,一 个 房间 已经 出租 。,[0_1_2_3_4],[5],PSU
5060,欢迎 预定 ！,[0_1],[2],PSU
5062,它 不仅 提供 难以 言 喻 的 驾驶 乐趣 ， 而且 会 是 你 忠实 的 陪伴 ， 和 你 灿烂 的 青春 相得益彰 。,[0_1_2_3_4_5_6_7_8_10_11_12_13_14_15_16_18_19_20_21_22_23],[9_17_24],PSU
5063,顶 上去 啊 各位 父老 乡亲 走过 路过 不要 错过 哦 ！,[0_1_2_3_4_5_6_7_8_9_10],[11],PSU
5064,绝对 良心 价 ， 坐等 有缘 人 ！,[0_1_2_4_5_6],[3_7],PSU
5065,折叠 桌子 已 出,[0_1_2_3],[],PSU
5068,请 问 可以 短 租 只 租 半 年 么 ？,[0_1_2_3_4_5_6_7_8_9],[10],PSU
5069,由于 东西 太 多 ， 所以 想 转手 ， 价格 可 商议 ！,[0_1_2_3_5_6_7_9_10_11],[4_8_12],PSU
5070,请 问 有 图片 吗 ？,[0_1_2_3_4],[5],PSU
5071,可以 提供 具体 的 图片,[0_1_2_3_4],[],PSU
5072,请 问 可以 放 几 个 箱子 ？,[0_1_2_3_4_5_6],[7],PSU
5073,还没 确定 有 要 租房 的 欢迎 邮件 联系 ！,[0_1_2_3_4_5_6_7_8],[9],PSU
5074,原始 点 是 非常 好 的 自然 疗法 ， 通过 推拿 和 增加 热能 帮助 病 患者 康复 身体 ， 具有 你 臆想 不 到 的 效果 。,[0_1_2_3_4_5_6_7_9_10_11_12_13_14_15_16_17_18_20_21_22_23_24_25_26],[8_19_27],PSU
5075,我 留下 联络 方式 和 地址 ， 欢迎 大家 来 喝 杯 茶 ， 或者 咖啡 。,[0_1_2_3_4_5_7_8_9_10_11_12_14_15],[6_13_16],PSU
5076,电脑 出 了 手机 还在,[0_1_2_3_4],[],PSU
5077,好 房 从速,[0_1_2],[],PSU
5078,联系 方式 ： y.,[0_1],[2_3],PSU
5079,带 链接 的 骗子 就 不用 发 了,[0_1_2_3_4_5_6_7],[],PSU
5081,好 奇怪 。,[0_1],[2],PSU
5082,别 沉 呀,[0_1_2],[],PSU
5083,房间 还 在 ， 欢迎 来 考察 。,[0_1_2_4_5_6],[3_7],PSU
5084,搬 东 西 另 算 。,[0_1_2_3_4],[5],PSU
5085,谢谢 啦 ~ ~ 各位 看客 周末 愉快 ~~~,[0_1_4_5_6_7],[2_3_8],PSU
5086,图片 更新 中 。,[0_1_2],[3],PSU
5087,你 的 联系 方式 是 多少 啊 ？,[0_1_2_3_4_5_6],[7],PSU
5088,我 想 买 点 东西 ， 谢谢 ！,[0_1_2_3_4_6],[5_7],PSU
5089,短 租 可以 吗 ？,[0_1_2_3],[4],PSU
5090,房子 一 室 一 厅 ， 含 家具 含 电视 ， 拎包 入住 ， 只 使用 了 一 年 的 新房 。,[0_1_2_3_4_6_7_8_9_11_12_14_15_16_17_18_19_20],[5_10_13_21],PSU
5091,什么 时候 可以 过去 看 一下 房子 ？,[0_1_2_3_4_5_6],[7],PSU
5092,是 暑假 短 租 哦,[0_1_2_3_4],[],PSU
5093,去 什么 地方 ？,[0_1_2],[3],PSU
5094,独立 厕所 ， 价格 便宜 ， 附近 有 亚洲 超市 ， 离 学校 距离 也 近 。,[0_1_3_4_6_7_8_9_11_12_13_14_15],[2_5_10_16],PSU
5095,顶 很 急 在线 等,[0_1_2_3_4],[],PSU
5096,不 带 盒 。,[0_1_2],[3],PSU
5097,个人 认为 是 各 品牌 入门 款 中 最 具 性价比 的 。,[0_1_2_3_4_5_6_7_8_9_10_11],[12],PSU
5098,租金 ： 380$ / 月 厅 比较 大 ， 所以 用 从 天花板 到 地面 的 帘子 隔 了 出来 ， 有 个 挺 大 的 凉台 ， 采光 通风 都 不错 。,[0_4_5_6_7_9_10_11_12_13_14_15_16_17_18_19_21_22_23_24_25_26_28_29_30_31],[1_2_3_8_20_27_32],PSU
5099,住 的 舒心 ， 住 得 放心 。,[0_1_2_4_5_6],[3_7],PSU
5100,这些 没有 额外 费用 。,[0_1_2_3],[4],PSU
5101,包 水电 燃气 ， .,[0_1_2],[3_4],PSU
5104,状况 很 好 。,[0_1_2],[3],PSU
5105,已经 卖 了 谢谢 大家,[0_1_2_3_4],[],PSU
5106,好的 ， 十分 感谢 ， 谢谢 ！,[0_2_3_5],[1_4_6],PSU
5107,房子 干净 采光 好 ， 公交 沿线 位置 佳 ~ 配套 设施 齐全 ， 可 步行 至 超市 。,[0_1_2_3_5_6_7_8_10_11_12_14_15_16_17],[4_9_13_18],PSU
5108,楼 主 有 邮件 地址 吗 ？,[0_1_2_3_4_5],[6],PSU
5109,毕业 出售 研究生 学士 服 一 套 。,[0_1_2_3_4_5_6],[7],PSU
5110,椅子 比较 旧 了 。,[0_1_2_3],[4],PSU
5111,另外 可 送 原 厂 轮胎 一 个 ， 全新 车 罩 ！,[0_1_2_3_4_5_6_7_9_10_11],[8_12],PSU
5113,同学 房子 租 出去 没有 啊 ？,[0_1_2_3_4_5],[6],PSU
5114,没有 乱七八糟 的 费用 ， 家里 任何 东西 坏 了 都 给 维修 而且 反应 时间 很快 ；,[0_1_2_3_5_6_7_8_9_10_11_12_13_14_15_16],[4_17],PSU
5115,房间 地毯 ， 客厅 和 公共 区域 木 地板 ， 易 打扫 。,[0_1_3_4_5_6_7_8_10_11],[2_9_12],PSU
5116,顶 一下 ， 已经 有 一 个 了 ， 还 差 一 个,[0_1_3_4_5_6_7_9_10_11_12],[2_8],PSU
5117,比如 什么 样子 是 骗子 .,[0_1_2_3_4],[5],PSU
5118,给 大家 提示 一下 啊,[0_1_2_3_4],[],PSU
5119,因为 没有 封号 机制 吧 。,[0_1_2_3_4],[5],PSU
5120,要 不 就 是 注册 太 容易 了 。,[0_1_2_3_4_5_6_7],[8],PSU
5121,骗子 也 太 猖狂 了 吧 。,[0_1_2_3_4_5],[6],PSU
5122,具体 价格 双方 商议 决定 。,[0_1_2_3_4],[5],PSU
5123,很 温馨 的 小 房间 ， 四 个 人 住 刚刚 好 ， 不 寂寞 也 不 吵 。,[0_1_2_3_4_6_7_8_9_10_11_13_14_15_16_17],[5_12_18],PSU
5124,水电 不 包 。,[0_1_2],[3],PSU
5125,高速 网络 ， 电视 。,[0_1_3],[2_4],PSU
5126,周边 环境 ： 小区 不 大 ， 非常 安静 。,[0_1_3_4_5_7_8],[2_6_9],PSU
5129,是 哪个 卧室 出租 ？,[0_1_2_3],[4],PSU
5130,三 楼 还是 一 楼 ？,[0_1_2_3_4],[5],PSU
5131,现在 是 三 楼 的 其中 一 个 房间 出租,[0_1_2_3_4_5_6_7_8_9],[],PSU
5132,还 剩 一 个 房间 哦,[0_1_2_3_4_5],[],PSU
5133,还有 一 条 线 。,[0_1_2_3],[4],PSU
5134,可以 加 我 吗 ？,[0_1_2_3],[4],PSU
5137,你 好 ， 请 问 还有 么 ？,[0_1_3_4_5_6],[2_7],PSU
5138,求 加入 ！,[0_1],[2],PSU
5139,现在 还 有 位置 吗 ？,[0_1_2_3_4],[5],PSU
5140,请 问 还有 位置 吗 ？,[0_1_2_3_4],[5],PSU
5141,来得 急 吗 ？,[0_1_2],[3],PSU
5142,已经 给 你 的 手机 发 短信 了 ， 收到 请 回复 ， 谢谢 。,[0_1_2_3_4_5_6_7_9_10_11_13],[8_12_14],PSU
5143,几 楼 ？,[0_1],[2],PSU
5145,公寓 地理 位置 好 、 交通 方便 、 环境 优雅 、 干净 ， 欢迎 您 入住 。,[0_1_2_3_5_6_8_9_11_13_14_15],[4_7_10_12_16],PSU
5146,本人 无 不良 嗜好 ， 喜欢 健身 。,[0_1_2_3_5_6],[4_7],PSU
5147,水电 全 包 。,[0_1_2],[3],PSU
5148,周围 邻居 安静 ， 不用 担心 被 打扰 。,[0_1_2_4_5_6_7],[3_8],PSU
5151,哈哈 ， 我们 尝试 多次 ， 每 次 都 非常 成功 。,[0_2_3_4_6_7_8_9_10],[1_5_11],PSU
5152,最后 就是 蒸 了 ， 我 用 的 是 水浴 。,[0_1_2_3_5_6_7_8_9],[4_10],PSU
5153,各位 好 ！,[0_1],[2],PSU
5154,作息 时间 及 规律 ， 生活 习惯 良好 ， 无 不良 嗜好 ， 家里 也 不 开 趴 ， 环境 安静 ， 适宜 居住 和 学习 。,[0_1_2_3_5_6_7_9_10_11_13_14_15_16_17_19_20_22_23_24_25],[4_8_12_18_21_26],PSU
5155,房子 已经 预定 出去 了 ， 谢谢 ~,[0_1_2_3_4_6],[5_7],PSU
5156,男生 ， 联合 培养 的 博士 。,[0_2_3_4_5],[1_6],PSU
5157,厨房 ， 厅 ， 阳台 都 共享 。,[0_2_4_5_6],[1_3_7],PSU
5158,你 几 个 人 住 ？,[0_1_2_3_4],[5],PSU
5159,这里 不 可以 养 宠物 。,[0_1_2_3_4],[5],PSU
5160,有 什么 问题 可以 联系 邮箱,[0_1_2_3_4_5],[],PSU
5161,网址 看 不 了 啊 ， 是 因为 在 国内 吗 ？,[0_1_2_3_4_6_7_8_9_10],[5_11],PSU
5162,我 可以 把 最新 的 照片 发 邮件 给 你 。,[0_1_2_3_4_5_6_7_8_9],[10],PSU
5163,之前 我 在 论坛 发 了 出租 房屋 的 帖子 ， 结果 有 个 骗子 发 了 邮件 给 我 ， 里面 还 有 钓 鱼 链接 。,[0_1_2_3_4_5_6_7_8_9_11_12_13_14_15_16_17_18_19_21_22_23_24_25_26],[10_20_27],PSU
5164,我 把 这个 人 公布 在 这里 ， 希望 大家 以后 可以 小心 这样 的 人 。,[0_1_2_3_4_5_6_8_9_10_11_12_13_14_15],[7_16],PSU
5165,【 点击 即 可 查看 房子 的 详细 信息 】,[1_2_3_4_5_6_7_8],[0_9],PSU
5166,顶楼 主 !,[0_1],[2],PSU
5167,我 今天 也 碰到 了 ！,[0_1_2_3_4],[5],PSU
5168,收到 太 多 了 ， 直接 忽略 。,[0_1_2_3_5_6],[4_7],PSU
5169,每 天 收到,[0_1_2],[],PSU
5170,还是 说 不 需要 办理 任何 手续 ？,[0_1_2_3_4_5_6],[7],PSU
5180,明日 搬家 今日 急 出 可 议价,[0_1_2_3_4_5_6],[],PSU
5183,注意 维护 公共 区域 卫生 ， 喜欢 干净 整洁 ， 有 公共 责任心 ；,[0_1_2_3_4_6_7_8_10_11_12],[5_9_13],PSU
5184,乐于 助人 ， 为人 低调 谦和 ， 容易 相处 。,[0_1_3_4_5_7_8],[2_6_9],PSU
5185,生活 规律 ， 平时 白天 比较 忙 都 会 在 学校 ， 晚上 回来 看看 书 ， 做 点 科研 ；,[0_1_3_4_5_6_7_8_9_10_12_13_14_15_17_18_19],[2_11_16_20],PSU
5186,房间 很 宽敞 ， 家具 齐全 ， 可 拎包 入住 。,[0_1_2_4_5_7_8_9],[3_6_10],PSU
5187,小区 门口 就 是 公交 线路 ， 附近 也 有 大 超市 ， 很 方便 。,[0_1_2_3_4_5_7_8_9_10_11_13_14],[6_12_15],PSU
5188,为人 谦和 ， 容易 相处 。,[0_1_3_4],[2_5],PSU
5190,一 层 是 一 间 卧室 ， 卫生间 ， 以及 客厅 ；,[0_1_2_3_4_5_7_9_10],[6_8_11],PSU
5191,二 层 是 厨房 ， 客厅 ， 以及 一 个 小 卫生间 ；,[0_1_2_3_5_7_8_9_10_11],[4_6_12],PSU
5192,三 层 是 两 个 房间 和 两 个 卫生间 。,[0_1_2_3_4_5_6_7_8_9],[10],PSU
5193,现在 也 考虑 男生,[0_1_2_3],[],PSU
5194,吼 一 嗓子 ， 还有 同学 在 找 房子 吗 ？,[0_1_2_4_5_6_7_8_9],[3_10],PSU
5197,您 好 ， 我 想 买 。,[0_1_3_4_5],[2_6],PSU
5198,不过 很 好奇 ， 你 一 次 49.,[0_1_2_4_5_6],[3_7],PSU
5199,没有 价格 啊,[0_1_2],[],PSU
5200,关于 我 自己 ： 我 马上 迎来 博士 第二 年 ， 男性 。,[0_1_2_4_5_6_7_8_9_11],[3_10_12],PSU
5201,出租 较 小 的 卧室 11.,[0_1_2_3_4],[5],PSU
5202,房租 包括 暖气 、 用水 、 有线 电视 、 网络 ， 省心 实惠 。,[0_1_2_4_6_7_9_11_12],[3_5_8_10_13],PSU
5203,如果 感 兴趣 或者 有 什么 其他 问题 ， 请 联系 y.,[0_1_2_3_4_5_6_7_9_10],[8_11],PSU
5204,语音 导航 ；,[0_1],[2],PSU
5205,我 会 把 所有 相关 信息 给 你 发 过去,[0_1_2_3_4_5_6_7_8_9],[],PSU
5206,卫生间 要 和 我 共用 。,[0_1_2_3_4],[5],PSU
5207,房间 ： 没有 家具 。,[0_2_3],[1_4],PSU
5208,有 兴趣 的 请 尽快 联系 我 哦,[0_1_2_3_4_5_6_7],[],PSU
5209,请 尽快 联系 我 啊,[0_1_2_3_4],[],PSU
5210,大家 好 ~,[0_1],[2],PSU
5211,两 室 一 厅 ， 一 个 卫生间 。,[0_1_2_3_5_6_7],[4_8],PSU
5213,有 很 宽敞 的 阳台 。,[0_1_2_3_4],[5],PSU
5214,我 可以 提供 一些 基本 厨具 。,[0_1_2_3_4_5],[6],PSU
5215,一 层 有 洗衣 房 。,[0_1_2_3_4],[5],PSU
5216,房租 包 水 。,[0_1_2],[3],PSU
5222,我 可以 提供 室内 的 照片 。,[0_1_2_3_4_5],[6],PSU
5223,您 好 ， 还 可以 租 吗 ？,[0_1_3_4_5_6],[2_7],PSU
5224,顶 一下 啦 ！,[0_1_2],[3],PSU
5225,帖子 内容 已 更新 ！,[0_1_2_3],[4],PSU
5226,给 个 建议 哈 。,[0_1_2_3],[4],PSU
5227,卖 东西 ， 最好 明码 标价,[0_1_3_4_5],[2],PSU
5228,内容 有 更新 哦 ！,[0_1_2_3],[4],PSU
5231,两 个 房间 ， 1.,[0_1_2],[3_4],PSU
5232,配套 设施 ： 房子 本身 是 提供 简单 家具 。,[0_1_3_4_5_6_7_8],[2_9],PSU
5233,本人 爱 干净 好 安静 ， 东北 人 性格 豪爽 好 相处 ， 所以 会 是 一 个 比较 好 的 房客 。,[0_1_2_3_4_6_7_8_9_10_11_13_14_15_16_17_18_19_20_21],[5_12_22],PSU
5234,床 ： 40$ ， 显示器 30$ ， 电视 可以 免费 送 ， 自己 来 拉 。,[0_4_7_8_9_10_12_13_14],[1_2_3_5_6_11_15],PSU
5235,诈骗 钓 鱼 帖,[0_1_2_3],[],PSU
5237,这个 房子 还 可以 租 吗 ？,[0_1_2_3_4_5],[6],PSU
5238,房子 带 家具 和 洗衣机 ， 可 拎包 入住 。,[0_1_2_3_4_6_7_8],[5_9],PSU
5240,（ 价格 可 商量 ！,[1_2_3],[0_4],PSU
5242,保险费 应该 要 涨 了 。,[0_1_2_3_4],[5],PSU
5243,听说 换 保险 时 你 的 记录 会 被 查 。,[0_1_2_3_4_5_6_7_8_9],[10],PSU
5244,顶 ～ ～,[0],[1_2],PSU
5245,可 帮忙 开车,[0_1_2],[],PSU
5246,也 可 租车 带 人 。,[0_1_2_3_4],[5],PSU
5247,还有 另外 两 个 位置 。,[0_1_2_3_4],[5],PSU
5248,房租 再 商量 。,[0_1_2],[3],PSU
5249,您 好 ， 我 对 这套 房子 跟 感兴趣 ， 能否 留下 联系 方式 ？,[0_1_3_4_5_6_7_8_10_11_12_13],[2_9_14],PSU
5250,气枪 不用 证 吧 ?,[0_1_2_3],[4],PSU
5251,爱 干净 的 同学 可以 考虑 。,[0_1_2_3_4_5],[6],PSU
5252,无 定金 ， 但 须 在 月初 支付 租金 。,[0_1_3_4_5_6_7_8],[2_9],PSU
5253,已 出租 ， 谢谢 大家,[0_1_3_4],[2],PSU
5254,算得 上 是 地段 很 不错 的 公寓 。,[0_1_2_3_4_5_6_7],[8],PSU
5255,篮球 太 占 空间 ， 至于 刀 和 枪 就 不用 说 了 ， 我 还 不 想 坐牢 。,[0_1_2_3_5_6_7_8_9_10_11_12_14_15_16_17_18],[4_13_19],PSU
5256,已 出租 ， 谢谢 大家 ！,[0_1_3_4],[2_5],PSU
5258,绝对 新 。,[0_1],[2],PSU
5259,链接 是 骗子 网站 ， 注意,[0_1_2_3_5],[4],PSU
5261,多 买 有 赠品 ！,[0_1_2_3],[4],PSU
5262,验证 消息 请 输入 “ 咨询 去 香槟 ” 字样 。,[0_1_2_3_5_6_7_9],[4_8_10],PSU
5263,送 一些 本人 收藏 多 年 的 书籍 ， 太 多 不 能 一一 介绍 啦 ！,[0_1_2_3_4_5_6_7_9_10_11_12_13_14_15],[8_16],PSU
5264,求 路由器 型号 !,[0_1_2],[3],PSU
5266,电话 号码 ？,[0_1],[2],PSU
5267,联系 方式 : yizhou.,[0_1],[2_3],PSU
5268,无须 与 别人 共用 空间 ， 非常 隐私 。,[0_1_2_3_4_6_7],[5_8],PSU
5269,其他 特点 ： 硬木 地板 : 绝对 卫生 。,[0_1_3_4_6_7],[2_5_8],PSU
5270,安全 ， 安静 ， 干净 。,[0_2_4],[1_3_5],PSU
5271,步行 二 分钟 到 公交 车站 。,[0_1_2_3_4_5],[6],PSU
5272,定期 清洁 并 更换 床单 被罩 枕套 。,[0_1_2_3_4_5_6],[7],PSU
5275,即日 起 随时 可以 入住 。,[0_1_2_3_4],[5],PSU
5277,要求 ： 女生 ， 生活 规律 ， 作息 平常 ， 爱 干净 ， 有 责任感 。,[0_2_4_5_7_8_10_11_13_14],[1_3_6_9_12_15],PSU
5278,最近 小区 更新 ， 家里 会 陆续 更新 设备 。,[0_1_2_4_5_6_7_8],[3_9],PSU
5279,已 把 所有 费用 包括 以上 。,[0_1_2_3_4_5],[6],PSU
5280,【 已 租 】,[1_2],[0_3],PSU
5281,就 在 我 隔壁 ， 非常 不错 。,[0_1_2_3_5_6],[4_7],PSU
5282,毕业 了 ， 转手 一 台 电视 ， 东西 状况 很 好 ， 价格 好 商量 。,[0_1_3_4_5_6_8_9_10_11_13_14_15],[2_7_12_16],PSU
5283,我 有 驾照 ， 10000+ 里程 。,[0_1_2_5],[3_4_6],PSU
5284,车况 良好 ， 驾驶 起来 灵活 流畅 ， 无需 担心 频繁 修理 ；,[0_1_3_4_5_6_8_9_10_11],[2_7_12],PSU
5286,全套 卧室 及 客厅 家具 同时 二 转 低价 转让 。,[0_1_2_3_4_5_6_7_8_9],[10],PSU
5287,我 可以 提供 在 8.,[0_1_2_3],[4],PSU
5288,沙发 和 床 已 出 ！,[0_1_2_3_4],[5],PSU
5290,各 种 商品 ！,[0_1_2],[3],PSU
5291,应有尽有 ， 价格 好 商量 ！,[0_2_3_4],[1_5],PSU
5292,周五 或者 周六 可以 来 家里 看 。,[0_1_2_3_4_5_6],[7],PSU
5293,门口 就 有 公交 非常 方便 。,[0_1_2_3_4_5],[6],PSU
5294,顶 ～～～ 全新 哦 ～ ～ 欢迎 来看 ～,[0_2_3_6_7],[1_4_5_8],PSU
5295,另外 如 有 需要 我 可以 留 一些 基本 家具 （ 沙发 、 电视 、 落地 灯 等 ） 。,[0_1_2_3_4_5_6_7_8_9_11_13_15_16_17],[10_12_14_18_19],PSU
5296,还有 小 书桌 和 穿衣镜 ， 有 需要 的 尽快 联系 哦 ！,[0_1_2_3_4_6_7_8_9_10_11],[5_12],PSU
5297,有 人 需要 吗 ？,[0_1_2_3],[4],PSU
5298,懒得 修理 ， 转 掉 吧 。,[0_1_3_4_5],[2_6],PSU
5300,第一 层 一 间 卧室 （ 含 独立 卫生间 ） 以及 客厅 ；,[0_1_2_3_4_6_7_8_10_11],[5_9_12],PSU
5301,二 层 是 厨房 与 客厅 （ 含 半 个 卫生间 ） ；,[0_1_2_3_4_5_7_8_9_10],[6_11_12],PSU
5302,三 层 是 两 个 房间 。,[0_1_2_3_4_5],[6],PSU
5304,小区 内 随便 免费 停车 。,[0_1_2_3_4],[5],PSU
5305,我 在 村子 的 时候 买 菜 也 可 带着 你 ！,[0_1_2_3_4_5_6_7_8_9_10],[11],PSU
5309,价格 还 可 商量 么 ?,[0_1_2_3_4],[5],PSU
5310,有 人 那天 回来 吗 ？,[0_1_2_3_4],[5],PSU
5311,有 吗 ？,[0_1],[2],PSU
5313,有意 者 我 可以 发 照片 看 屋内 情况,[0_1_2_3_4_5_6_7_8],[],PSU
5314,这里 的 房子 确实 很 不错 的,[0_1_2_3_4_5_6],[],PSU
5315,如果 可以 7.,[0_1],[2],PSU
5316,有 人 去 费城 吗 ？,[0_1_2_3_4],[5],PSU
5317,欲 去 从速 啊 。,[0_1_2_3],[4],PSU
5318,电视机 ， 大 屁股 的 那 种 。,[0_2_3_4_5_6],[1_7],PSU
5319,保证 能用 ， 能 看 ， 视觉 很 爽 。,[0_1_3_4_6_7_8],[2_5_9],PSU
5320,请 问 现在 这 套 房子 还 租 吗 ？,[0_1_2_3_4_5_6_7_8],[9],PSU
5321,能 留 一下 手机 的 联系 方式 吗 ？,[0_1_2_3_4_5_6_7],[8],PSU
5322,我 发 了 邮件 没有 回应 ~,[0_1_2_3_4_5],[6],PSU
5323,看 不 到 你 的 回复,[0_1_2_3_4_5],[],PSU
