sentence ID,original,translated,untranslated word,cs indices in original,cs indices in translated,punct indices in original,punct indices in translated
1734,vin 查询 ： 请 发送 你 的 vin 。,注册号 查询 ： 请 发送 你 的 注册号 。,[],[0_7_8],[0_7_8],[2_8],[2_8]
1735,now foods 32oz / 包,食物 32oz/ 包,[],[0_1_2_3],[0_1],[3],[1]
1737,车 非常 好 ， 可以 email 要 图片 。,车 非常 好 ， 可以 邮件 要 图片 。,[],[5],[5],[3_8],[3_8]
1738,出 一 套 ， 家庭 影院 的 系统 音响 ， 非常 齐全 ， 顺带 送 两 个 小 的 sony 的 surround sound 。,出 一 套 ， 家庭 影院 的 系统 音响 ， 非常 齐全 ， 顺带 送 两 个 小 的 索尼 的 环绕 音 。,[],[19_21_22_23],[19_21_22_23],[3_9_12_23],[3_9_12_23]
1739,花色 ： orange tabby ， （ 也 有 人 叫 red tabby ） 。,花色 ： 虎皮 猫 ， （ 也 有 人 叫 虎皮 猫 ） 。,[],[2_3_4_5_10_11_12_13],[2_3_4_5_10_11_12_13],[1_4_5_12_13],[1_4_5_12_13]
1740,注意 是 在 加州 的 sv 校区 哈 ， 不是 pittsburgh 。,注意 是 在 加州 的 校区 名称 校区 哈 ， 不是 匹兹堡 。,[],[5_10_11],[6_11],[8_11],[9]
1741,可 扫描 ， 兼容 os x 10 .,可 扫描 ， 兼容 os 10 系统 。,[os],[4_5_6_7],[4_5_6],[2_7],[2]
1742,sp = sharing 请 联系 ： em@120,春季 请 联系 ： em@120,[],[0_1_2],[0],[1_5_6],[3_4]
1743,sp = sharing 如 有 意向 ， 可 直接 短信 412 .,春季 如 有 意向 ， 可 直接 短信 412 。,[],[0_1_2],[0_8_9],[1_6_11],[4_9]
1744,html 联系 方式 ： em@121,网址 联系 方式 ： em@121,[],[0],[0],[3_4],[3_4]
1745,有意 请 联系 lilian pn-42 /,有意 请 联系 莉莉 安 pn-42 /,[],[3_4_5],[3_4_5_6],[4_5],[5_6]
1746,可以 一 个 大 房间 或者 一 个 studio 弄 暖 。,可以 一 个 大 房间 或者 一 个 单人间 弄 暖 。,[],[8],[8],[11],[11]
1747,要 回国 了 ， 出售 一些 闲置 和 带 不 走 的 家具 ， 一直 在 更新 全部 在 我 的 google doc 里面 ， 而且 都 标 了 具体 价格 .,要 回国 了 ， 出售 一些 闲置 和 带 不 走 的 家具 ， 一直 在 更新 全部 在 我 的 谷歌 文档 里面 ， 而且 都 标 了 具体 价格 。,[],[21_22],[21_22],[3_13_24_31],[3_13_24_31]
1749,， 柠檬 夹 ， 全新 seasoning,， 柠檬 夹 ， 全新 季度 出租,[],[0_5],[0_5_6],[0_3],[0_3]
1751,因而 出售 之前 住 apartment 时 买 的 一 台 洗衣机 。,因而 出售 之前 住 公寓 时 买 的 一 台 洗衣机 。,[],[4],[4],[11],[11]
1753,请 联系 kevin em@122,请 联系 kevin em@122,[kevin],[2_3],[2_3],[],[]
1754,车辆 clean title ， 没有 涉及 任何 事故 。,车辆 无 事故 记录 没有 涉及 任何 事故 。,[],[1_2_3],[1_3],[3_8],[8]
1756,邮箱 是 leader em@123,邮箱 是 领导 em@123,[],[2_3],[2_3],[3],[3]
1758,毕业 sale .,毕业 销售 。,[],[1_2],[1_2],[2],[2]
1759,更 适合 大 studio ， 或 一 室 一 厅 。,更 适合 大 单人间 ， 或 一 室 一 厅 。,[],[3_4],[3_4],[4_10],[4_10]
1761,html 怎么 联系 你 呢 ？,网址 怎么 联系 你 呢 ？,[],[0],[0],[5],[5]
1762,html 联系 电话 pn-43 email : louis .,网址 联系 电话 pn-43 邮件 。,[],[0_4_5_6_7],[0_4],[3_5_7],[3]
1763,求购 价格 适中 的 椅子 用来 coding ， 以及 书桌 上 用 的 台灯 。,求购 价格 适中 的 椅子 用来 编程 ， 以及 书桌 上 用 的 台灯 。,[],[6_7],[6_7],[7_14],[7_14]
1764,家 住 squirrel hill ， beacon 和,家 住 松鼠山 ， 贝 肯 街 和,[],[2_3_4_5],[2_3_4_5_6],[4],[3]
1768,吸尘器 已 出 ， box 还在,吸尘器 已 出 ， 盒子 还在,[],[4],[4],[3],[3]
1769,heater ， 住 house 的 同学 冬天 非常 需要 。,自 热 暖气 ， 住 房子 的 同学 冬天 非常 需要 。,[],[0_1_3],[0_1_2_3_5],[1_9],[3_11]
1770,tel ： pn-44 ， 发 短信 打 电话 均可,电话 ： pn-44 ， 发 短信 打 电话 均可,[],[0_1_2_3],[0_1_2_3],[1_2_3],[1_2_3]
1772,update : 刚 做 了 全套 的 刹车 系统 保养 ， 换 了 新 的 刹车 。,更新 : 刚 做 了 全套 的 刹车 系统 保养 ， 换 了 新 的 刹车 。,[],[0_1],[0_1],[1_10_16],[1_10_16]
1773,或 email em@124,或 邮件 em@124,[],[1_2],[1_2],[2],[2]
1774,目前 匹兹堡 选择 at&t 的 用户 最多 ] 五 人 at&t 手机 plan ， 因为 一 个 成员 离开 匹兹堡 ， 现在 招 一 名 新生 加入 !,目前 匹兹堡 选择 at&t 的 用户 最多 ] 五 人 at&t 手机 计划 ， 因为 一 个 成员 离开 匹兹堡 ， 现在 招 一 名 新生 加入 !,[],[12_13],[12_13],[7_13_20_27],[3_7_10_13_20_27]
1775,yard sale 在 哪里 ？,庭院 旧货 出售 在 哪里 ？,[],[0_1],[0_1_2],[4],[5]
1776,mileage : 135，000 带 turbo 的 还是 挺 好玩 的 。,里程数 : 135，000 带 涡轮 的 还是 挺 好玩 的 。,[],[0_1_2_4],[0_1_2_4],[1_10],[1_2_10]
1777,联系 邮箱 ： ， em@125,联系 邮箱 ： ， em@125,[],[4],[4],[2_3],[2_3]
1778,( 图 中 为 high 实际 为 low ) 12 .,( 图 中 为 高 实际 为 低 ) 12 。,[],[0_4_7_8_9_10],[0_4_7_8_9_10],[0_8_10],[0_8_10]
1779,电话 ： pn-45 email : fish .,电话 ： pn-45 邮件 : fish 。,[fish],[3_4_5_6],[3_4_5_6],[1_2_4_6],[1_2_4_6]
1780,联系 email : em@126,联系 邮件 : em@126,[],[1_2_3],[1_2_3],[2_3],[2_3]
1782,求 自行车 一 辆 ， 还能 正常 工作 就 行 ， 有意 text 412-426 .,求 自行车 一 辆 ， 还能 正常 工作 就 行 ， 有意 讯息 412-426 。,[],[12_13_14],[12_13_14],[4_10_14],[4_10_13_14]
1783,忘 了 说 ~ 木 有 任何 事故 ， clean title 。,忘 了 说 ~ 木 有 任何 事故 ， 无 事故 记录 。,[],[9_10_11],[9_11_12],[3_8_11],[3_8_12]
1784,请 详见 excel 列表 .,请 详见 表格 列表 。,[],[2],[2],[4],[4]
1785,pdf 所有 东西 7/31 可取 ， 有意 请 邮件 至 em@127,pdf 文件 所有 东西 7/31 可取 ， 有意 请 邮件 至 em@127,[pdf],[0],[0_1],[5_10],[4_6_11]
1786,html 感兴趣 联系 我 哈 ： em@128,网址 感 兴趣 联系 我 哈 ： em@128,[],[0],[0_1_2],[5_6],[6_7]
1787,sp = sharing 仍然 有效 。,春季 仍然 有效 。,[],[0_1_2],[0],[1_5],[3]
1789,sp = sharing 联系 方式 : chen .,春季 联系 方式 : chen 。,[chen],[0_1_2_6_7],[0_4_5],[1_5_7],[3_5]
1791,pdf 联系 方式 plain em@129,pdf 文件 联系 方式 邮件 em@129,[pdf],[0_3_4],[0_1_4_5],[4],[5]
1792,html 请 联系 : em@130,网址 请 联系 : em@130,[],[0],[0],[3_4],[3_4]
1793,宜家 陶瓷 小 台灯 [ sold ] 10 .,宜家 陶瓷 小 台灯 [ 出售 ] 10 。,[],[5_6_7_8],[5_6_7_8],[4_6_8],[4_6_8]
1794,价格 可 商量 ， 有 需要 者 请 联系 pn-46 或者 lili em@131,价格 可 商量 ， 有 需要 者 请 联系 pn-46 或者 莉莉 em@131,[],[11_12],[11_12],[3_9_12],[3_9_12]
1795,邮箱 lili em@131,邮箱 莉莉 em@131,[],[1_2],[1_2],[2],[2]
1796,usp = sharing = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = 随时 欢迎 你们 来看 东西 啊 ！,春季 = = = = = = = = = = 随时 欢迎 你们 来看 东西 啊 ！,[],[0_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_19_20_21_22_23_24_25_26_27_28_29_30_31_32_33_34_35_36_37_38_39_40_41_42_43_44],[0_1_2_3_4_5_6_7_8_9_10],[1_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_19_20_21_22_23_24_25_26_27_28_29_30_31_32_33_34_35_36_37_38_39_40_41_42_43_44_51],[1_2_3_4_5_6_7_8_9_10_17]
1797,( gone ) 超大 垃圾 桶 ， 买 其他 的 送 。,( 出售 ) 超大 垃圾 桶 ， 买 其他 的 送 。,[],[0_1_2],[0_1_2],[0_2_6_11],[0_2_6_11]
1798,( gone ) 两 个 灯 ， 买 其他 的 送 。,( 出售 ) 两 个 灯 ， 买 其他 的 送 。,[],[0_1_2],[0_1_2],[0_2_6_11],[0_2_6_11]
1799,( gone ) 还有 很多 衣架 以及 一些 生活 用品 ， 想要 的 都 可以 送 。,( 出售 ) 还有 很多 衣架 以及 一些 生活 用品 ， 想要 的 都 可以 送 。,[],[0_1_2],[0_1_2],[0_2_10_16],[0_2_10_16]
1800,一边 开车 一边 说 ， call ， honey ， 然后 享受 轻松 惬意 双 手 free 的 开车 加 聊天 吧 ！,一边 开车 一边 说 ， 打 电话 ， 亲爱的 ， 然后 享受 轻松 惬意 双 手 免费 的 开车 加 聊天 吧 ！,[],[5_6_7_8_15],[5_6_7_8_9_16],[4_6_8_21],[4_7_9_22]
1801,html 我 的 联系 方式 ： email : bonjour .,网址 我 的 联系 方式 ： 邮件 : bonjour 。,[],[0_6_7_8_9],[0_6_7_8_9],[5_7_9],[5_7_9]
1802,原来 跟 同学 住 客厅 ， 就 买 了 这个 衣架 （ 加 cover ） ， 方便 放 衣服 而且 可以 当 “ 墙 ” ， 当时 为了 提高 生活 品质 ， 就 狠心 买 了 ， 确实 不错 。,原来 跟 同学 住 客厅 ， 就 买 了 这个 衣架 （ 加 外罩 ） ， 方便 放 衣服 而且 可以 当 “ 墙 ” ， 当时 为了 提高 生活 品质 ， 就 狠心 买 了 ， 确实 不错 。,[],[13_14_15],[13_14_15],[5_11_14_15_22_24_25_31_36_39],[5_11_14_15_22_24_25_31_36_39]
1803,html 联系 tel ： pn-47,网址 联系 电话 ： pn-47,[],[0_2_3_4],[0_2_3_4],[3_4],[3_4]
1804,出售 全新 lock 饭盒 ， 价钱 可 商量 。,出售 全新 乐 扣 乐 扣 饭盒 ， 价钱 可 商量 。,[],[2],[2_3_4_5],[4_8],[7_11]
1805,有 最近 一 个 月 要 考 fe others 的 同学 ， 请 跟 我 联系 。,有 最近 一 个 月 要 考 fe others 的 同学 ， 请 跟 我 联系 。,[fe_others],[7_8],[7_8],[11_16],[11_16]
1807,html 欢迎 上门 看 货 ， 满意 直接 交付 ， 可 小刀 。,网址 欢迎 上门 看 货 ， 满意 直接 交付 ， 可 小刀 。,[],[0],[0],[5_9_12],[5_9_12]
1808,html 电话 pn-48,网址 电话 pn-48,[],[0],[0],[2],[2]
1809,我 的 车 是 audi a64 .,我 的 车 是 奥迪 a 64 。,[a],[4_5_6],[4_5_6_7],[6],[7]
1810,html 具体 价格 可以 再 商议 。,网址 具体 价格 可以 再 商议 。,[],[0],[0],[6],[6]
1811,( alex ) 谢谢 ～,埃雷克斯 谢谢 ～,[],[0_1_2],[0],[0_2_4],[2]
1812,bose 的 音质 不 必 多 说 ， 我 保护 的 也 非常 好 ， 原装 配件 都 齐全 ， 跟 全新 的 一 样 联系 方式 ： em@132,耳机 名称 的 音质 不 必 多 说 ， 我 保护 的 也 非常 好 ， 原装 配件 都 齐全 ， 跟 全新 的 一 样 联系 方式 ： em@132,[],[0],[0_1],[7_14_19_27_28],[8_15_20_28_29]
1813,月底 搬出 pittsburgh ， 一 大 推 家具 要 卖 。,月底 搬出 匹兹堡 ， 一 大 推 家具 要 卖 。,[],[2_3],[2_3],[3_10],[3_10]
1815,bose 的 舒适 和 音效 是 可靠 的 。,耳机 名称 的 舒适 和 音效 是 可靠 的 。,[],[0],[0_1],[8],[9]
1816,html 更新 了 照片 ， 顶 一 个 ~,网址 更新 了 照片 ， 顶 一 个 ~,[],[0],[0],[4_8],[4_8]
1817,你 可以 自己 尝试 修 或者 丢 给 mechanic 。,你 可以 自己 尝试 修 或者 丢 给 机械 的 。,[],[8_9],[8_9_10],[9],[10]
1818,一 个 小 的 led 显示 屏幕 。,一 个 小 的 led 灯 束 显示 屏幕 。,[led],[4],[4_5_6],[7],[9]
1819,求 书桌 最 好 小 一点 的 ， 另 求 饭桌 ， squirrel hall 一带 ， 。,求 书桌 最 好 小 一点 的 ， 另 求 饭桌 ， 松鼠山 一 带 ， 。,[],[12_13],[12_13_14_15_16],[7_11_15_16],[7_11_15_16]
1820,站 内 联系 ， thx 我 有 较小 书桌 加 转椅 出售 有 兴趣 我 发 图 到 你 邮箱,站 内 联系 ， 谢谢 我 有 较小 书桌 加 转椅 出售 有 兴趣 我 发 图 到 你 邮箱,[],[4],[4],[3],[3]
1821,有 意 者 请 联系 ( text ) pn-49 ( email ) em@133,有 意 者 请 联系 ( text ) pn-49 ( 邮件 ) em@133,[text],[6_7_8_9_10_11_12],[6_7_8_9_10_11_12],[5_7_8_9_11_12],[5_7_8_9_11_12]
1822,欢迎 来看 联系 方式 ： hao tang 唐 好,欢迎 来看 联系 方式 ： 人名,[],[5_6],[5],[4],[4]
1823,谢谢 email ： em@134,谢谢 邮件 ： em@134,[],[1_2_3],[1_2_3],[2_3],[2_3]
1824,被 check 来 得 晚 ， 求购 书桌 ， 椅子 .,被 支票 来 得 晚 ， 求购 书桌 ， 椅子 。,[],[1],[1],[5_8_10],[5_8_10]
1825,^ ^ 欢迎 围观 联系 方式 email ： em@46,^ ^ 欢迎 围观 联系 方式 邮件 ： em@46,[],[0_1_6_7_8],[0_1_6_7_8],[0_1_7_8],[0_1_7_8]
1827,有 一 个 queen size 的 box spring 有 人 要 吗 ？,有 一 个 较 大号 大小 的 床垫 有 人 要 吗 ？,[],[3_4_6_7],[3_4_5_7],[12],[12]
1828,或者 我 到 了 去 你 那里 看 也 可以 email ： em@135,或者 我 到 了 去 你 那里 看 也 可以 邮件 ： em@135,[],[10_11_12],[10_11_12],[11_12],[11_12]
1830,已 专业 清洗 ， 干净 整洁 ， size 相当 大 ， 大小 见 图片 。,已 专业 清洗 ， 干净 整洁 ， 大小 相当 大 ， 大小 见 图片 。,[],[7],[7],[3_6_10_14],[3_6_10_14]
1831,aiken 有意 尽 请 联系 ： email ： markflyhigh .,艾肯街 有意 尽 请 联系 ： 邮件 ： markflyhigh 。,[],[0_6_7_8_9],[0_6_7_8_9],[5_7_9],[5_7_9]
1832,我 在 这里 发 过 post 。,我 在 这里 发 过 帖子 。,[],[5_6],[5_6],[6],[6]
1833,moving sale 只 剩 最后 两 件 东西 了 ！,持续 甩卖 只 剩 最后 两 件 东西 了 ！,[],[0_1],[0_1],[9],[9]
1834,还有 allure 以及 vogue 等 杂志 ， 继续 免费 赠送 ！,还有 诱惑力 以及 时尚 杂志 等 杂志 ， 继续 免费 赠送 ！,[],[1_3],[1_3],[6_10],[7_11]
1835,需要 的 请 在 这个 thread 回帖 。,需要 的 请 在 这个 帖子 回帖 。,[],[5],[5],[7],[7]
1838,html 我 的 手机 是 pn-50 .,网址 我 的 手机 是 pn-50 。,[],[0],[0],[5_6],[5_6]
1839,车 的 状况 很 好 ， 没有 出 过 任何 大 的 mechanic 问题 。,车 的 状况 很 好 ， 没有 出 过 任何 大 的 修理工 问题 。,[],[12],[12],[5_14],[5_14]
1840,moving sale - 高清 电视 ， 家具 和 汽车 。,持续 甩卖 高清 电视 ， 家具 和 汽车 。,[],[0_1_2],[0_1],[2_5_9],[4_8]
1841,毕业 sale ~ ~ 。,毕业 甩卖 ~ ~ 。,[],[1_2_3_4],[1_2_3_4],[2_3_4],[2_3_4]
1842,二 楼 继续 ~~~~~~ 联系 方式 见 一 楼 塑料 三 屉 柜$3 ( 实物 图片 ) 【 【 【 gone 】 】 】,二 楼 继续 ~~~~~~ 联系 方式 见 一 楼 塑料 三 屉 柜$3 ( 实物 图片 ) 【 【 【 卖掉 】 】 】,[],[20_21_22_23],[20_21_22_23],[13_16_17_18_19_21_22_23],[3_12_13_16_17_18_19_21_22_23]
1843,塑料 三 屉 柜$2 ( 实物 图片 ) 【 【 【 gone 】 】 】,塑料 三 屉 柜$2 ( 实物 图片 ) 【 【 【 卖掉 】 】 】,[],[11_12_13_14],[11_12_13_14],[4_7_8_9_10_12_13_14],[3_4_7_8_9_10_12_13_14]
1844,租车 ， suv 优先 ， 不 行 轿车 。,租车 ， 吉普 优先 ， 不 行 轿车 。,[],[2],[2],[1_4_8],[1_4_8]
1845,moving sale 卖 家具 卖 杂货 。,持续 甩卖 卖 家具 卖 杂货 。,[],[0_1],[0_1],[6],[6]
1846,或者 email : littlesamo .,或者 邮件 : littlesamo 。,[],[1_2_3_4],[1_2_3_4],[2_4],[2_4]
1847,已经 update 可 送 洗车 用具 如 有 问题 请 联系 一下 邮件 em@136,已经 更新 可 送 洗车 用具 如 有 问题 请 联系 一下 邮件 em@136,[],[1],[1],[13],[13]
1848,多余 一 根 usb 线 。,多余 一 根 充电线 。,[],[3],[3_4],[5],[4]
1849,由于 突然 要 去 英国 读书 ， 想 转让 一 条 att 的 线 。,由于 突然 要 去 英国 读书 ， 想 转让 一 条 通讯 公司 的 线 。,[],[11],[11_12],[6_14],[6_15]
1850,出 twin size mattress 一 个 。,出 双 人 大小 一 个 。,[],[1_2_3],[1_2_3],[6],[6]
1851,只 用 了 几 个 月 所以 现在 的 condition 除了 不 能 给 原 包装 可以 说 非常 好 。,只 用 了 几 个 月 所以 现在 的 条件 除了 不 能 给 原 包装 可以 说 非常 好 。,[],[9],[9],[20],[20]
1852,moving sale 啦 ！,持续 甩卖 啦 ！,[],[0_1],[0_1],[3],[3]
1853,需要 床 （ 最好 是 full 以上 的 ） ， 桌子 ， 椅子 这些 。,需要 床 （ 最好 是 标准 大小 以上 的 ） ， 桌子 ， 椅子 这些 。,[],[5],[5_6],[2_8_9_11_14],[2_9_10_12_15]
1855,html 如果 你 有 兴趣 ， 请 联系 我 em@137,网址 如果 你 有 兴趣 ， 请 联系 我 em@137,[],[0],[0],[5_9],[5_9]
1856,html 有意 者 请 邮件 em@138,网址 有 意 者 请 邮件 em@138,[],[0],[0_1_2],[5],[6]
1858,有 被子 full size ， 特性 ： 暖和 又 轻便 。,有 被子 标准 大小 ， 特性 ： 暖和 又 轻便 。,[],[2_3_4],[2_3_4],[4_6_10],[4_6_10]
1859,我 原价 在 macy 买 的 $140 。,我 原价 在 梅西 百货 买 的 $140 。,[],[3],[3_4],[7],[7_8]
1860,转让 yoga flow 的 membership 。,转让 瑜伽馆 的 会员 。,[],[1_2_4_5],[1_3_4],[5],[4]
1861,地点 在 squirrel hill 。,地点 在 松鼠山 。,[],[2_3_4],[2_3],[4],[3]
1862,到 了 pittsburgh 联系 我 ， 我 有 家具 pn-51 ， l 同学,到 了 匹兹堡 联系 我 ， 我 有 家具 pn-51 ， l 同学,[l],[2_11],[2_11],[5_9_10],[5_9_10]
1863,只要 没 坏 没 bug 就 行 。,只要 没 坏 没 漏洞 就 行 。,[],[4],[4],[7],[7]
1864,吸尘器 ， 年 初 amazon 购买 ， 51 .,吸尘器 ， 年初 亚马逊 购买 ， 51 。,[],[4],[2_3_6_7],[1_6_8],[1_5_7]
1865,html 鞋子 试 了 下 以后 ， 没有 穿过 ， 价格 可以 商量 ， 我 可以 优惠 很多 。,网址 鞋子 试 了 下 以后 ， 没有 穿过 ， 价格 可以 商量 ， 我 可以 优惠 很多 。,[],[0],[0],[6_9_13_18],[6_9_13_18]
1866,s : 床 是 twin size,小号 : 床 是 双人 大小,[],[0_1_4_5],[0_1_4_5],[1],[1]
1867,谢谢 gone !,谢谢 卖掉 !,[],[1_2],[1_2],[2],[2]
1868,八月 一日 可以 搬入 --- 三 间 卧室 一 个 卫生间 （ full bath ) .,八月 一日 可以 搬入 --- 三 间 卧室 一 个 卫生间 （ 卫浴 ) 。,[],[12_13_14_15],[12_13_14],[11_14_15],[4_11_13_14]
1870,首先 ， 这 并不 是 所谓 的 apartment ， 而 是 一 个 house 里面 的 ， ground floor 。,首先 ， 这 并不 是 所谓 的 公寓 ， 而 是 一 个 房子 里面 的 ， 地下层 。,[],[7_8_13_17_18_19],[7_8_13_17_18],[1_8_16_19],[1_8_16_18]
1871,16:00 pm 左右 匹 村 出发 ， 可 路过 dc ， 大约 11:00pm 到 baltimore 返程 ： 7 .,16:00 下午 左右 匹 村 出发 ， 可 路过 华盛顿 ， 大约 11:00 pm 到 巴尔的摩 返程 ： 7 。,[pm],[0_1_9_10_14],[0_1_9_10_13_15_18_19],[6_10_16_18],[0_6_10_12_17_19]
1876,以下 是 职位 信息 ： the kurt j .,以下 是 职位 信息 ： 库尔特 。,[],[5_6_7_8],[5],[4_8],[4]
1877,有 口语 不 好 想 找 陪练 ， 或者 希望 找 native speaker 准备 面试 ， 文书 的 同学 可以 联系 他 。,有 口语 不 好 想 找 陪练 ， 或者 希望 找 说 母语 的 人 准备 面试 ， 文书 的 同学 可以 联系 他 。,[],[11_12],[11_12_14],[7_15_22],[7_17_24]
1878,proof that the vehicle is insured 列 了 四 种 proof ， 带 其中 一 种 就 行 了 吗 ？,证明 车辆 在 保列 了 四 种 证明 ， 带 其中 一 种 就 行 了 吗 ？,[],[0_1_2_3_4_5_10_11],[0_1_2_3_7_8],[11_20],[8_17]
1880,可以 在 美国 合法 工作 ， 公司 可以 办理 opt 或 cpt 。,可以 在 美国 合法 工作 ， 公司 可以 办理 工作 签证 或 工作 签证 。,[],[9_11_12],[10_13_14],[5_12],[5_14]
1881,^ - ^ 我们 的 联系 方式 ： jerry liu 邮箱 ： em@139,^ - ^ 我们 的 联系 方式 ： 人名 邮箱 ： em@139,[],[0_1_2_8_9],[0_1_2_8],[0_1_2_7_11_12],[0_1_2_7_10_11]
1882,希望 能 有 suv 车 ， 因为 回国 行李 比较 多 。,希望 能 有 吉普 车 ， 因为 回国 行李 比较 多 。,[],[3],[3],[5_11],[5_11]
1883,每 学期 的 flex dollars 有 什么 用 ？,每 学期 的 校内 币 有 什么 用 ？,[],[3_4],[3_4],[8],[8]
1884,guest meals 是 什么 东西 ？,客餐 是 什么 东西 ？,[],[0_1],[0],[5],[4]
1885,最近 有 木 有 人 准备 去 outlets ？,最近 有 木 有 人 准备 去 奥特莱斯 ？,[],[7_8],[7_8],[8],[8]
1886,求 带 ～ 一起 share 下 各 种 费用 什么 的 ～ 时间 都 随意 ～ 联系 ： happy .,求 带 ～ 一起 共 享 下 各 种 费用 什么 的 ～ 时间 都 随意 ～ 联系 ： happy 。,[happy],[4_18_19],[4_5_19_20],[2_11_15_17_19],[2_12_16_18_20]
1892,门口 就 可以 parking ， 超级 方便,门口 就 可以 停车 ， 超级 方便,[],[3_4],[3_4],[4],[4]
1893,超级 安全 ： gated apt ！,超级 安全 ： 门禁 公寓,[],[3_4_5],[3_4],[2_5],[2]
1894,求人 同行 ， 飞机 bus 都 可以 ， 住宿 也好 商量 。,求人 同行 ， 飞机 公交 都 可以 ， 住宿 也好 商量 。,[],[4],[4],[2_7_11],[2_7_11]
1896,________________________________________二 、 关于 明星 教师 about mr .,________________________________________二 、 关于 明星 教师 关于 。,[],[0_1_5_6_7],[0_1],[1_7],[0_1]
1899,公司 可 办理 opt 或 cpt 。,可以 在 美国 合法 工作 ， 公司 可以 办理 工作 签证 或 工作 签证 。,[],[3_5_6],[0_1_2_3_4_5_7_9_10_12_13_14],[6],[5_14]
1900,可以 在 美国 合法 工作 ， 公司 可以 办理 opt 或 cpt ；,可以 在 美国 合法 工作 ， 公司 可以 办理 工作 签证 或 工作 签证 。,[],[9_11_12],[10_13_14],[5_12],[5_14]
1901,欲 购买 ， 请 电邮 [ url ] sales .,欲 购买 ， 请 电邮 链接 。,[],[6_7_8_9],[5],[2_5_7_9],[2]
1903,可以 在 美国 合法 工作 ， 公司 可以 办理 opt 或 cpt ;,可以 在 美国 合法 工作 ， 公司 可以 办理 工作 签证 或 工作 签证 。,[],[9_11_12],[10_13_14],[5_12],[5_14]
1905,我 和 几 个 同学 summer 要 去 纽约 实习 ， 找到 了 new jersey 的 住处 。,我 和 几 个 同学 夏季 要 去 纽约 实习 ， 找到 了 新泽西 的 住处 。,[],[5_13_14],[5_13],[10_17],[10_16]
