SentenceID,CodeSwitchedSentence,NumberOfCodeSwitching,CodeSwitch1,Translation1,CodeSwitch2,Translation2,CodeSwitch3,Translation3,CodeSwitch4,Translation4,CodeSwitch5,Translation5,CodeSwitch6,Translation6,ChineseWordCount,EnglishWordCount,PunctuationCount,IndicesOfChineseWord,IndicesOfCodeSwitchedWord,IndicesOfPunctuation
1811,3-bedroom apartment ， 最好 不 是 house/townhouse2.,1,apartment,,,,,,,,,,,,3,1,3,[3_4_5],[1],[0_2_6]
1812,house 在 north craig st.,2,house,,north craig,,,,,,,,,,1,3,1,[1],[0_2_3],[4]
1813,上 ， 临近 centre ave.,1,centre,,,,,,,,,,,,2,1,2,[0_2],[3],[1_4]
1814,apartment 情况 ： 在 fifth ave and neville st .,2,apartment,,fifth ave and neville st,,,,,,,,,,2,6,2,[1_3],[0_4_5_6_7_8],[2_9]
1815,上 ， 紧邻 center ave 。,1,center ave,,,,,,,,,,,,2,2,2,[0_2],[3_4],[1_5]
1816,一 间 大 的 bedroom ， 带 独立 卫生间 。,1,bedroom,,,,,,,,,,,,7,1,2,[0_1_2_3_6_7_8],[4],[5_9]
1817,一 间 中等 的 bedroom 。,1,bedroom,,,,,,,,,,,,4,1,1,[0_1_2_3],[4],[5]
1818,stove ， fridge ， washer ， dryer ， air conditioner ， heater 都 有 。,1,stove ， fridge ， washer ， dryer ， air conditioner ， heater,,,,,,,,,,,,2,7,6,[12_13],[0_2_4_6_8_9_11],[1_3_5_7_10_14]
1819,washer 和 dryer 在 地下室 。,2,washer,,dryer,,,,,,,,,,3,2,1,[1_3_4],[0_2],[5]
1820,地下室 分 两 间 ， 两 边 都 有 自己 的 washer and dryer ， 一 楼 用 一边 ， 我们 二 楼 用 另外 一 边 。,1,washer and dryer,,,,,,,,,,,,21,3,4,[0_1_2_3_5_6_7_8_9_10_15_16_17_18_20_21_22_23_24_25_26],[11_12_13],[4_14_19_27]
1821,house 在 north craig st.,2,house,,north craig,,,,,,,,,,1,3,1,[1],[0_2_3],[4]
1822,上 ， 临近 centre ave.,1,centre,,,,,,,,,,,,2,1,2,[0_2],[3],[1_4]
1823,上 ， 紧邻 center ave 。,1,center ave,,,,,,,,,,,,2,2,2,[0_2],[3_4],[1_5]
1824,各 种 南北 风味 的 中国 餐馆 到 waterfront 有 直达 的 公交 非常 适合 刚刚 来 要 添置 家具,1,waterfront,,,,,,,,,,,,19,1,0,[0_1_2_3_4_5_6_7_9_10_11_12_13_14_15_16_17_18_19],[8],
1825,经常 要 去 shopping 的 同学 apt 两 室 一 厅,2,shopping,,apt,,,,,,,,,,9,2,0,[0_1_2_4_5_7_8_9_10],[3_6],
1826,四 居室 的 house 需要 找 一 个 男性 roommate .,2,house,,roommate,,,,,,,,,,8,2,1,[0_1_2_4_5_6_7_8],[3_9],[10]
1827,客厅 或者 share bedroom 都 可以 。,1,share bedroom,,,,,,,,,,,,4,2,1,[0_1_4_5],[2_3],[6]
1828,私人 的 parking spot,1,parking spot,,,,,,,,,,,,2,2,0,[0_1],[2_3],
1829,随 market 而 变化,1,market,,,,,,,,,,,,3,1,0,[0_2_3],[1],
1830,location : near forbes ave and shady ave ( 川 霸王 附近 ) rent : $200 ( utilities are not included ) you will share this clean ， safe and cozy house with another two girls.,3,location : near forbes ave and shady ave,,rent,,utilities are not included ) you will share this clean ， safe and cozy house with another two,,,,,,,,3,24,9,[9_10_11],[0_2_3_4_5_6_7_13_17_18_19_20_22_23_24_25_26_28_29_30_31_32_33_34],[1_8_12_14_15_16_21_27_35]
1831,房子 的 lease 从 8.,1,lease,,,,,,,,,,,,3,1,1,[0_1_3],[2],[4]
1832,联系 方式 ： pn331 或 pn302 email : em1502,2,pn331,,pn302 email : em1502,,,,,,,,,,3,1,2,[0_1_4],[3_5_6_8],[2_7]
1833,how lee ( 川 霸王 ) etc .,2,how lee,,etc,,,,,,,,,,2,3,3,[3_4],[0_1_6],[2_5_7]
1834,本人 男 ， me department ， graduate student 。,1,me department ， graduate student,,,,,,,,,,,,2,4,3,[0_1],[3_4_6_7],[2_5_8]
1835,房子 是 mozart management 的 一 室 一 厅 。,1,mozart management,,,,,,,,,,,,7,2,1,[0_1_4_5_6_7_8],[2_3],[9]
1836,交通 也 很 方便 ， 离 center ave 很 近 ， 所以 方便 去 giant eagle .,2,center ave,,giant eagle,,,,,,,,,,10,4,3,[0_1_2_3_5_8_9_11_12_13],[6_7_14_15],[4_10_16]
1837,旁边 就 有 escort 和 shuttle 的 站 ， 非常 方便 。,2,escort,,shuttle,,,,,,,,,,8,2,2,[0_1_2_4_6_7_9_10],[3_5],[8_11]
1838,落脚 地方 真诚 请求 师兄 师姐 ， 如果 有 地板 空余 ， 恳请 短期 share 一 个 屋檐 救急 ， 可以 承担 短期 的 一些 租金 。,1,share,,,,,,,,,,,,22,1,4,[0_1_2_3_4_5_7_8_9_10_12_13_15_16_17_18_20_21_22_23_24_25],[14],[6_11_19_26]
1839,联系 方式 ： email ： em1514,1,email ： em1514,,,,,,,,,,,,2,1,2,[0_1],[3_5],[2_4]
1840,有意 请 联系 ： email ： qixia.,1,email,,,,,,,,,,,,3,1,3,[0_1_2],[4],[3_5_6]
1841,两 个 人 住 一 个 apartment 。,1,apartment,,,,,,,,,,,,6,1,1,[0_1_2_3_4_5],[6],[7]
1842,晚上 可以 直接 从 学校 坐 shuttle 回家 ， 直接 到 门口 ， 很 给 力 。,1,shuttle,,,,,,,,,,,,13,1,3,[0_1_2_3_4_5_7_9_10_11_13_14_15],[6],[8_12_16]
1843,有 一 个 很 大 的 living room ， 两 个 较 大 的 closet ， 一 个 kitchen 。,3,living room,,closet,,kitchen,,,,,,,,13,4,3,[0_1_2_3_4_5_9_10_11_12_13_16_17],[6_7_14_18],[8_15_19]
1844,平时 都 是 套 sheet 使用 ， 所以 很 干净 。,1,sheet,,,,,,,,,,,,8,1,2,[0_1_2_3_5_7_8_9],[4],[6_10]
1845,全新 的 baby safety mirror ， 可以 看到 坐在 rear face seat 上 小孩 的 情况 ， $5 。,2,baby safety mirror,,rear face seat,,,,,,,,,,9,6,4,[0_1_6_7_8_12_13_14_15],[2_3_4_9_10_11],[5_16_17_18]
1846,刚刚 email 你 想 商量 一下 价格,1,email,,,,,,,,,,,,6,1,0,[0_2_3_4_5_6],[1],
1847,pdf 有意 购买 请 发 邮件 至 em1527,2,pdf,,em1527,,,,,,,,,,6,1,0,[1_2_3_4_5_6],[0_7],
1848,up up up ~ 更新 啦 ！,1,up up up,,,,,,,,,,,,2,3,2,[4_5],[0_1_2],[3_6]
1849,或者 email ： em37,1,email ： em37,,,,,,,,,,,,1,1,1,[0],[1_3],[2]
1850,请 点击 google slides link 查看 详细 信息 ， 谢谢 ！,1,google slides link,,,,,,,,,,,,6,3,2,[0_1_5_6_7_9],[2_3_4],[8_10]
1851,本人 因 做 毕业 论文 离开 匹兹堡 现 出售 自己 的 buick century 。,1,buick century,,,,,,,,,,,,11,2,1,[0_1_2_3_4_5_6_7_8_9_10],[11_12],[13]
1852,主要 参数 如下 ： screen size : 34.,1,screen size,,,,,,,,,,,,3,2,3,[0_1_2],[4_5],[3_6_7]
1853,全新 的 twin size foam mattress 出售 ！,1,twin size foam mattress,,,,,,,,,,,,3,4,1,[0_1_6],[2_3_4_5],[7]
1854,颜色 是 purple 的 ， 很 舒服 ， 非常 实用 ！,1,purple,,,,,,,,,,,,7,1,3,[0_1_3_5_6_8_9],[2],[4_7_10]
1855,前任 车主 都 是 学生 ， 车子 一直 都 在 dealer 定期 保养 ， 有 发票 。,1,dealer,,,,,,,,,,,,13,1,3,[0_1_2_3_4_6_7_8_9_11_12_14_15],[10],[5_13_16]
1856,html 多 买 可 议价 。,1,html,,,,,,,,,,,,4,1,1,[1_2_3_4],[0],[5]
1857,tx-instrument financial instrument : actuarial exam fm/mle : 原价 84.,1,financial instrument : actuarial exam,,,,,,,,,,,,1,4,5,[8],[1_2_4_5],[0_3_6_7_9]
1858,suv 非常 适合 匹兹堡 ， 底盘 高 ， 性能 好 。,1,suv,,,,,,,,,,,,7,1,3,[1_2_3_5_6_8_9],[0],[4_7_10]
1859,suv 非常 适合 匹兹堡 ， 底盘 高 ， 性能 好 。,1,suv,,,,,,,,,,,,7,1,3,[1_2_3_5_6_8_9],[0],[4_7_10]
1860,步行 五 分钟 有 whole food 。,1,whole food,,,,,,,,,,,,4,2,1,[0_1_2_3],[4_5],[6]
1861,客服 很 nice ， 丢 单 必 补 ， 从不 赖账 ；,1,nice,,,,,,,,,,,,8,1,3,[0_1_4_5_6_7_9_10],[2],[3_8_11]
1862,但是 garden 确实 需要 提交 车辆 注册 信息 ， 这 就 是 为什么 我 想 在 plaza 求 个 车位 的 原因 。,2,garden,,plaza,,,,,,,,,,19,2,2,[0_2_3_4_5_6_7_9_10_11_12_13_14_15_17_18_19_20_21],[1_16],[8_22]
1863,当时 manager 就 会 给 发 一 张 停车 许可 的 sticker 。,2,manager,,sticker,,,,,,,,,,10,2,1,[0_2_3_4_5_6_7_8_9_10],[1_11],[12]
1864,moving sale 大 甩卖 ！,1,moving sale,,,,,,,,,,,,2,2,1,[2_3],[0_1],[4]
1865,住 king edward ， 最好 提货 地点 近 一些 ， 8.,1,king edward,,,,,,,,,,,,6,2,3,[0_4_5_6_7_8],[1_2],[3_9_10]
1866,写 paper 写 作业 必备 。,1,paper,,,,,,,,,,,,4,1,1,[0_2_3_4],[1],[5]
1867,坐标 sherwood ， 8.,1,sherwood,,,,,,,,,,,,1,1,2,[0],[1],[2_3]
1868,联系 电话 ： pn348 email : em1554,1,pn348 email : em1554,,,,,,,,,,,,2,1,2,[0_1],[3_4_6],[2_5]
1869,本人 是 第三 任 车主 ， 前 两 位 车主 及 本人 均 在 奥迪 dealer 店 定期 保养 ， 车况 好 。,1,dealer,,,,,,,,,,,,19,1,3,[0_1_2_3_4_6_7_8_9_10_11_12_13_14_16_17_18_20_21],[15],[5_19_22]
1870,utf8&psc=1 站 内 信 联系 ， 或者 email em1559,1,email em1559,,,,,,,,,,,,5,1,2,[1_2_3_4_6],[7_8],[0_5]
1871,可 议价 ， 住 house 必备,1,house,,,,,,,,,,,,4,1,1,[0_1_3_5],[4],[2]
1872,去年 换 过 刹车 ， 今天 做 的 inspection ， 刚 换 的 四 个 新 轮胎 。,1,inspection,,,,,,,,,,,,14,1,3,[0_1_2_3_5_6_7_10_11_12_13_14_15_16],[8],[4_9_17]
1873,现$4800 出售 ， clean title ，,1,clean title,,,,,,,,,,,,1,2,3,[1],[3_4],[0_2_5]
1874,html 有 清晰 图片 谢谢,1,html,,,,,,,,,,,,4,1,0,[1_2_3_4],[0],
1875,从未 出 过 故障 ， 也 从未 去 过 body shop ， 没有 任何 维修 。,1,body shop,,,,,,,,,,,,11,2,3,[0_1_2_3_5_6_7_8_12_13_14],[9_10],[4_11_15]
1876,usp = sharing 联系 方式 ： pn352 （ prefer 短信 联系 ） 。,2,usp = sharing,,pn352 （ prefer,,,,,,,,,,4,3,5,[3_4_9_10],[0_2_6_8],[1_5_7_11_12]
1877,包含 ： 电 吉他 ， 音箱 ， cable ， 输入 3.,1,cable,,,,,,,,,,,,5,1,5,[0_2_3_5_9],[7],[1_4_6_8_10]
1878,附近 house 的 地下室 或者 车库 都 是 可以 的 。,1,house,,,,,,,,,,,,9,1,1,[0_2_3_4_5_6_7_8_9],[1],[10]
1879,amazon 全新 价格 $109 ， used from$85.,2,amazon,,used,,,,,,,,,,2,2,3,[1_2],[0_5],[3_4_6]
1880,小区 环境 非常 幽静 ： 有 多 处 playground 和 公园 ， 很 适合 有 孩子 （ 和 老人 ） 的 家庭 在,1,playground,,,,,,,,,,,,18,1,4,[0_1_2_3_5_6_7_9_10_12_13_14_15_17_18_20_21_22],[8],[4_11_16_19]
1881,补充 一下 ， 有 完好 的 cable ， 和 插头 ~ ~,1,cable,,,,,,,,,,,,7,1,4,[0_1_3_4_5_8_9],[6],[2_7_10_11]
1882,因 本人 回国 ， t-mobile family plan 现 缺 一 人 ， 每 人 每 月 无线 通话 短信 2.,1,family plan,,,,,,,,,,,,14,2,4,[0_1_2_7_8_9_10_12_13_14_15_16_17_18],[5_6],[3_4_11_19]
1883,请 联系 jessie ： never em1588,1,jessie ： never em1588,,,,,,,,,,,,2,2,1,[0_1],[2_4_5],[3]
1884,sp = sharing 请 联系 em1589,2,sp = sharing,,em1589,,,,,,,,,,2,2,1,[3_4],[0_2_5],[1]
1885,车况 ： clean title 。,1,clean title,,,,,,,,,,,,1,2,2,[0],[2_3],[1_4]
1886,系统 及 功能 就 不用 说 了 ， 用 mac 的 都 知道 。,1,mac,,,,,,,,,,,,11,1,2,[0_1_2_3_4_5_6_8_10_11_12],[9],[7_13]
1887,就 在 south oakland 随时 看 车 ， pn366 。,2,south oakland,,pn366,,,,,,,,,,5,2,2,[0_1_4_5_6],[2_3_8],[7_9]
1888,最后 半 天 sale 了 ~,1,sale,,,,,,,,,,,,4,1,1,[0_1_2_4],[3],[5]
1889,sp = sharing 书桌 已 出 。,1,sp = sharing,,,,,,,,,,,,3,2,2,[3_4_5],[0_2],[1_6]
1890,全新 洗衣 袋 共 六 只 （ 有 bra 专用 袋 ） 0.,1,bra,,,,,,,,,,,,9,1,3,[0_1_2_3_4_5_7_9_10],[8],[6_11_12]
1891,ding 顶 ding 顶 ding,3,ding,,ding,,ding,,,,,,,,2,3,0,[1_3],[0_2_4],
1892,full size 床,1,full size,,,,,,,,,,,,1,2,0,[2],[0_1],
1893,如果 想要 圣诞树 的 ornaments and skirt 可以 商量 ！,1,ornaments and skirt,,,,,,,,,,,,6,3,1,[0_1_2_3_7_8],[4_5_6],[9]
1894,html 如果 感 兴趣 ， 请 text ： pn371 ， 谢谢 关注 ！,2,html,,text ： pn371,,,,,,,,,,6,2,4,[1_2_3_5_10_11],[0_6_8],[4_7_9_12]
1895,现有 两 块 white board 出售 ， 28*18 inches .,2,white board,,inches,,,,,,,,,,4,3,3,[0_1_2_5],[3_4_8],[6_7_9]
1896,发动机 强劲 smooth ， 驾驶 舒适 ， 视线 好 ， 跑 长途 毫无 问题 。,1,smooth,,,,,,,,,,,,10,1,4,[0_1_4_5_7_8_10_11_12_13],[2],[3_6_9_14]
1897,html 联系 em233,2,html,,em233,,,,,,,,,,1,1,0,[1],[0_2],
1898,可以 提供 port forward ， mac 克隆 ， qos ip 分流 功能 。,2,port forward ， mac,,qos ip,,,,,,,,,,5,5,3,[0_1_6_10_11],[2_3_5_8_9],[4_7_12]
1899,短 茶几 ( coffee table ) : 28''x 22'' x 15'',2,coffee table,,x,,,,,,,,,,2,3,6,[0_1],[3_4_9],[2_5_6_7_8_10]
1900,更新 ， 添加 了 list 。,1,list,,,,,,,,,,,,3,1,2,[0_2_3],[4],[1_5]
1901,ess+vacuum 现价 $ 15201-888 - six two nine zero 短信 或 电话 谢 ！,1,six two nine zero,,,,,,,,,,,,5,4,5,[1_9_10_11_12],[5_6_7_8],[0_2_3_4_13]
1902,sp = sharing 有意 请 直接 联系 em1612,2,sp = sharing,,em1612,,,,,,,,,,4,2,1,[3_4_5_6],[0_2_7],[1]
1903,地址 在 frick park 附近 。,1,frick park,,,,,,,,,,,,3,2,1,[0_1_4],[2_3],[5]
1904,sp = sharing 联系 方式 ： em336,2,sp = sharing,,em336,,,,,,,,,,2,2,2,[3_4],[0_2_6],[1_5]
1905,假如 能 保留 到 下 周一 ， 本人 已 到 pittsburgh ， 可以 再 联系 取 。,1,pittsburgh,,,,,,,,,,,,13,1,3,[0_1_2_3_4_5_7_8_9_12_13_14_15],[10],[6_11_16]
1906,联系 方式 email ： em1617,1,email ： em1617,,,,,,,,,,,,2,1,1,[0_1],[2_4],[3]
1907,都 没有 了 up up up up,1,up up up up,,,,,,,,,,,,3,4,0,[0_1_2],[3_4_5_6],
1908,我 已 在 匹兹堡 ， 家 在 royal garden ， 不 会 开车 。,1,royal garden,,,,,,,,,,,,9,2,3,[0_1_2_3_5_6_10_11_12],[7_8],[4_9_13]
1909,都 用 了 一 年 ， 而且 非常 爱惜 ， 所以 condition 很好 。,1,condition,,,,,,,,,,,,10,1,3,[0_1_2_3_4_6_7_8_10_12],[11],[5_9_13]
1910,免费 的 桌子 ， baby seat ， high chair ， queen size mattress.,1,baby seat ， high chair ， queen size,,,,,,,,,,,,3,6,4,[0_1_2],[4_5_7_8_10_11],[3_6_9_12]
1911,sold 请 问 家具 可以 保留 到 什么 时候 呢 ？,1,sold,,,,,,,,,,,,9,1,1,[1_2_3_4_5_6_7_8_9],[0],[10]
1912,html 电话 六二六四三六三零九八xinyun.,1,html,,,,,,,,,,,,1,1,1,[1],[0],[2]
1913,包含 ： 电 吉他 ， 音箱 ， cable ， 输入 3.,1,cable,,,,,,,,,,,,5,1,5,[0_2_3_5_9],[7],[1_4_6_8_10]
1914,电话 ： 412-3七0-766 一 up up up up,1,up up up up,,,,,,,,,,,,2,4,2,[0_3],[4_5_6_7],[1_2]
1915,出售 一 辆 红色 的 toyota corolla le ， 1.,1,toyota corolla le,,,,,,,,,,,,5,3,2,[0_1_2_3_4],[5_6_7],[8_9]
1916,真的 rio 大 ！,1,rio,,,,,,,,,,,,2,1,1,[0_2],[1],[3]
1917,东西 在 google doc 里 。,1,google doc,,,,,,,,,,,,3,2,1,[0_1_4],[2_3],[5]
1918,【 on hold 】 书架 。,1,on hold,,,,,,,,,,,,1,2,3,[4],[1_2],[0_3_5]
1919,【 已 出 】 twin size 席梦思 。,1,twin size,,,,,,,,,,,,3,2,3,[1_2_6],[4_5],[0_3_7]
1920,【 已 出 】 twin size box spring 。,1,twin size box spring,,,,,,,,,,,,2,4,3,[1_2],[4_5_6_7],[0_3_8]
1921,sold 还 卖 吗 ？,1,sold,,,,,,,,,,,,3,1,1,[1_2_3],[0],[4]
1922,sell list 联系 方式 ：,1,sell list,,,,,,,,,,,,2,2,1,[2_3],[0_1],[4]
1923,cee 12720-water resource chemistry 课本 ， by mark m.,2,cee 12720-water resource chemistry,,by mark,,,,,,,,,,1,5,3,[4],[0_2_3_6_7],[1_5_8]
1924,尤其 住 了 house 才 知道 ， 窗户 多 ， 也 不 好,1,house,,,,,,,,,,,,10,1,2,[0_1_2_4_5_7_8_10_11_12],[3],[6_9]
1925,optimized - 文件 16-5-11 上午 115818-min.,1,optimized,,,,,,,,,,,,2,1,3,[2_4],[0],[1_3_5]
1926,optimized - 文件 16-5-11 下午 120355-min-min.,1,optimized,,,,,,,,,,,,2,1,3,[2_4],[0],[1_3_5]
1927,c o m 之前 出去 玩 ， 卖 东西 搁置 ， 现在 继续 出售 ， 之前 联系 过 我 的 请 重新 联系 。,1,c o m,,,,,,,,,,,,17,3,4,[3_4_5_7_8_9_11_12_13_15_16_17_18_19_20_21_22],[0_1_2],[6_10_14_23]
1928,htmltext/call pn394 或者 email : em1646,2,pn394,,email : em1646,,,,,,,,,,1,1,2,[2],[1_3_5],[0_4]
1929,html up ， 邮件 ： zhengyu.,1,html up,,,,,,,,,,,,1,2,3,[3],[0_1],[2_4_5]
1930,ding 顶 ding,2,ding,,ding,,,,,,,,,,1,2,0,[1],[0_2],
1931,queen size 睡 两 人 很 宽敞 ， 舒服 ！,1,queen size,,,,,,,,,,,,6,2,2,[2_3_4_5_6_8],[0_1],[7_9]
1932,联系 电话 ： pn160 自行车 已 卖 沙发 卖 fan sold,2,pn160,,fan sold,,,,,,,,,,7,2,1,[0_1_4_5_6_7_8],[3_9_10],[2]
1933,sp = sharing 联系 方式 : em1650,2,sp = sharing,,em1650,,,,,,,,,,2,2,2,[3_4],[0_2_6],[1_5]
1934,sp = sharing 地点 ： shadyside&oakland （ 6.,1,sp = sharing,,,,,,,,,,,,1,2,5,[3],[0_2],[1_4_5_6_7]
1935,联系 方式 : email : em679,1,email : em679,,,,,,,,,,,,2,1,2,[0_1],[3_5],[2_4]
1936,图片 请 右键 在 新 tab 打开 。,1,tab,,,,,,,,,,,,6,1,1,[0_1_2_3_4_6],[5],[7]
1937,不许 要 电视 cable 不 知 到 匹 村 华人 社区 有 没 有 宽带 服务 可以 提供 ?,1,cable,,,,,,,,,,,,17,1,1,[0_1_2_4_5_6_7_8_9_10_11_12_13_14_15_16_17],[3],[18]
1938,毕业 搬家 ， 清仓 出售 ~~~ 如 有意 请 联系 text to pn397 or email to em1654,1,text to pn397 or email to em1654,,,,,,,,,,,,8,5,2,[0_1_3_4_6_7_8_9],[10_11_12_13_14_15_16],[2_5]
1939,联系 方式 : email : em679,1,email : em679,,,,,,,,,,,,2,1,2,[0_1],[3_5],[2_4]
1940,ie = utf8&psc=1&redirect = true&ref_=oh_aui_detailpage_o02_s00 小 桌子 ( 已 出 ) 现价 $6 up up up,2,ie,,up up up,,,,,,,,,,5,4,7,[5_6_8_9_11],[0_13_14_15],[1_2_3_4_7_10_12]
1941,mattress 也 出售 哈 ！,1,mattress,,,,,,,,,,,,3,1,1,[1_2_3],[0],[4]
1942,三 斗 柜$8 ding ~ ~ 顶 ！,1,ding,,,,,,,,,,,,3,1,4,[0_1_6],[3],[2_4_5_7]
1943,在 list 上 的 都 还 available ～,2,list,,available,,,,,,,,,,5,2,1,[0_2_3_4_5],[1_6],[7]
1944,在 list 上 的 都 还 available ～,2,list,,available,,,,,,,,,,5,2,1,[0_2_3_4_5],[1_6],[7]
1945,所有 保养 ， inspection ， 换 轮胎 全 都 是 在 奔驰 dealer 做 的 。,2,inspection,,dealer,,,,,,,,,,11,2,3,[0_1_5_6_7_8_9_10_11_13_14],[3_12],[2_4_15]
1946,宜家 小 书桌 电话 ： 5l7-42o-7921 （ message preferred ）,1,message preferred,,,,,,,,,,,,4,2,4,[0_1_2_3],[7_8],[4_5_6_9]
1947,信号 和 att 共享 ， 不用 担心 信号 差 。,1,att,,,,,,,,,,,,7,1,2,[0_1_3_5_6_7_8],[2],[4_9]
1948,prepaid ， 用 多少 交 多少 。,1,prepaid,,,,,,,,,,,,4,1,2,[2_3_4_5],[0],[1_6]
1949,希望 你 至少 在 plan 里 一 年 ， 按时 交 话费 ， 谢谢,1,plan,,,,,,,,,,,,11,1,2,[0_1_2_3_5_6_7_9_10_11_13],[4],[8_12]
1950,咨询 顾问 ： andy,1,andy,,,,,,,,,,,,2,1,1,[0_1],[3],[2]
1951,黑色 限量 版 fuji absolute 3.,1,fuji absolute,,,,,,,,,,,,3,2,1,[0_1_2],[3_4],[5]
1952,匹兹堡 performance bicycle 终身 保修 。,1,performance bicycle,,,,,,,,,,,,3,2,1,[0_3_4],[1_2],[5]
1953,sp = sharing 东西 比较 零碎 ， 有的 东西 就 不 po 图 了 ， 想要 什么 随时 跟 我 说 ， 我 给 你 临时 拍照 片 吧 。,2,sp = sharing,,po,,,,,,,,,,22,3,5,[3_4_5_7_8_9_10_12_13_15_16_17_18_19_20_22_23_24_25_26_27_28],[0_2_11],[1_6_14_21_29]
1954,这个 giant eagle 是 匹 村 最 大 最 全 的 。,1,giant eagle,,,,,,,,,,,,9,2,1,[0_3_4_5_6_7_8_9_10],[1_2],[11]
1955,照片 在 google drive 链接 里 。,1,google drive,,,,,,,,,,,,4,2,1,[0_1_4_5],[2_3],[6]
1956,ds 我 的 电话 ： pn408 up up ~~~~,2,ds,,pn408 up up,,,,,,,,,,3,3,2,[1_2_3],[0_5_6_7],[4_8]
1957,拖把 （ spin mop&bucket system ） ，$107 .,1,spin mop&bucket system,,,,,,,,,,,,1,2,5,[0],[2_4],[1_3_5_6_7]
1958,target 现价 $ 30.,1,target,,,,,,,,,,,,1,1,2,[1],[0],[2_3]
1959,sp = sharing 联系 电话 ： pn410,2,sp = sharing,,pn410,,,,,,,,,,2,2,2,[3_4],[0_2_6],[1_5]
1960,谢谢 支持 ： ） 哦 对 ， 请 联系 ： pn115 ( text only ),1,pn115 ( text only,,,,,,,,,,,,6,2,6,[0_1_4_5_7_8],[10_12_13],[2_3_6_9_11_14]
1961,html 照片 链接 ding ding,2,html,,ding ding,,,,,,,,,,2,3,0,[1_2],[0_3_4],
1962,图片 available 。,1,available,,,,,,,,,,,,1,1,1,[0],[1],[2]
1963,clean title ， 毫无 事故 。,1,clean title,,,,,,,,,,,,2,2,2,[3_4],[0_1],[2_5]
1964,谢谢 up up,1,up up,,,,,,,,,,,,1,2,0,[0],[1_2],
1965,wireless chiclet-style keyboard ， optical mouse ， 赠送 键盘 和 鼠标 ；,1,wireless chiclet-style keyboard ， optical mouse,,,,,,,,,,,,4,4,4,[7_8_9_10],[0_2_4_5],[1_3_6_11]
1966,操作 系统 ： windows 8.,1,windows,,,,,,,,,,,,2,1,2,[0_1],[3],[2_4]
1967,显卡 ： integrated ;,1,integrated,,,,,,,,,,,,1,1,2,[0],[2],[1_3]
1968,sp = sharing 联系 方式 ： em1684,2,sp = sharing,,em1684,,,,,,,,,,2,2,2,[3_4],[0_2_6],[1_5]
1969,html 其实 是 去年 在 宜家 买 的 第一 个 转椅 椅子 断 背 了 ， 所以 又 去 宜家 买 了 个 贵 些 的 。,1,html,,,,,,,,,,,,24,1,2,[1_2_3_4_5_6_7_8_9_10_11_12_13_14_16_17_18_19_20_21_22_23_24_25],[0],[15_26]
1970,honeywell 电 风扇 ， amazon 23.,2,honeywell,,amazon,,,,,,,,,,2,2,2,[1_2],[0_4],[3_5]
1971,sony 的 2.,1,sony,,,,,,,,,,,,1,1,1,[1],[0],[2]
1972,sp = sharing 谢谢 。,1,sp = sharing,,,,,,,,,,,,1,2,2,[3],[0_2],[1_4]
1973,t=5653 若 接手 我们 的 apartment ， 以上 家具 全部 免费 附送 ！,1,apartment,,,,,,,,,,,,9,1,3,[1_2_3_4_7_8_9_10_11],[5],[0_6_12]
1974,请 email 联系 ： em1689,2,email,,em1689,,,,,,,,,,2,1,1,[0_2],[1_4],[3]
1975,html 价格 以此 处 为准 。,1,html,,,,,,,,,,,,4,1,1,[1_2_3_4],[0],[5]
1976,html ， 有 照片 和 描述 。,1,html,,,,,,,,,,,,4,1,2,[2_3_4_5],[0],[1_6]
1977,请 有 需要 的 朋友 尽快 联系 michael ， 短信 至 pn419 。,2,michael,,pn419,,,,,,,,,,9,1,2,[0_1_2_3_4_5_6_9_10],[7_11],[8_12]
1978,详细 信息 请 电话 或 短信 联系 michael 。,1,michael,,,,,,,,,,,,7,1,1,[0_1_2_3_4_5_6],[7],[8]
1979,出售 acer 21.,1,acer,,,,,,,,,,,,1,1,1,[0],[1],[2]
1980,私人 之间 租赁 如何 界定 liability ?,1,liability,,,,,,,,,,,,5,1,1,[0_1_2_3_4],[5],[6]
1981,html 看看 就 明白 了 。,1,html,,,,,,,,,,,,4,1,1,[1_2_3_4],[0],[5]
1982,little women 中 英 对照 $420 .,1,little women,,,,,,,,,,,,3,2,2,[2_3_4],[0_1],[5_6]
1983,mini 冰箱 $ 258.,1,mini,,,,,,,,,,,,1,1,2,[1],[0],[2_3]
1984,可以 轻松 在 cmos 里 超频 。,1,cmos,,,,,,,,,,,,5,1,1,[0_1_2_4_5],[3],[6]
1985,因为 是 本人 的 第一 辆 车 ， 所以 非常 爱惜 ， 定期 dealer 做 保养 。,1,dealer,,,,,,,,,,,,13,1,3,[0_1_2_3_4_5_6_8_9_10_12_14_15],[13],[7_11_16]
1986,车况 优良 ， 里程 数 67，500 miles 。,1,miles,,,,,,,,,,,,4,1,3,[0_1_3_4],[6],[2_5_7]
1987,下面 是 suv 的 配置 ： feature include : 4-cyl 2.,2,suv,,feature include,,,,,,,,,,4,3,4,[0_1_3_4],[2_6_7],[5_8_9_10]
1988,良心 价 ， 不要 错过 ~ deal still available !,1,deal still available,,,,,,,,,,,,4,3,3,[0_1_3_4],[6_7_8],[2_5_9]
1989,tp-link 路由器 and motorola,1,and motorola,,,,,,,,,,,,1,2,1,[1],[2_3],[0]
