Word,Probability,Frequency
ana,1.7930626406433508E-6,1
and,0.0017536152625491973,978
尤其,5.379187921930053E-5,30
变动,1.7930626406433508E-5,10
记载,1.7930626406433508E-6,1
租,0.0026071130794954323,1454
小吃,3.5861252812867016E-6,2
ann,3.5861252812867016E-6,2
心慌,1.7930626406433508E-6,1
秤,1.0937682107924441E-4,61
丧心病狂,1.7930626406433508E-6,1
秦,3.5861252812867016E-6,2
any,9.50323199540976E-5,53
称,3.227512753158031E-5,18
ladder,1.7930626406433508E-6,1
样子,8.606700675088085E-5,48
genomic,3.5861252812867016E-6,2
tuned,1.7930626406433508E-6,1
饮料,7.172250562573403E-6,4
consists,1.7930626406433508E-6,1
until,2.330981432836356E-5,13
移,1.7930626406433508E-6,1
查收,2.5102876969006912E-5,14
稀,1.7930626406433508E-6,1
宽带,3.0482064890936964E-5,17
原始,2.5102876969006912E-5,14
程,2.1516751687720212E-5,12
某某,3.5861252812867016E-6,2
稍,3.0482064890936964E-5,17
税,5.0205753938013824E-5,28
看过,1.4344501125146806E-5,8
cake,3.5861252812867016E-6,2
sweater,3.5861252812867016E-6,2
resort,7.172250562573403E-6,4
回电,3.5861252812867016E-6,2
古典,5.379187921930053E-6,3
右侧,1.0758375843860106E-5,6
app,3.5861252812867017E-5,20
运送,2.6895939609650264E-5,15
lightning,7.172250562573403E-6,4
apr,1.7930626406433508E-6,1
broke,3.5861252812867016E-6,2
apt,1.273074474856779E-4,71
aps,3.5861252812867016E-6,2
stuffs,3.5861252812867016E-6,2
testament,1.7930626406433508E-6,1
egon,1.7930626406433508E-6,1
识货,1.7930626406433508E-6,1
toilet,7.172250562573403E-6,4
余年,1.7930626406433508E-6,1
稳,2.6895939609650264E-5,15
变化,4.482656601608377E-5,25
hampton,5.379187921930053E-6,3
atomic,1.7930626406433508E-6,1
主脑,1.7930626406433508E-6,1
地步,1.7930626406433508E-6,1
便利,6.042621098968093E-4,337
increased,1.7930626406433508E-6,1
矿物,1.7930626406433508E-6,1
一行,1.7930626406433508E-6,1
菜花,1.7930626406433508E-6,1
northwest,1.7930626406433508E-6,1
algebra,1.7930626406433508E-6,1
要去,3.5861252812867017E-5,20
梦中,1.7930626406433508E-6,1
cookies,1.0758375843860106E-5,6
increases,1.7930626406433508E-6,1
pockets,1.7930626406433508E-6,1
沙发,5.307465416304318E-4,296
are,3.281304632377332E-4,183
邮电,5.379187921930053E-6,3
家当,3.5861252812867016E-6,2
穗,5.379187921930053E-6,3
came,3.5861252812867016E-6,2
arm,7.172250562573403E-6,4
art,7.172250562573403E-6,4
五百,8.965313203216754E-6,5
体形,1.7930626406433508E-6,1
holder,7.172250562573403E-6,4
核实,1.7930626406433508E-6,1
讲述,1.7930626406433508E-6,1
beige,8.965313203216754E-6,5
call,8.42739441102375E-5,47
asc,1.7930626406433508E-6,1
wilson,2.6895939609650264E-5,15
饲料,3.5861252812867016E-6,2
partners,3.5861252812867016E-6,2
ash,1.7930626406433508E-6,1
穷,1.7930626406433508E-6,1
ask,8.42739441102375E-5,47
点名,1.7930626406433508E-6,1
空,6.275719242251729E-5,35
来电,3.944737809415372E-5,22
订金,3.5861252812867016E-6,2
穿,6.992944298509068E-5,39
好自为之,1.7930626406433508E-6,1
宽度,2.1516751687720212E-5,12
绝大部分,5.379187921930053E-6,3
becoming,1.7930626406433508E-6,1
engagement,1.7930626406433508E-6,1
变卦,3.5861252812867016E-6,2
赢家,1.7930626406433508E-6,1
nano,1.7930626406433508E-6,1
详见,5.1998816578657176E-5,29
钻石,5.379187921930053E-6,3
矛盾,1.7930626406433508E-6,1
cans,1.7930626406433508E-6,1
门厅,7.172250562573403E-6,4
地段,1.4344501125146806E-5,8
ata,1.7930626406433508E-6,1
巴基斯坦,5.379187921930053E-6,3
mother,1.7930626406433508E-6,1
返还,1.6137563765790156E-5,9
窗,4.3033503375440424E-5,24
格子,1.0758375843860106E-5,6
小品,1.7930626406433508E-6,1
yourself,8.965313203216754E-6,5
atm,1.7930626406433508E-6,1
窝,1.7930626406433508E-6,1
results,1.7930626406433508E-6,1
发呆,7.172250562573403E-6,4
att,5.379187921930053E-5,30
钢笔,1.7930626406433508E-6,1
通融,3.5861252812867016E-6,2
statistic,1.7930626406433508E-6,1
反响,1.7930626406433508E-6,1
bluebird,1.7930626406433508E-6,1
各个,2.6895939609650264E-5,15
书籍,1.972368904707686E-5,11
忏悔,3.5861252812867016E-6,2
互相,3.5861252812867017E-5,20
camp,1.972368904707686E-5,11
滑轮,7.172250562573403E-6,4
aud,1.7930626406433508E-6,1
aug,2.330981432836356E-5,13
单据,3.5861252812867016E-6,2
auf,1.7930626406433508E-6,1
地毯,2.474426444087824E-4,138
auk,1.7930626406433508E-6,1
spaces,1.2551438484503456E-5,7
name,3.5861252812867017E-5,20
yale,1.7930626406433508E-6,1
互联网,1.7930626406433508E-5,10
neighborhood,1.6137563765790156E-5,9
cane,1.7930626406433508E-6,1
坐标,5.917106714123058E-5,33
aux,1.2551438484503456E-5,7
edition,3.944737809415372E-5,22
害怕,3.5861252812867016E-6,2
精心,1.2551438484503456E-5,7
作废,5.379187921930053E-6,3
叠加,7.172250562573403E-6,4
立,5.0205753938013824E-5,28
核对,3.5861252812867016E-6,2
caps,1.7930626406433508E-6,1
ave,2.008230157520553E-4,112
gloves,3.5861252812867016E-6,2
avg,1.7930626406433508E-6,1
晚间,5.379187921930053E-6,3
客房,2.330981432836356E-5,13
竖,7.172250562573403E-6,4
站,6.472956132722497E-4,361
客户,9.682538259474095E-5,54
安放,1.7930626406433508E-6,1
竟,3.5861252812867016E-6,2
章,1.7930626406433508E-6,1
sensing,3.5861252812867016E-6,2
例外,3.5861252812867016E-6,2
童,1.7930626406433508E-6,1
人物,1.7930626406433508E-6,1
吃亏,3.5861252812867016E-6,2
门口,6.652262396786831E-4,371
newborn,1.7930626406433508E-6,1
广西,1.7930626406433508E-6,1
存款,1.4344501125146806E-5,8
editing,7.172250562573403E-6,4
端,3.5861252812867016E-6,2
momentum,3.5861252812867016E-6,2
得天独厚,1.7930626406433508E-6,1
取向,3.5861252812867016E-6,2
怎奈,1.7930626406433508E-6,1
合一,1.7930626406433508E-6,1
审批,1.7930626406433508E-6,1
yang,3.227512753158031E-5,18
北欧,1.7930626406433508E-6,1
索取,8.965313203216754E-6,5
满足,7.889475618830744E-5,44
leader,5.379187921930053E-6,3
blazing,1.7930626406433508E-6,1
yard,1.0758375843860106E-5,6
图片,0.0014183125487488906,791
developers,3.5861252812867016E-6,2
usage,7.172250562573403E-6,4
动物园,1.7930626406433508E-6,1
四百,7.172250562573403E-6,4
伦敦,1.7930626406433508E-6,1
negotiable,5.7378004500587225E-5,32
cart,2.5102876969006912E-5,14
笑,5.379187921930053E-6,3
cast,1.7930626406433508E-6,1
piano,8.965313203216754E-6,5
友善,4.841269129737047E-5,27
笔,8.78600693915242E-5,49
broad,1.7930626406433508E-6,1
建立,3.4068190172223665E-5,19
近邻,1.7930626406433508E-6,1
cash,8.42739441102375E-5,47
case,3.765431545351037E-5,21
item,1.7930626406433508E-5,10
残留,7.172250562573403E-6,4
起始,1.972368904707686E-5,11
会有,3.5861252812867016E-6,2
第,1.0758375843860106E-5,6
场次,1.7930626406433508E-6,1
钢管,1.7930626406433508E-6,1
行程,1.2551438484503457E-4,70
搞定,2.1516751687720212E-5,12
cars,7.172250562573403E-6,4
信任,5.379187921930053E-6,3
信件,1.6137563765790156E-5,9
card,1.165490716418178E-4,65
care,5.379187921930053E-5,30
答谢,1.7930626406433508E-6,1
澡盆,5.379187921930053E-6,3
等,0.0025622865134793484,1429
exercise,1.0758375843860106E-5,6
厚实,1.4344501125146806E-5,8
筐,1.0758375843860106E-5,6
产生,7.172250562573403E-6,4
杆秤,3.5861252812867016E-6,2
筒,3.5861252812867016E-6,2
搜寻,3.5861252812867016E-6,2
答,1.7930626406433508E-6,1
都没,1.7930626406433508E-6,1
cooking,2.8689002250293613E-5,16
问卷,1.6137563765790156E-5,9
字母,1.7930626406433508E-6,1
例如,3.227512753158031E-5,18
怀孕,1.7930626406433508E-6,1
桃子,1.7930626406433508E-6,1
完整,4.661962865672712E-5,26
彼此,8.965313203216754E-6,5
通行,3.5861252812867016E-6,2
远近,1.7930626406433508E-6,1
darcy,1.7930626406433508E-6,1
display,2.1516751687720212E-5,12
论述,1.6137563765790156E-5,9
毛毡,1.7930626406433508E-6,1
寝室,7.172250562573403E-6,4
毛毛,1.7930626406433508E-6,1
cats,3.5861252812867016E-6,2
同上,1.7930626406433508E-6,1
糊弄,1.7930626406433508E-6,1
cato,1.7930626406433508E-6,1
毛毯,1.7930626406433508E-6,1
nissan,5.379187921930053E-5,30
nash,3.5861252812867016E-6,2
签,5.684008570839423E-4,317
同一,1.4344501125146806E-5,8
ergent,1.7930626406433508E-6,1
navy,1.0758375843860106E-5,6
开窍,1.7930626406433508E-6,1
羊角,3.5861252812867016E-6,2
格局,3.765431545351037E-5,21
局促,1.7930626406433508E-6,1
simple,5.379187921930053E-6,3
逛街,1.7930626406433508E-6,1
上衣,1.7930626406433508E-6,1
远远,1.7930626406433508E-6,1
算,2.3489120592427897E-4,131
talent,3.5861252812867016E-6,2
求得,3.5861252812867016E-6,2
房间,0.003152204122251011,1758
原子,1.7930626406433508E-6,1
建筑,1.4344501125146806E-5,8
rogue,1.7930626406433508E-6,1
居住,2.546148949713558E-4,142
管,2.8689002250293613E-5,16
话语,1.7930626406433508E-6,1
语言,2.5102876969006912E-5,14
package,5.7378004500587225E-5,32
莫言,1.7930626406433508E-6,1
话说,7.172250562573403E-6,4
箱,2.1696057951784545E-4,121
卧房,2.5102876969006912E-5,14
transfer,4.661962865672712E-5,26
保修,3.765431545351037E-5,21
总和,5.379187921930053E-6,3
机箱,8.965313203216754E-6,5
一览,1.7930626406433508E-6,1
各位,2.9764839834679627E-4,166
烛光,1.7930626406433508E-6,1
工作日,6.096412978187393E-5,34
篇,3.4068190172223665E-5,19
重合,1.7930626406433508E-6,1
decorations,3.5861252812867016E-6,2
冰鞋,1.7930626406433508E-6,1
database,1.7930626406433508E-6,1
篓,1.2551438484503456E-5,7
民族,1.7930626406433508E-6,1
享用,1.4344501125146806E-5,8
不行,3.227512753158031E-5,18
名义,3.5861252812867016E-6,2
投诉,7.172250562573403E-6,4
滚轮,1.2551438484503456E-5,7
mentioned,1.7930626406433508E-6,1
不同于,3.5861252812867016E-6,2
开端,1.7930626406433508E-6,1
远道,1.7930626406433508E-6,1
album,3.5861252812867016E-6,2
吉他,1.0041150787602765E-4,56
convertible,7.172250562573403E-6,4
sandwich,3.5861252812867016E-6,2
炉子,1.7930626406433508E-5,10
enough,5.379187921930053E-6,3
increase,7.172250562573403E-6,4
菠菜,1.7930626406433508E-6,1
十月,8.248088146959414E-5,46
连通,3.5861252812867016E-6,2
篮,1.02204570516671E-4,57
差旅费,1.7930626406433508E-6,1
野史,1.7930626406433508E-6,1
同事,1.7930626406433508E-5,10
保值,1.7930626406433508E-6,1
粉条,1.7930626406433508E-6,1
美观,7.172250562573403E-6,4
出身,1.7930626406433508E-6,1
simply,1.7930626406433508E-6,1
胶带,5.379187921930053E-6,3
仍然,3.0482064890936964E-5,17
持续,3.227512753158031E-5,18
bad,3.5861252812867016E-6,2
占据,1.0758375843860106E-5,6
案子,3.5861252812867016E-6,2
bag,1.972368904707686E-5,11
知己知彼,1.7930626406433508E-6,1
ban,3.5861252812867016E-6,2
晚霜,1.7930626406433508E-6,1
bar,2.5102876969006912E-5,14
向上,7.172250562573403E-6,4
重启,1.7930626406433508E-6,1
提早,1.0758375843860106E-5,6
诡诈,1.7930626406433508E-6,1
homecoming,1.7930626406433508E-6,1
便可,5.379187921930053E-6,3
乃至,1.7930626406433508E-6,1
跟上,1.7930626406433508E-6,1
博士后,7.530863090702074E-5,42
灵巧,3.5861252812867016E-6,2
目镜,5.379187921930053E-6,3
向东,5.379187921930053E-6,3
保健,5.379187921930053E-6,3
贝斯,1.7930626406433508E-6,1
硬朗,1.7930626406433508E-6,1
看重,8.965313203216754E-6,5
菠萝,3.5861252812867016E-6,2
alamo,8.965313203216754E-6,5
canceled,1.7930626406433508E-6,1
bbs,5.917106714123058E-5,33
硬木,5.379187921930053E-6,3
submitted,3.5861252812867016E-6,2
锅炉,1.2551438484503456E-5,7
对外,8.965313203216754E-6,5
修习,1.7930626406433508E-6,1
sponge,5.379187921930053E-6,3
deal,8.248088146959414E-5,46
bcd,1.7930626406433508E-6,1
志愿,5.379187921930053E-6,3
scheme,1.7930626406433508E-6,1
当然,1.5958257501725822E-4,89
facing,1.7930626406433508E-6,1
来看,1.8827157726755185E-4,105
财政,3.5861252812867016E-6,2
drain,3.5861252812867016E-6,2
脑子,5.379187921930053E-6,3
对头,5.379187921930053E-6,3
超大,2.1696057951784545E-4,121
麦克风,1.0758375843860106E-5,6
dear,5.379187921930053E-6,3
合作,5.917106714123058E-5,33
joined,3.5861252812867016E-6,2
barney,1.7930626406433508E-6,1
饭桌,3.5861252812867017E-5,20
barnes,1.7930626406433508E-6,1
integrate,1.7930626406433508E-6,1
米,1.9544382783012526E-4,109
类,1.68547888220475E-4,94
infrastructures,1.7930626406433508E-6,1
bed,1.721340135017617E-4,96
bee,5.379187921930053E-6,3
玩笑,3.5861252812867016E-6,2
血糖,1.7930626406433508E-6,1
deck,1.0758375843860106E-5,6
bei,1.7930626406433508E-6,1
桌子,4.984714140988516E-4,278
粉,5.379187921930053E-6,3
等身,1.7930626406433508E-6,1
作恶,1.7930626406433508E-6,1
粗,5.379187921930053E-6,3
守望,5.379187921930053E-6,3
粘,3.5861252812867016E-6,2
打针,1.7930626406433508E-6,1
作息,2.492357070494258E-4,139
电视剧,7.172250562573403E-6,4
指纹,8.965313203216754E-6,5
恶习,1.7930626406433508E-6,1
同伴,1.4344501125146806E-5,8
去处,1.4344501125146806E-5,8
chrome,1.6137563765790156E-5,9
metropolitan,3.5861252812867016E-6,2
粥,1.7930626406433508E-6,1
万无一失,3.5861252812867016E-6,2
polaris,1.7930626406433508E-6,1
查查,1.4344501125146806E-5,8
汉堡包,1.7930626406433508E-6,1
粮,7.172250562573403E-6,4
满载,1.7930626406433508E-6,1
住户,1.649617629391883E-4,92
deep,8.965313203216754E-6,5
regulatory,5.379187921930053E-6,3
金和,1.7930626406433508E-6,1
所需,8.965313203216754E-6,5
求情,5.379187921930053E-6,3
lemon,7.172250562573403E-6,4
盒饭,1.7930626406433508E-6,1
住所,1.0758375843860106E-5,6
住房,5.1998816578657176E-5,29
汇总,3.5861252812867016E-6,2
糙,3.5861252812867016E-6,2
援手,3.5861252812867016E-6,2
队伍,7.172250562573403E-6,4
三角,7.172250562573403E-6,4
living,1.6316870029854492E-4,91
俯仰,1.7930626406433508E-6,1
steering,1.6137563765790156E-5,9
话费,8.965313203216754E-6,5
粗暴,1.7930626406433508E-6,1
半月,1.7930626406433508E-6,1
口味,7.172250562573403E-6,4
系,9.682538259474095E-5,54
bid,7.172250562573403E-6,4
comprehensive,7.172250562573403E-6,4
干货,1.7930626406433508E-6,1
印度人,3.5861252812867016E-6,2
big,6.455025506316063E-5,36
这里,4.644032239266279E-4,259
select,3.5861252812867016E-6,2
bil,1.7930626406433508E-6,1
搬家,4.231627831918308E-4,236
追赶,1.7930626406433508E-6,1
recommendation,1.7930626406433508E-6,1
nations,1.7930626406433508E-6,1
bit,1.7930626406433508E-6,1
ultrasonic,1.6137563765790156E-5,9
upgraded,1.7930626406433508E-6,1
果然,3.5861252812867016E-6,2
modem,3.4068190172223665E-5,19
model,5.1998816578657176E-5,29
能干,5.379187921930053E-6,3
不要,2.3847733120556567E-4,133
tasks,5.379187921930053E-6,3
素,3.5861252812867016E-6,2
越好,7.172250562573403E-6,4
索,1.6137563765790156E-5,9
surface,1.7930626406433508E-5,10
视为,1.7930626406433508E-6,1
紧,1.7930626406433508E-5,10
社交,1.0758375843860106E-5,6
官方,8.965313203216754E-5,50
紫,5.379187921930053E-6,3
例子,1.2551438484503456E-5,7
累,3.5861252812867017E-5,20
四通八达,7.172250562573403E-6,4
退货,1.6137563765790156E-5,9
保养,4.2136972055118745E-4,235
宗旨,5.379187921930053E-6,3
begin,1.7930626406433508E-6,1
投资,8.965313203216754E-6,5
主营,8.965313203216754E-6,5
颜色,6.275719242251729E-5,35
睡袋,2.5102876969006912E-5,14
南方,1.7930626406433508E-6,1
noodle,3.5861252812867016E-6,2
菩萨,1.7930626406433508E-6,1
inquiry,1.2551438484503456E-5,7
后顾之忧,1.0758375843860106E-5,6
小型,6.813638034444733E-5,38
tradition,1.7930626406433508E-6,1
不见,1.7930626406433508E-6,1
rafael,1.7930626406433508E-6,1
质料,1.7930626406433508E-6,1
无与伦比,3.5861252812867016E-6,2
生产,1.4344501125146806E-5,8
报警,3.5861252812867016E-6,2
桔子,3.5861252812867016E-6,2
discovery,7.172250562573403E-6,4
instruction,1.7930626406433508E-6,1
公务员,1.7930626406433508E-6,1
sedan,7.351556826637738E-5,41
并购,1.7930626406433508E-6,1
人民币,5.558494185994388E-5,31
不解,1.7930626406433508E-6,1
顾虑,3.5861252812867016E-6,2
intermittent,3.5861252812867016E-6,2
several,3.5861252812867016E-6,2
toothbrush,5.379187921930053E-6,3
traction,1.972368904707686E-5,11
angel,3.5861252812867016E-6,2
office,6.580539891161098E-4,367
磁带,5.379187921930053E-6,3
bmw,2.330981432836356E-5,13
roger,5.379187921930053E-6,3
posts,1.7930626406433508E-6,1
切身,5.379187921930053E-6,3
stands,3.5861252812867016E-6,2
社会,1.0758375843860106E-5,6
小城,1.7930626406433508E-6,1
定时,3.944737809415372E-5,22
一臂之力,1.7930626406433508E-6,1
sushi,1.0758375843860106E-5,6
reviewed,1.7930626406433508E-6,1
那种,7.172250562573403E-6,4
photoshop,3.5861252812867016E-6,2
人生,1.972368904707686E-5,11
短短,3.5861252812867016E-6,2
relevant,7.172250562573403E-6,4
样式,7.172250562573403E-6,4
boa,2.1516751687720212E-5,12
罚金,1.0758375843860106E-5,6
边际,1.7930626406433508E-6,1
起居,1.7930626406433508E-6,1
摇头,8.965313203216754E-6,5
表示,2.5102876969006912E-5,14
dozens,1.7930626406433508E-6,1
box,3.4068190172223666E-4,190
mental,1.7930626406433508E-6,1
bow,1.7930626406433508E-6,1
jethro,3.5861252812867016E-6,2
可取,5.7378004500587225E-5,32
boy,7.172250562573403E-6,4
switch,3.5861252812867016E-6,2
发型,1.7930626406433508E-6,1
closets,7.172250562573403E-6,4
upstairs,1.0758375843860106E-5,6
deng,7.172250562573403E-6,4
豆腐,3.5861252812867016E-6,2
可口,5.379187921930053E-6,3
facial,1.7930626406433508E-6,1
一目了然,1.7930626406433508E-6,1
认错,1.7930626406433508E-6,1
探测,3.5861252812867016E-6,2
路上,4.661962865672712E-5,26
用上,7.172250562573403E-6,4
dell,1.0758375843860106E-4,60
忧愁,1.7930626406433508E-6,1
尽力,7.172250562573403E-6,4
awards,3.5861252812867016E-6,2
晚餐,8.965313203216754E-6,5
属于,1.057906957979577E-4,59
hillsborough,3.5861252812867016E-6,2
冷风,1.7930626406433508E-6,1
closest,1.7930626406433508E-6,1
油压,1.7930626406433508E-6,1
handles,1.7930626406433508E-6,1
saturn,5.379187921930053E-6,3
木耳,1.7930626406433508E-6,1
county,3.5861252812867016E-6,2
paint,3.5861252812867016E-6,2
实时,5.379187921930053E-6,3
徒步,5.379187921930053E-6,3
气枪,8.965313203216754E-6,5
毅然,1.7930626406433508E-6,1
可否,5.0205753938013824E-5,28
societies,1.7930626406433508E-6,1
配方,1.7930626406433508E-6,1
试车,7.889475618830744E-5,44
deny,3.5861252812867016E-6,2
closely,1.7930626406433508E-6,1
恩典,1.7930626406433508E-6,1
dent,5.379187921930053E-6,3
morning,5.379187921930053E-6,3
阅历,1.7930626406433508E-6,1
接洽,1.7930626406433508E-6,1
stops,1.0758375843860106E-5,6
保险箱,1.7930626406433508E-6,1
autumn,5.379187921930053E-6,3
conditions,2.330981432836356E-5,13
daytime,5.379187921930053E-6,3
厚度,7.172250562573403E-6,4
ports,5.379187921930053E-6,3
extended,1.7930626406433508E-6,1
current,1.4344501125146806E-5,8
必不可少,3.5861252812867016E-6,2
圣地亚哥,7.172250562573403E-6,4
tuan,1.7930626406433508E-6,1
奖学金,7.172250562573403E-6,4
安检,1.7930626406433508E-6,1
格式,1.0758375843860106E-5,6
晚饭,1.0758375843860106E-5,6
用于,6.992944298509068E-5,39
store,8.248088146959414E-5,46
邮票,3.5861252812867016E-6,2
dept,1.7930626406433508E-6,1
为什么,9.144619467281089E-5,51
跑到,1.7930626406433508E-5,10
谅解,1.2551438484503456E-5,7
缺陷,1.7930626406433508E-6,1
提案,3.5861252812867016E-6,2
bug,1.2551438484503456E-5,7
gallon,2.8689002250293613E-5,16
handled,1.7930626406433508E-6,1
说话,4.841269129737047E-5,27
bul,3.5861252812867016E-6,2
烛台,3.5861252812867016E-6,2
镜框,1.7930626406433508E-6,1
基地,1.7930626406433508E-6,1
story,7.172250562573403E-6,4
but,7.710169354766409E-5,43
便器,3.5861252812867016E-6,2
bus,0.0011529392779336745,643
揶揄,1.7930626406433508E-6,1
摩托罗拉,1.7930626406433508E-6,1
睡觉,6.992944298509068E-5,39
buy,1.6316870029854492E-4,91
核心,1.7930626406433508E-5,10
interviews,1.6137563765790156E-5,9
单机,1.7930626406433508E-6,1
zero,5.1998816578657176E-5,29
屋内,7.172250562573403E-5,40
相隔,3.5861252812867016E-6,2
written,3.5861252812867016E-6,2
用人,1.7930626406433508E-6,1
冷饮,3.5861252812867016E-6,2
红,5.917106714123058E-5,33
coordinate,1.7930626406433508E-6,1
约,5.074367273020683E-4,283
级,4.124044073479707E-5,23
dealers,3.5861252812867016E-6,2
astronomy,1.7930626406433508E-6,1
纯,3.0482064890936964E-5,17
纱,1.7930626406433508E-6,1
用以,3.5861252812867016E-6,2
