SentenceID,NonCodeSwitchedSentence,ChineseWordCount,PunctuationCount,IndicesOfChineseWord,IndicesOfPunctuation
6842,我 可以 付 你 运费 。,5,1,[0_1_2_3_4],[5]
6843,宜家 大 茶几 。,3,1,[0_1_2],[3]
6844,大 书架 。,2,1,[0_1],[2]
6845,美观 耐用 的 茶几 。,4,1,[0_1_2_3],[4]
6846,宜家 皮质 转椅 。,3,1,[0_1_2],[3]
6847,当初 买 的 时候 多 买 了 一 把 椅子 ， 所以 这 一 把 椅子 用 得 不 多 还 很 新 的 ！,23,2,[0_1_2_3_4_5_6_7_8_9_11_12_13_14_15_16_17_18_19_20_21_22_23],[10_24]
6848,大 书架 $203 .,2,2,[0_1],[2_3]
6849,红色 转椅 8$4 .,2,2,[0_1],[2_3]
6850,毕业 卖 家具 ， 所有 家具 都 是 宜家 的 ， 买 了 不到 一 年 。,14,3,[0_1_2_4_5_6_7_8_9_11_12_13_14_15],[3_10_16]
6851,顶 一下 。,2,1,[0_1],[2]
6852,( 月末 可取 ) 宜家 木质 原色 抽屉 书桌 --- -$15,7,4,[1_2_4_5_6_7_8],[0_3_9_10]
6853,( 月末 可取 ) 红色 椅子 --- -$5,4,4,[1_2_4_5],[0_3_6_7]
6854,( 月末 可取 ) 白色 椅子 --- -$5,4,4,[1_2_4_5],[0_3_6_7]
6855,小 电扇 --- -$5,2,2,[0_1],[2_3]
6856,盒子 有些 折旧 ， 光驱 9.,4,2,[0_1_2_4],[3_5]
6857,细节 可 看 下方 连接 ， 9-9.,5,2,[0_1_2_3_4],[5_6]
6858,有 兴趣 请 联系,4,0,[0_1_2_3],
6859,搬家 甩卖 ， 当初 都 是 自己 买 的 新 的 ， 质量 都 非常 好 ， 只 用 了 一 年 多 ， 价格 好 商量 ， 如果 我们 投缘 我 送给 你 东西 都 没 问题 。,33,6,[0_1_3_4_5_6_7_8_9_10_12_13_14_15_17_18_19_20_21_22_24_25_26_28_29_30_31_32_33_34_35_36_37],[2_11_16_23_27_38]
6860,非常 新 的 大 床 ， 自用 半 年 多 ， 如 照片 所 示 。,13,3,[0_1_2_3_4_6_7_8_9_11_12_13_14],[5_10_15]
6861,都 是 一 年 前 买 的 新 家具 。,9,1,[0_1_2_3_4_5_6_7_8],[9]
6862,这 周日 （ 7.,2,2,[0_1],[2_3]
6863,认识 可 送 。,3,1,[0_1_2],[3]
6864,欢迎 索要 其他 细节 和 照片 。,6,1,[0_1_2_3_4_5],[6]
6865,带 无线 鼠标 和 键盘 。,5,1,[0_1_2_3_4],[5]
6866,不 放心 可以 去 免费 检查 。,6,1,[0_1_2_3_4_5],[6]
6867,欢迎 周末 或 傍晚 试车 。,5,1,[0_1_2_3_4],[5]
6868,本人 因 学业 原因 离开 匹兹堡 ， 现 出售 以下 商品 。,10,2,[0_1_2_3_4_5_7_8_9_10],[6_11]
6869,非常 感谢 ！,2,1,[0_1],[2]
6870,你 懂 的 。,3,1,[0_1_2],[3]
6871,也 是 去年 八月 底 买 的 ， 也 是 保护 得很 小心 的 。,13,2,[0_1_2_3_4_5_6_8_9_10_11_12_13],[7_14]
6872,床 底 还 能 收纳 箱子 ， 非常 实用 哦 。,9,2,[0_1_2_3_4_5_7_8_9],[6_10]
6873,我 有 简单 拆卸 家具 的 工具 （ 万一 你 没有 工具 也 不用 担心 ）,14,2,[0_1_2_3_4_5_6_8_9_10_11_12_13_14],[7_15]
6874,海尔 洗衣机 ， 8.,2,2,[0_1],[2_3]
6875,现在 学期 结束 ， 周五 的 飞机 ， 基本 是 全新 甩卖 。,10,3,[0_1_2_4_5_6_8_9_10_11],[3_7_12]
6876,出售 两 个 。,3,1,[0_1_2],[3]
6877,看到 你 的 车 有些 感兴趣 ， 但 更 关心 价格 ， 不 知道 来得及 吗 ?,14,3,[0_1_2_3_4_5_7_8_9_10_12_13_14_15],[6_11_16]
6878,电话 打 不 通 。,4,1,[0_1_2_3],[4]
6879,桌子 带 柜子 .,3,1,[0_1_2],[3]
6880,顶 一下 ~,2,1,[0_1],[2]
6881,欲 购 从速 ！,3,1,[0_1_2],[3]
6882,谢谢 了 。,2,1,[0_1],[2]
6883,价格 面议 ， 大概 5000+刀 。,3,3,[0_1_3],[2_4_5]
6884,需要 看 图片 可以 邮件 联系 ， 或者 textdeyuan.,7,2,[0_1_2_3_4_5_7],[6_8]
6885,所以 你 可以 放心 开 。,5,1,[0_1_2_3_4],[5]
6886,所有 的 商品 都 很 干净 ， 使用 时间 都 不 超过 一 年 ！,13,2,[0_1_2_3_4_5_7_8_9_10_11_12_13],[6_14]
6887,诚心 购买 ， 欢迎 联系 ， 价钱 可 商量 ！,7,3,[0_1_3_4_6_7_8],[2_5_9]
6888,求 一 个 空调 。,4,1,[0_1_2_3],[4]
6889,制冷 效果 稍微 好 一点 的 那 种 。,8,1,[0_1_2_3_4_5_6_7],[8]
6890,价格 $4500 。,1,2,[0],[1_2]
6891,10$ 灯 5$ 吸尘器,2,2,[1_3],[0_2]
6892,白色 桌子 ， 9.,2,2,[0_1],[2_3]
6893,大 书桌 .,2,1,[0_1],[2]
6894,联系 方式 ：,2,1,[0_1],[2]
6895,如果 需要 ， 请 跟 我 电话 联系,7,1,[0_1_3_4_5_6_7],[2]
6896,价钱 可以 商量 ， 有 买 有 送 ， 谢谢 各位 。,9,3,[0_1_2_4_5_6_7_9_10],[3_8_11]
6897,价钱 可以 商量 。,3,1,[0_1_2],[3]
6898,需要 您 自己 搬运 。,4,1,[0_1_2_3],[4]
6899,宜家 桌子 a-$75 .,2,2,[0_1],[2_3]
6900,还有 各 种 书柜 等 柜子 大 放送 ！,8,1,[0_1_2_3_4_5_6_7],[8]
6901,价格 面议 ！,2,1,[0_1],[2]
6902,欢迎 联系 ！,2,1,[0_1],[2]
6903,加 好友 时 请 注明 ！,5,1,[0_1_2_3_4],[5]
6904,良心 甩卖 价 家具 成色 非常 新 1.,7,1,[0_1_2_3_4_5_6],[7]
6905,* 更新 * 因为 需要 周五 之前 出 所以 所有 的 打 半价 ！,11,3,[1_3_4_5_6_7_8_9_10_11_12],[0_2_13]
6906,因为 只 能 发 三 张 照片 ， 如果 想要 看 其他 的 物品 的 照片 请 发 邮件 给 我 ， 谢谢 ~ 。,21,4,[0_1_2_3_4_5_6_8_9_10_11_12_13_14_15_16_17_18_19_20_22],[7_21_23_24]
6907,无奈 买 太 多 了,5,0,[0_1_2_3_4],
6908,有 需要 的 买 一 包 两 包 吧 ~~~,9,1,[0_1_2_3_4_5_6_7_8],[9]
6909,~~~~~~ 长期 有效 哈,3,1,[1_2_3],[0]
6910,谢谢 各位 妹妹 赠送 的 化妆品 小样 有,8,0,[0_1_2_3_4_5_6_7],
6911,价格 可以 商量 。,3,1,[0_1_2],[3]
6912,联系 方式 :,2,1,[0_1],[2]
6913,$5/each 约 1.,1,2,[1],[0_2]
6914,这个 是 托 朋友 代为 处理 ， 请 以 短信 联系 为主 。,11,2,[0_1_2_3_4_5_7_8_9_10_11],[6_12]
6915,实在 是 我 三 生 之 幸 啊 。,8,1,[0_1_2_3_4_5_6_7],[8]
6916,直 到 我 毫不 犹豫 地 把 楼 主 的 这个 帖子 收藏 了 ， 我 内心 的 那 种 激动 才 逐渐 平静 下来 。,24,2,[0_1_2_3_4_5_6_7_8_9_10_11_12_13_15_16_17_18_19_20_21_22_23_24],[14_25]
6917,大家 好 。,2,1,[0_1],[2]
6918,朋友 毕业 ， 发 卖 家具 。,5,2,[0_1_3_4_5],[2_6]
6919,毕业 甩卖 ！,2,1,[0_1],[2]
6920,价格 面议 ！,2,1,[0_1],[2]
6921,欢迎 联系 ！,2,1,[0_1],[2]
6922,加 好友 时 请 注明 ！,5,1,[0_1_2_3_4],[5]
6923,s=preview 上面 是 图片 链接 。,4,2,[1_2_3_4],[0_5]
6924,现价 : $6 《 电子 设计 制作 完全 指导 》,6,4,[0_4_5_6_7_8],[1_2_3_9]
6925,所有 物品 说明 价格 见 附件 。,6,1,[0_1_2_3_4_5],[6]
6926,自己 顶 一下 。,3,1,[0_1_2],[3]
6927,非常 好 的 车 ， 没有 出 过 任何 事故 。,9,2,[0_1_2_3_5_6_7_8_9],[4_10]
6928,联系 方式 ？,2,1,[0_1],[2]
6929,本人 能力 有限 ， 讲价 实在 是 头疼 。,7,2,[0_1_2_4_5_6_7],[3_8]
6930,看 了 帖子 ， 特别 想 调戏 一下,7,1,[0_1_2_4_5_6_7],[3]
6931,大家 好 ， 本人 毕业 卖 家具 。,6,2,[0_1_3_4_5_6],[2_7]
6932,清单 如下 ， 所有 商品 全部 完好 ， 无 损坏 ， 近似 全新 ， 我 家 没有 宠物 ！,14,5,[0_1_3_4_5_6_8_9_11_12_14_15_16_17],[2_7_10_13_18]
6933,毕业 甩卖 ～,2,1,[0_1],[2]
6934,车子 很 干净 ！,3,1,[0_1_2],[3]
6935,自动 挡 4.,2,1,[0_1],[2]
6936,因为 只 能 发 三 张 照片 ， 如果 想要 看 其他 的 物品 的 照片 请 发 邮件 给 我 ， 谢谢 ~ 。,21,4,[0_1_2_3_4_5_6_8_9_10_11_12_13_14_15_16_17_18_19_20_22],[7_21_23_24]
6937,谢谢 抱歉 抱歉 。,3,1,[0_1_2],[3]
6938,之前 把 邮箱 和 电话 写 混 了 。,8,1,[0_1_2_3_4_5_6_7],[8]
6939,价格 好 商量,3,0,[0_1_2],
6940,有 感 兴趣 的 联系 我 ， 最好 短信 ， 412-2306182,8,3,[0_1_2_3_4_5_7_8],[6_9_10]
6941,已 转让 。,2,1,[0_1],[2]
6942,适合 暑假 暂 住 的 同学 。,6,1,[0_1_2_3_4_5],[6]
6943,图片 在 链接 里 。,4,1,[0_1_2_3],[4]
6944,联系 方式 也 在 链接 里 ！,6,1,[0_1_2_3_4_5],[6]
6945,可 议价 买 多 便宜 或者 送 东西 。,8,1,[0_1_2_3_4_5_6_7],[8]
6946,还有 很多 。,2,1,[0_1],[2]
6947,贴 几 个 图 会 比较 好 卖 。,8,1,[0_1_2_3_4_5_6_7],[8]
6948,付 实物 图,3,0,[0_1_2],
6949,） 因为 确实 是 时间 比较 麻烦 。,6,2,[1_2_3_4_5_6],[0_7]
6950,所以 一直 没 找到 解决 办法 。,6,1,[0_1_2_3_4_5],[6]
6951,如果 能 恰好 的 同学 希望 尽快 联系 我 ！,9,1,[0_1_2_3_4_5_6_7_8],[9]
6952,多 买 还 会 优惠 。,5,1,[0_1_2_3_4],[5]
6953,所有 家具 都 很 新 ！,5,1,[0_1_2_3_4],[5]
6954,虽然 觉得 大家 不 怎么 会 需要 .,7,1,[0_1_2_3_4_5_6],[7]
6955,宜家 桌子 a-$75 .,2,2,[0_1],[2_3]
6956,个人 爱好 ， 卖 着 玩 。,5,2,[0_1_3_4_5],[2_6]
6957,价格 确实 是 非常 便宜 。,5,1,[0_1_2_3_4],[5]
6958,感兴趣 的 朋友 短信 我 吧 。,6,1,[0_1_2_3_4_5],[6]
6959,毕业 回国 卖 车 啦 ！,5,1,[0_1_2_3_4],[5]
6960,有 兴趣 请 联系 我 。,5,1,[0_1_2_3_4],[5]
6961,状况 良好 ， 运行 流畅 。,4,2,[0_1_3_4],[2_5]
6962,邮件 随时 回复 ！,3,1,[0_1_2],[3]
6963,四月 下旬 以前 。,3,1,[0_1_2],[3]
6964,毕业 离开 匹 村 ， 只 能 为 心爱 的 板子 另 寻 主人 。,13,2,[0_1_2_3_5_6_7_8_9_10_11_12_13],[4_14]
6965,对 我 来说 好像 有点 长 ， 但是 想 看看 可以 吗 。,11,2,[0_1_2_3_4_5_7_8_9_10_11],[6_12]
6966,可以 啊 ， 不过 你 要 怎么 看 ？,7,2,[0_1_3_4_5_6_7],[2_8]
6967,邮箱 联系 ？,2,1,[0_1],[2]
6968,联系 电话 ： 412-577－8028,2,2,[0_1],[2_3]
6969,我 也 有 小 蜡烛 。,5,1,[0_1_2_3_4],[5]
6970,望 包涵 ！,2,1,[0_1],[2]
6971,价格 在 附件 里面 都 有 ， 公道 合理 。,8,2,[0_1_2_3_4_5_7_8],[6_9]
6972,物 超 所 值 ！,4,1,[0_1_2_3],[4]
6973,适合 想要 省心 开 新车 ， 又 不 想 一次性 花 很多 钱 买 车 的 同学 。,16,2,[0_1_2_3_4_6_7_8_9_10_11_12_13_14_15_16],[5_17]
6974,需要 的 同学 尽快 联系 我 哦 。,7,1,[0_1_2_3_4_5_6],[7]
6975,现在 我 本人 在 国内 ， 机器 在 匹 村 。,9,2,[0_1_2_3_4_6_7_8_9],[5_10]
6976,最好 有 人 在 匹 村 收 了 ， 省 着 再 带 回来 。,13,2,[0_1_2_3_4_5_6_7_9_10_11_12_13],[8_14]
6977,只 接受 小刀 。,3,1,[0_1_2],[3]
6978,顶 一下 ！,2,1,[0_1],[2]
6979,四 轮 驱动 （ 这个 在 匹兹堡 很 重要 。,8,2,[0_1_2_4_5_6_7_8],[3_9]
6980,顶 呀 顶,3,0,[0_1_2],
6981,联系 方式 ： wenjun.,2,2,[0_1],[2_3]
6982,其实 ， 我 是 来 搞笑 的 。,6,2,[0_2_3_4_5_6],[1_7]
6983,要是 真 有 人 卖 ， 我 也 收 。,8,2,[0_1_2_3_4_6_7_8],[5_9]
6984,本人 二 月 底 要 离开 匹兹堡 ， 现在 有 许多 家具 家电 低价 甩卖 。,14,2,[0_1_2_3_4_5_6_8_9_10_11_12_13_14],[7_15]
6985,当时 购买 含 税$620.,3,1,[0_1_2],[3]
6986,非常 合适 。,2,1,[0_1],[2]
6987,床 底 是 四 大 个 抽屉 ， 非常 实用 。,9,2,[0_1_2_3_4_5_6_8_9],[7_10]
6988,半 卖 半 送 。,4,1,[0_1_2_3],[4]
6989,自己 顶 一下 。,3,1,[0_1_2],[3]
6990,吸尘器 ， 只 用 了 一 年 ， 吸力 很 强 。,9,3,[0_2_3_4_5_6_8_9_10],[1_7_11]
6991,全新 打印机 书桌 ， 给 钱 就 卖 。,7,2,[0_1_2_4_5_6_7],[3_8]
6992,怎么 联系 你 ？,3,1,[0_1_2],[3]
6993,当然 价钱 可以 再 商量 。,5,1,[0_1_2_3_4],[5]
6994,成色 还 可以 。,3,1,[0_1_2],[3]
6995,真 要 买 自行车 啊 ？,5,1,[0_1_2_3_4],[5]
6996,是 啊 ， 还 可以 锻炼 身体,6,1,[0_1_3_4_5_6],[2]
6997,[ 全部 卖 完了 ~]1.,3,2,[1_2_3],[0_4]
6998,已 出 7.,2,1,[0_1],[2]
6999,顶 一下 ！,2,1,[0_1],[2]
7000,滚蛋 回国 ！,2,1,[0_1],[2]
7001,低价 大 甩卖 ！,3,1,[0_1_2],[3]
7002,汉语 版 和 英语 版 我 都 打算 买 。,9,1,[0_1_2_3_4_5_6_7_8],[9]
7003,越 便宜 越好 。,3,1,[0_1_2],[3]
7004,当然 新旧 程度 也 影响 我 出价 。,7,1,[0_1_2_3_4_5_6],[7]
7005,免费 的 。,2,1,[0_1],[2]
7006,很 活泼 可爱 的 一 只 猫 。,7,1,[0_1_2_3_4_5_6],[7]
7007,养 了 一 年 。,4,1,[0_1_2_3],[4]
7008,能 捡 东西 。,3,1,[0_1_2],[3]
7009,会 催 人 早 起床 。,5,1,[0_1_2_3_4],[5]
7010,这 猫 非常 的 干净 。,5,1,[0_1_2_3_4],[5]
7011,也 很 健康 ， 养 了 一 年 一 次 都 没 见 他 病 过 。,15,2,[0_1_2_4_5_6_7_8_9_10_11_12_13_14_15],[3_16]
7012,此 猫 脑袋 小 ， 身体 大 。,6,2,[0_1_2_3_5_6],[4_7]
7013,丢弃 此 猫 的 原因 有 二 ： 一 是 我 老婆 对 猫 过敏 。,14,2,[0_1_2_3_4_5_6_8_9_10_11_12_13_14],[7_15]
7014,求 有 爱 者 领养 ！,5,1,[0_1_2_3_4],[5]
7015,打印 效果 是 纸面 不 太 干净 ， 可以 放 家里 备用 。,11,2,[0_1_2_3_4_5_6_8_9_10_11],[7_12]
7016,还 有 吗 ？,3,1,[0_1_2],[3]
7017,硬盘 ： 1.,1,2,[0],[1_2]
7018,干净 ， 整洁 ， 跟 新 的 没有 区别 ！,7,3,[0_2_4_5_6_7_8],[1_3_9]
7019,已 出 ， 谢谢 关注 已 出 ， 谢谢 关注,8,2,[0_1_3_4_5_6_8_9],[2_7]
7020,干净 ， 整洁 ， 跟 新 的 没有 区别 ！,7,3,[0_2_4_5_6_7_8],[1_3_9]
7021,无 耳机 有 原 厂 充电 线 xinyun.,7,1,[0_1_2_3_4_5_6],[7]
7022,箱 说 齐全 。,3,1,[0_1_2],[3]
7023,交易 时 支持 多 种 避税 方式 。,7,1,[0_1_2_3_4_5_6],[7]
7024,已 结束 ， 谢谢 大家 ！,4,2,[0_1_3_4],[2_5]
7025,接着 顶 ！,2,1,[0_1],[2]
7026,html$15，200 出手 .,1,2,[1],[0_2]
7027,最后 一 天 了 这 价钱 基本 就是 送 了 ！,10,1,[0_1_2_3_4_5_6_7_8_9],[10]
7028,最后 半 天 了 ！,4,1,[0_1_2_3],[4]
7029,- 好多 根 衣架 ，,3,2,[1_2_3],[0_4]
7030,请问 书桌 还 在 吗 ？,5,1,[0_1_2_3_4],[5]
7031,总共 买 了 两 套 ， 本 打算 留 一 套 （ 同样 的 套装 ， 不同 的 光盘 游戏 ） ， 退 一 套 。,20,6,[0_1_2_3_4_6_7_8_9_10_12_13_14_16_17_18_19_22_23_24],[5_11_15_20_21_25]
7032,套装 送 的 游戏 ： 3.,4,2,[0_1_2_3],[4_5]
7033,搬家 大 放送 ！,3,1,[0_1_2],[3]
7034,冬天 卖 制冷 空调 ， 也许 是 未雨绸缪 开始 为 匹兹堡 明年 的 夏天 做 准备 了 。,16,2,[0_1_2_3_5_6_7_8_9_10_11_12_13_14_15_16],[4_17]
7035,无视 这 条 吧 。,4,1,[0_1_2_3],[4]
7036,夏天 还 是 很 用 的 到 的 哦 ！,9,1,[0_1_2_3_4_5_6_7_8],[9]
7037,价格 已 更新 ， 欲 购 从速,6,1,[0_1_2_4_5_6],[3]
7038,真 亏 啊 。,3,1,[0_1_2],[3]
7039,utf8&psc=1 请 联系 ： sara.,2,3,[1_2],[0_3_4]
7040,两 台 显示器 一起 购买 附送 显示器 架 ， 见 链接 。,10,2,[0_1_2_3_4_5_6_7_9_10],[8_11]
7041,电话 号码 .,2,1,[0_1],[2]
7042,（ 因为 已 工作 ， 建议 短信 联系 ）,6,3,[1_2_3_5_6_7],[0_4_8]
7043,毕业 了 卖 玩具 。,4,1,[0_1_2_3],[4]
7044,接下来 要 去 加州 ， 估计 也 没 机会 穿 。,9,2,[0_1_2_3_5_6_7_8_9],[4_10]
7045,颜色 款式 参考 链接 ， 是 同 一 款 。,8,2,[0_1_2_3_5_6_7_8],[4_9]
7046,包装 都 还 在 。,4,1,[0_1_2_3],[4]
7047,天窗 ， 尾翼 ， 高速 行驶 表现 稳定 。,6,3,[0_2_4_5_6_7],[1_3_8]
7048,只 收 现金 。,3,1,[0_1_2],[3]
7049,车主 换 机油 非常 勤快 ， 现在 的 机油 还有 90% 寿命 。,10,3,[0_1_2_3_4_6_7_8_9_11],[5_10_12]
7050,顶 一下 ！,2,1,[0_1],[2]
7051,非常 新 ～ 价格 都 是 随便 估算 的 多 买 多 减 ， 欢迎 打包 。,14,3,[0_1_3_4_5_6_7_8_9_10_11_12_14_15],[2_13_16]
7052,这 套 家具 包括 一 个 大 沙发 ， 茶几 三 件 套 ， 和 两 个 台灯 。,16,3,[0_1_2_3_4_5_6_7_9_10_11_12_14_15_16_17],[8_13_18]
7053,因为 家具 是 一 套 买 的 ， 所以 颜色 风格 都 很 搭 ， 而且 很 高大 上 。,17,3,[0_1_2_3_4_5_6_8_9_10_11_12_13_15_16_17_18],[7_14_19]
7054,可 全 买 可 单 买 。,6,1,[0_1_2_3_4_5],[6]
7055,如果 有 兴趣 请 发 邮件 到 yong.,7,1,[0_1_2_3_4_5_6],[7]
7056,档次 很高 ！,2,1,[0_1],[2]
7057,谢谢 大家 ！,2,1,[0_1],[2]
7058,因为 要 离开 匹兹堡 去 加州 ， 考虑 卖 车 。,9,2,[0_1_2_3_4_5_7_8_9],[6_10]
7059,知道 的 亲 请 联系 ～ ！,5,2,[0_1_2_3_4],[5_6]
7060,微波炉 ： 10$4 .,1,3,[0],[1_2_3]
7061,茶几 ： 5$6 .,1,3,[0],[1_2_3]
7062,哑铃 ： 2$9 .,1,3,[0],[1_2_3]
7063,暖瓶 ： 2$11 .,1,3,[0],[1_2_3]
7064,椅子 ： 2$12 .,1,3,[0],[1_2_3]
7065,写字 书桌 ： 10$,2,2,[0_1],[2_3]
7066,谢谢 各位 关注 ！,3,1,[0_1_2],[3]
7067,产品 详情 见 链接 。,4,1,[0_1_2_3],[4]
7068,联系 方式 ： licheng.,2,2,[0_1],[2_3]
7069,求购 一 个 二手 的 托运 箱子 。,7,1,[0_1_2_3_4_5_6],[7]
7070,今天 就 卖 出去 差不多 十 多样 家具 ！,8,1,[0_1_2_3_4_5_6_7],[8]
7071,接下来 继续 更新 哈 ～ ～ 月底 8/30 搬家 啦 ！,7,4,[0_1_2_3_6_8_9],[4_5_7_10]
7072,搅拌机 （ 全新 ！,2,2,[0_2],[1_3]
7073,羽绒 枕头 买 其它 东西 就 送 ！,7,1,[0_1_2_3_4_5_6],[7]
7074,棉花 枕头 买 其它 东西 就 送 ！,7,1,[0_1_2_3_4_5_6],[7]
7075,谢谢 关注 ！,2,1,[0_1],[2]
7076,售 前 会 擦拭 干净 。,5,1,[0_1_2_3_4],[5]
7077,单个 就 不 议价 了 。,5,1,[0_1_2_3_4],[5]
7078,可以 送 嘛 ？,3,1,[0_1_2],[3]
7079,已 售 $ 50.,2,2,[0_1],[2_3]
7080,求购 舒适 转椅 。,3,1,[0_1_2],[3]
7081,东西 很 新 很 划算 ！,5,1,[0_1_2_3_4],[5]
7082,所有 东西 八月 底 前 清仓 ！,6,1,[0_1_2_3_4_5],[6]
7083,： ） 请问 华为 手机 型号 是 多少 ？,6,3,[2_3_4_5_6_7],[0_1_8]
7084,现$140 出售 。,1,2,[1],[0_2]
7085,已 找到 需要 的 家具 啦 ！,6,1,[0_1_2_3_4_5],[6]
7086,请 联系 我 ， 谢谢 ！,4,2,[0_1_2_4],[3_5]
7087,周日 下午 回 。,3,1,[0_1_2],[3]
7088,不 一定 要 来回 都 符合 ， 有 一 个 行程 符合 ， 就是 帮 大忙 了 。,15,3,[0_1_2_3_4_5_7_8_9_10_11_13_14_15_16],[6_12_17]
7089,先 谢谢 了 。,3,1,[0_1_2],[3]
7090,（ 原价 ： 19.,1,3,[1],[0_2_3]
7091,桌子 ， 原价 $ 19.,2,3,[0_2],[1_3_4]
7092,求 买 。,2,1,[0_1],[2]
7093,我 给 你 发 了 邮件 想要 这个 显示器 ， 谢谢 之前 一 波 已经 基本 出 完 了 。,18,2,[0_1_2_3_4_5_6_7_8_10_11_12_13_14_15_16_17_18],[9_19]
7094,更新 电脑 主机,3,0,[0_1_2],
7095,（ 如果 可以 尽快 来 取 ， 可以 有 折扣 。,8,3,[1_2_3_4_5_7_8_9],[0_6_10]
7096,可以 现在 电话 给 我 。,5,1,[0_1_2_3_4],[5]
7097,谢谢 ~ 请问 怎么 联系,4,1,[0_2_3_4],[1]
7098,半 年 前 购入 该 显示器 ， 性能 完好 9.,8,2,[0_1_2_3_4_5_7_8],[6_9]
7099,搬家 后 房间 空间 有限 没 地方 放 显示器 ， 所以 低价 出售 （$100 ） 。,12,4,[0_1_2_3_4_5_6_7_8_10_11_12],[9_13_14_15]
7100,有 兴趣 的 可以 联系 ： kyliu.,5,2,[0_1_2_3_4],[5_6]
7101,可否 更新 一下 图片 和 尺寸 ？,6,1,[0_1_2_3_4_5],[6]
7102,尺寸 已 更新 。,3,1,[0_1_2],[3]
7103,月底 之前 。,2,1,[0_1],[2]
7104,可以 一起 买 ， 也 可以 单 买 。,7,2,[0_1_2_4_5_6_7],[3_8]
7105,求购 自行车 ， 谢谢 啦 ！,4,2,[0_1_3_4],[2_5]
7106,毕业 甩卖 1.,2,1,[0_1],[2]
7107,多 买 价格 可 议 ！,5,1,[0_1_2_3_4],[5]
7108,f=4&t=2901 依然 有效 ！,2,2,[1_2],[0_3]
7109,刚 做 了 全套 刹车 保养 换 了 新 的 刹车 。,11,1,[0_1_2_3_4_5_6_7_8_9_10],[11]
7110,如果 对于 路线 安排 想 了解 的 更 具体 ， 可以 直接 联系 我 。,13,2,[0_1_2_3_4_5_6_7_8_10_11_12_13],[9_14]
7111,这个 价钱 还是 比较 经济 实惠 的 。,7,1,[0_1_2_3_4_5_6],[7]
7112,求 车况 良好 骑 行 安全 。,6,1,[0_1_2_3_4_5],[6]
7113,请问 你 对 那些 物品 感兴趣 ？,6,1,[0_1_2_3_4_5],[6]
7114,很 厚实 的 小 地毯 ， 去年 买 了 玩 的 。,10,2,[0_1_2_3_4_6_7_8_9_10],[5_11]
7115,付款 方式 ： 转账 ， 人民币 ， 美金 都 可 。,7,4,[0_1_3_5_7_8_9],[2_4_6_10]
7116,两 个 小 桌子 还有 吗 ？,6,1,[0_1_2_3_4_5],[6]
7117,有 具体 地址 吗 ？,4,1,[0_1_2_3],[4]
7118,银色 的 。,2,1,[0_1],[2]
7119,墨盒 里 还 有 一 大 半 。,7,1,[0_1_2_3_4_5_6],[7]
7120,或者 你 暂时 不要 设置 问题 比如 问 你 的 名字 是 什么 这 类 。,15,1,[0_1_2_3_4_5_6_7_8_9_10_11_12_13_14],[15]
7121,5$ ( 已 出 ) 16.,2,4,[2_3],[0_1_4_5]
7122,秒 回 已 更新,4,0,[0_1_2_3],
7123,如果 想 参加 明年 的 毕业 典礼 买 这个 绝对 划算 啊 ！,12,1,[0_1_2_3_4_5_6_7_8_9_10_11],[12]
7124,请 联系 邮件,3,0,[0_1_2],
7125,新房 所以 木 有 家具 啊 有 木 有 ！,9,1,[0_1_2_3_4_5_6_7_8],[9]
7126,价格 可 议 ！,3,1,[0_1_2],[3]
7127,速度 联系 !,2,1,[0_1],[2]
7128,餐桌 一 张 。,3,1,[0_1_2],[3]
7129,微波炉 一 个 ， 绝对 新 ！,5,2,[0_1_2_4_5],[3_6]
7130,“ ” “ ” “ 注意 ” “ ” “ ” “ 仅 这 周六7.,3,12,[5_12_13],[0_1_2_3_4_6_7_8_9_10_11_14]
7131,有意 请 联系 ： weiwei.,3,2,[0_1_2],[3_4]
7132,一 个 质量 很 好 的 写字台 上面 有 书架 还有 电脑 抽屉 一体 的 实 木 桌子,18,0,[0_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17],
7133,一 个 质量 很 好 的 写字台 上面 有 书架 还有 电脑 抽屉 一体 的 实 木 桌子,18,0,[0_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17],
7134,已 出 。,2,1,[0_1],[2]
7135,后 刹车 去年 刚 换 。,5,1,[0_1_2_3_4],[5]
7136,包括 床 ， 桌子 ， 文件 箱 、 椅子 等等 。,7,4,[0_1_3_5_6_8_9],[2_4_7_10]
7137,现价 ： 40.,1,2,[0],[1_2]
7138,现价 ： 15.,1,2,[0],[1_2]
7139,原价 $ 49.,1,2,[0],[1_2]
7140,速度 联系 !,2,1,[0_1],[2]
7141,餐桌 一 张 。,3,1,[0_1_2],[3]
7142,凳子 ， 原价 $ 4.,2,3,[0_2],[1_3_4]
7143,( 原价 49.,1,2,[1],[0_2]
7144,价 可 商量 ， 谢谢 。,4,2,[0_1_2_4],[3_5]
7145,家里 收拾 得很 干净 没有 奇怪 的 虫子 。,8,1,[0_1_2_3_4_5_6_7],[8]
7146,毕业 搬家 去 加州 ， 甩卖 一些 电子 产品 ， 多 买 可 议价 1.,12,3,[0_1_2_3_5_6_7_8_10_11_12_13],[4_9_14]
7147,， 最好 能 先 附带 图片 。,5,2,[1_2_3_4_5],[0_6]
