sent_type,university,sent_id,aligned_to,original_sentence,translation,word_id,first_cs_word_form,first_cs_word_translation,frequency_negative_ln_first_cs_word_trans,surprisal_first_cs_word_trans,pos_tag_first_cs_word_trans,governor_first_cs_word_trans,deprel_first_cs_word_trans,surprisal_values,average_surprisal,bilingual_corpus_frequency_negative_log_first_cs_word,bilingual_corpus_frequency_negative_log_first_cs_word_trans,length_first_cs_word_form,length_first_cs_word_trans,dependency_distance,if_it_is_root,if_previous_word_is_punctuation,surprisal_of_previous_word,25_50_25_percent_location,10_80_10_percent_location,30_40_30_percent_location,first_middle_last_location,translation_sentence_length,entropy_at_cs_point
code-switch,PIT,800,PIT_1739,非常 适合 读 summer 但 没有 宿舍 住 的 匹 大学生 和 初 到 匹兹堡 的 任何 学者 ！,非常 适合 读 暑 校 但 没有 宿舍 住 的 匹 大学生 和 初 到 匹兹堡 的 任何 学者 ！,4,summer,暑,41.691647096622475,6.640615,NN,5,compound:nn,4.495176 5.640717 4.753507 6.640615 4.70909 3.415382 1.992793 4.918936 3.24387 1.10471 6.029829 4.288311 1.756589 4.881511 1.490235 4.561521 1.168184 3.607027 4.220382 4.847697,3.888304099999999,9.527338498762017,12.012245148550017,6,1,1,0,0,4.753507,1,2,1,2,20,1.99797177986223
non-code-switch,PIT,1739,PIT_800, ,不用 受 公交 制约 ， 自己 支配 时间 ， 上学 随时 可 回家 吃饭 拿 东西 。,3,,公交,39.73689897941276,5.22023,NN,4,compound:nn,5.637844 2.627934 5.22023 5.968558 0.622963 3.688377 4.116444 3.944863 1.048893 6.251563 5.919901 1.737328 4.677798 2.421381 5.178218 2.95255 0.7476568,3.6919118705882354,,8.456897087060604,,2,1,0,0,2.627934,1,2,1,2,17,2.4573265918871847
code-switch,PIT,802,PIT_561,之后 可以 和 公司 再 签 下 一 年 的 lease 。,之后 可以 和 公司 再 签 下 一 年 的 合同 。,11,lease,合同,35.49927516633567,2.485252,NN,6,dobj,3.103395 2.874492 2.316493 3.763011 3.567293 3.892347 4.095631 1.573802 1.505814 0.9528666 2.485252 0.4914601,2.551821391666667,7.34880605443795,9.815020571213797,5,2,5,0,0,0.9528666,3,3,3,2,12,2.2866522852807747
non-code-switch,PIT,561,PIT_802, ,另外 还 有 多 层 的 架子 ！,7,,架子,41.583080547944775,5.435423,NN,3,dobj,2.677585 2.42314 2.48952 2.108784 2.126393 0.9822713 5.435423 4.74881,2.8739907875000004,,10.625950787430126,,2,4,0,0,0.9822713,3,2,3,2,8,2.598205728579426
code-switch,PIT,814,PIT_3439,apartment 是 一 个 house 的 第二 层 ， 一共 有 三 层,公寓 是 一 个 独 栋 住宅 的 第二 层 ， 一共 有 三 层,1,apartment,公寓,39.049879525011114,4.876083,NN,2,nsubj,4.876083 2.042038 0.894294 6.566783 6.088486 3.272605 0.328867 2.328189 2.887524 2.387265 1.162412 3.906875 0.6183102 1.307129 1.977674,2.7096356133333335,7.630218513876136,7.358284798392494,9,2,1,0,,,1,1,1,1,15,1.8631269136914448
non-code-switch,PIT,3439,PIT_814, ,照片 为 公寓 同样 户型 的 低 一 层,1,,照片,37.17394700517105,5.249664,NN,2,nsubj,5.249664 2.568835 4.751442 4.732337 7.27923 2.276336 3.710662 2.844758 1.277016,3.8544755555555557,,8.754148610528535,,2,1,0,,,1,2,1,1,9,1.8631269136914448
code-switch,PIT,820,PIT_573,已 添加 房间 照片 ， still available .,已 添加 房间 照片 ， 依旧 有效 。,6,still,依旧,39.02435307077793,4.843208,AD,7,advmod,3.881124 4.641695 5.140621 4.911899 0.7388616 4.843208 4.087103 1.15321,3.6747152,10.625950787430126,11.319097967990071,5,2,1,0,1,4.911899,3,2,3,2,8,2.221783720987523
non-code-switch,PIT,573,PIT_820, ,只用 了 大半 年 ， 很 新 。,6,,很,33.813727952520395,4.290497,AD,7,advmod,5.688997 0.7403313 4.958586 0.6892102 0.7132105 4.290497 4.296021 0.930927,2.7884725,,6.498816402385035,,1,1,0,1,0.6892102,3,2,3,2,8,2.180452194284707
code-switch,PIT,825,PIT_3561,停车 有 很 大 的 garage 。,停车 有 很 大 的 车库 。,6,garage,车库,41.44716963998448,5.033697,NN,2,dobj,5.804013 3.348176 2.937441 3.943454 1.502383 5.033697 1.310717,3.411411571428571,9.614349875751646,9.373187818934758,6,2,4,0,0,1.502383,3,2,3,2,7,2.7883665938135485
non-code-switch,PIT,3561,PIT_825, ,门口 有 自己 的 停车场 。,5,,停车场,44.63940079246948,4.408037,NN,2,dobj,5.976814 1.705884 2.62653 0.1031397 4.408037 0.7124091,2.5888023000000002,,9.815020571213797,,3,3,0,0,0.1031397,3,2,3,2,6,2.8832049018297283
code-switch,PIT,827,PIT_4428,垃圾 有 人 每天 清理 ， 相 比较 住 house 简直 省 时 省力 。,垃圾 有 人 每天 清理 ， 相 比较 住 独 栋 住宅 简直 省 时 省力 。,10,house,独,37.47936305268965,5.52434,VV,16,dep,4.876083 2.808627 3.160381 4.079984 4.45825 1.159128 4.701838 5.116533 5.229883 5.52434 3.272605 0.328867 7.276063 4.027618 3.796754 8.283291 0.6592029,4.044673405882353,6.694125154705801,10.066334999494703,5,1,6,0,0,5.229883,2,2,2,2,17,1.904192500122336
non-code-switch,PIT,4428,PIT_827, ,新 爸爸 没 太 多 时间 打球 ， 不过 也 想 找 个 团 抱着 。,12,,找,36.389616405852436,2.306174,VV,11,ccomp,2.903667 4.644774 4.751228 3.754691 3.952621 3.474301 6.85942 0.4263246 2.512137 1.571881 3.648349 2.306174 1.130334 2.878695 6.931937 3.005356,3.4219931,,8.374658988823631,,1,1,0,0,3.648349,3,2,3,2,16,2.2461947514071805
code-switch,PIT,828,PIT_1688,无需 security deposit 。,无需 保证金 。,2,security,保证金,39.028332700353644,6.326488,NN,1,dobj,5.976814 6.326488 0.8771746,4.3934922,10.066334999494703,12.012245148550017,8,3,1,0,0,5.976814,2,2,2,2,3,2.3534431937787192
non-code-switch,PIT,1688,PIT_828, ,送 家具 ！,2,,家具,38.99879812241052,5.600069,NN,1,dobj,5.144928 5.600069 4.614175,5.119724000000001,,7.397124631708757,,2,1,0,0,5.144928,2,2,2,2,3,2.0859630495238126
code-switch,PIT,829,PIT_1970,这 是 一 个 两 室 一 卫生间 一 客厅 一 个 厨房 的 apartment 。,这 是 一 个 两 室 一 卫生间 一 客厅 一 个 厨房 的 公寓 。,15,apartment,公寓,39.049879525011114,4.139124,NN,0,root,2.328403 0.8585079 1.036843 6.566783 3.985012 3.979952 0.9280026 7.684779 3.107257 6.966456 2.953871 5.279712 4.850151 1.215727 4.139124 0.9079973,3.5492861125,7.630218513876136,7.358284798392494,9,2,0,1,0,1.215727,3,3,3,2,16,2.7940119714584988
non-code-switch,PIT,1970,PIT_829, ,合同 一 年 一 签 ， 押金 为 一 个 月 的 房租 。,13,,房租,39.82554622717342,4.116363,NN,5,conj,5.336814 3.093561 0.8059883 2.242553 3.061157 1.222689 7.124887 2.633311 1.99802 5.314822 1.215996 0.8548493 4.116363 1.011549,2.859468542857143,,8.348683502420371,,2,8,0,0,0.8548493,3,3,3,2,14,2.4741801051365937
code-switch,PIT,830,PIT_2135,important ] 咨询,重要 】 咨询,1,important,重要,33.99160746642529,4.505727,JJ,3,amod,4.505727 6.166343 5.242479,5.304849666666667,12.012245148550017,10.402807236115917,9,2,2,0,,,2,2,2,1,3,1.8631269136914448
non-code-switch,PIT,2135,PIT_830, ,男 ， 毕业生 。,1,,男,38.15754938576329,4.385261,JJ,3,dep,4.385261 0.845098 5.44102 1.135912,2.95182275,,9.239656426310235,,1,2,0,,,1,2,1,1,4,1.8631269136914448
code-switch,PIT,831,PIT_1817,我 这 件 卧室 大小 是 大概 可以 放下 两 张 king size 的 床 。,我 这 件 卧室 大小 是 大概 可以 放下 两 张 超大 号的 床 。,12,king,超大,41.199202387891695,6.499616,JJ,14,amod,3.527254 3.046913 2.045048 6.985725 4.899513 1.912312 6.476681 1.839619 4.335468 3.106825 2.23722 6.499616 10.51329 4.998963 1.049565,4.2316008,9.373187818934758,9.304194947447806,4,2,2,0,0,2.23722,3,2,3,2,15,1.4441913309867576
non-code-switch,PIT,1817,PIT_831, ,客厅 非常 大 带有 两 个 大 衣柜 。,7,,大,33.14309949882581,2.7194,JJ,8,amod,6.258925 4.439231 1.591452 6.343499 2.091404 0.161368 2.7194 7.002836 1.382467,3.5545091111111113,,6.9062996746494365,,1,1,0,0,0.161368,3,2,3,2,9,2.59959273842835
code-switch,PIT,840,PIT_3696,匹兹堡 apartment 卧室 招租 - 限 女生,匹兹堡 公寓 卧室 招租 - 限 女生,2,apartment,公寓,39.049879525011114,5.44923,NN,3,compound:nn,4.884516 5.44923 4.082415 7.253781 3.333905 5.075048 5.511045,5.084277142857142,7.630218513876136,7.358284798392494,9,2,1,0,0,4.884516,2,2,1,2,7,1.4301146808553855
non-code-switch,PIT,3696,PIT_840, ,清华 大学 出版社 :,2,,大学,34.86226689396443,3.921674,NN,3,compound:nn,4.806756 3.921674 3.057022 2.983596,3.692262,,9.93280360687018,,2,1,0,0,4.806756,2,2,2,2,4,1.943018290267411
code-switch,PIT,844,PIT_3360,非地毯 hard floor 。,非 地毯 地板 。,1,hard,非,35.21791113042623,3.733549,VC,3,cop,3.733549 6.130716 3.269805 1.398181,3.6330627499999997,10.913632859881908,10.402807236115917,4,1,2,0,,,1,2,1,1,4,1.8631269136914448
non-code-switch,PIT,3360,PIT_844, ,以下 为 公寓 信息 ：,2,,为,32.6577483598018,0.6521524,VC,4,cop,2.510343 0.6521524 4.92049 4.63509 2.108936,2.96540228,,8.251045032856455,,1,2,0,0,2.510343,2,2,2,2,5,1.3885697067247893
code-switch,PIT,847,PIT_852,人非常 nice,人 非常好,1,nice,人,32.449927172699674,4.002137,NN,2,nsubj,4.002137 10.51329,7.2577134999999995,7.792737443373911,6.894251336133262,4,1,1,0,,,2,2,2,1,2,1.8631269136914448
non-code-switch,PIT,852,PIT_847, ,价格 可 面议,1,,价格,34.939003466192936,5.177113,NN,3,nsubj,5.177113 2.831991 8.677454,5.562186,,8.323365694436081,,2,2,0,,,2,2,2,1,3,1.8631269136914448
code-switch,PIT,848,PIT_3672,也 有 校园 shuttle 停 靠 站 。,也 有 校园 摆渡 车 停靠 站 。,4,shuttle,摆渡,44.1211263446905,6.632114,NN,5,compound:nn,3.370151 0.5101284 4.321469 6.632114 4.509482 3.580975 4.102707 1.078764,3.5132237999999996,10.066334999494703,,7,2,1,0,0,4.321469,2,2,2,2,8,1.8233052688705755
non-code-switch,PIT,3672,PIT_848, ,暑期 出租 价格 可 协商 。,2,,出租,37.640923868146956,5.479183,NN,3,compound:nn,5.886802 5.479183 4.955058 2.790681 4.966909 1.045786,4.187403166666667,,7.534908334071811,,2,1,0,0,5.886802,2,2,2,2,6,2.104930116138179
code-switch,PIT,849,PIT_833,house 中 的 一 个 最大 房间 ， 租金 为 ： 399$ / 月 。,独 栋 住宅 中 的 一 个 最大 房间 ， 租金 为 ： 399$ / 月 。,1,house,独,37.47936305268965,5.249664,VV,0,root,5.249664 3.342417 0.328867 2.962918 3.20088 0.9431061 6.389151 3.482888 5.396754 0.6998174 5.382445 1.589945 2.51915 10.51329 3.159547 3.459783 0.96393,3.5049736764705877,6.694125154705801,10.066334999494703,5,1,0,1,,,1,1,1,1,17,1.8631269136914448
non-code-switch,PIT,833,PIT_849, ,住 匹 大 附近 ， 周围 的 可以 送 过去 。,1,,住,35.48463076118984,4.785907,VV,9,nsubj,4.785907 5.485363 2.129812 4.768702 1.056213 3.245277 1.018121 4.528097 4.403744 3.11756 0.872935,3.219248272727272,,7.501385642033167,,1,8,0,,,1,1,1,1,11,1.8631269136914448
code-switch,PIT,851,PIT_4412,平时 非常 安静 ， 也 很 少 有 人 干扰 ， 基本 没 人 会 在 这里 开 party 什么 的 ， 非常 适合 学习 。,平时 非常 安静 ， 也 很 少 有 人 干扰 ， 基本 没 人 会 在 这里 开 聚会 什么 的 ， 非常 适合 学习 。,19,party,聚会,39.29010754950689,5.516693,VV,13,dobj,4.662668 3.1015 3.362691 0.8222904 2.128207 2.778841 3.418889 3.025527 3.164377 5.367047 0.629897 4.142985 3.169287 2.983471 2.64256 1.165591 2.476793 2.870989 5.516693 5.096832 1.820754 1.074634 3.546728 5.525841 3.369659 0.8177379,3.0262495884615386,8.183603752060922,10.913632859881908,5,2,6,0,0,2.870989,2,2,3,2,26,1.9721755676660413
non-code-switch,PIT,4412,PIT_851, ,标题 不 吸引 人 就 不 会 有 人 看 ， 其实 我 就是 想 让 你们 注意 安全 ！,16,,让,35.29645506983107,1.120384,VV,15,ccomp,4.495176 4.052643 4.141625 0.6399376 3.490272 2.129976 2.923365 2.047401 3.265371 3.679157 0.8365543 3.366293 2.356822 2.66365 1.786066 1.120384 2.558933 4.125336 4.643776 3.654873,2.898880545,,10.220485679321962,,1,1,0,0,1.786066,3,2,3,2,20,2.251723117595447
code-switch,PIT,852,PIT_3300,社区 ： squirrel hill ， 3-9 分钟 步行 可 达 bus stop,社区 ： 松鼠山 ， 3 - 9 分钟 步行 可 达 公交 站,12,bus,公交,39.73689897941276,4.65209,NN,13,compound:nn,4.478143 2.235323 10.51329 1.197862 10.51329 2.785588 10.51329 3.923638 3.013113 2.895944 3.8604 4.65209 3.981897,4.966451384615384,7.869110422158484,8.456897087060604,3,2,1,0,0,3.8604,3,3,3,2,13,1.3966326187334581
non-code-switch,PIT,3300,PIT_852, ,两 间 卧室 ， 一 间 厨房 ， 一 个 卫生间 ， 还有 客厅 餐厅 。,14,,客厅,39.6219352948563,5.786655,NN,15,compound:nn,3.065489 2.204378 2.529841 0.7366862 2.14178 2.233454 3.177398 0.992596 2.624542 5.656124 4.93294 0.4988647 1.699935 5.786655 5.114741 1.060698,2.7785076187499995,,7.630218513876136,,2,1,0,0,1.699935,3,2,3,2,16,2.2801217712014097
code-switch,PIT,859,PIT_2751,二 楼 是 两 个 bedrooms 。,二 楼 是 两 个 卧室 。,6,bedrooms,卧室,40.2431744402093,4.601481,NN,0,root,3.222314 1.591621 1.601642 2.798994 0.4208078 4.601481 1.107018,2.1919825428571427,11.319097967990071,7.1602148846304,8,2,0,1,0,0.4208078,3,2,3,2,7,2.59959273842835
non-code-switch,PIT,2751,PIT_859, ,三 楼 是 三 个 卧室 。,6,,卧室,40.2431744402093,4.714,NN,0,root,2.927257 2.085046 1.50642 3.04637 0.7152783 4.714 1.107018,2.3001984714285717,,7.1602148846304,,2,0,1,0,0.7152783,3,2,3,2,7,2.4594095355032346
code-switch,PIT,860,PIT_2927,每 个 bedroom 里 还 有 两 层 ， 是 个 loft 的 感觉 ， 很 大 。,每个 卧室 里 还 有 两 层 ， 是 个 复式 楼 的 感觉 ， 很 大 。,1,bedroom,每个,43.007476178657846,3.587335,DT,2,det,3.587335 4.867227 1.176091 2.810962 2.384596 2.30995 2.136289 0.532717 1.742318 2.434233 4.60125 4.88366 1.224531 3.645541 0.5316008 3.078217 3.876892 1.896284,2.6510941,8.10022214312187,10.625950787430126,7,2,1,0,,,1,1,1,1,18,1.8631269136914448
non-code-switch,PIT,2927,PIT_860, ,这些 费用 都 由 房东 垫付 ， 住户 再 交给 房东 ， 比较 方便 。,1,,这些,34.01227530487852,3.169497,DT,2,det,3.169497 3.525412 2.302192 0.6766936 6.262722 6.810088 0.845098 5.120755 4.526944 3.55166 6.191817 1.014779 4.01092 3.200732 0.4281348,3.4424962933333334,,10.625950787430126,,2,1,0,,,1,1,1,1,15,1.8631269136914448
code-switch,PIT,861,PIT_1146,含 一 个 outdoor parking 固定 车位 ， 不 需要 抢 。,含 一 个 室外 停车 固定 车位 ， 不 需要 抢 。,4,outdoor,室外,40.038351234151214,4.191067,NN,5,compound:nn,4.502182 2.331921 5.331371 4.191067 5.592944 4.915078 3.484753 0.726807 3.034998 1.432731 5.672309 1.966652,3.5985677500000004,10.625950787430126,11.319097967990071,7,2,1,0,0,5.331371,2,2,2,2,12,2.494879583153575
non-code-switch,PIT,1146,PIT_861, ,公寓 两 个 卧室 大小 基本 一样 都 很大 。,4,,卧室,40.2431744402093,4.601481,NN,5,compound:nn,4.876083 3.371634 0.6215063 4.601481 4.946377 3.799258 2.718767 2.818893 3.854625 0.7047223,3.2313346599999995,,7.1602148846304,,2,1,0,0,0.6215063,2,2,2,2,10,2.59959273842835
code-switch,PIT,864,PIT_1289,两 个 walk-in closet 非常 宽敞 。,两 个 进门 壁橱 非常 宽敞 。,3,walk-in,进门,40.481284650330316,6.800843,VV,4,acl,3.065489 0.6650633 6.800843 7.189413 4.202034 4.150356 1.303684,3.910983185714286,9.709660055555972,11.319097967990071,7,2,1,0,0,0.6650633,2,2,2,2,7,2.59959273842835
non-code-switch,PIT,1289,PIT_864, ,步行 十 分钟 到 公园 ， 可以 免费 打 网球 和 健身 。,4,,到,32.84913254985507,2.483603,VV,1,conj,5.291057 2.978172 5.225296 2.483603 4.276173 1.027505 2.367822 3.230222 5.236786 5.111053 1.866891 4.971494 1.152077,3.4783193076923076,,7.387272335265746,,1,3,0,0,5.225296,2,2,2,2,13,1.192032429102901
code-switch,PIT,873,PIT_243,停车 ： 有 免费 的 off-street parking,停车 ： 有 免费 的 露天 停车,6,parking,露天,40.58377654940782,3.094163,JJ,7,amod,5.804013 3.473792 3.078321 3.944684 0.4685211 3.094163 5.689169,3.6503804428571422,8.348683502420371,10.625950787430126,7,2,1,0,0,0.4685211,3,2,3,2,7,2.150629864263503
non-code-switch,PIT,243,PIT_873, ,六 个 抽屉 的 大 衣柜,5,,大,33.14309949882581,2.954514,JJ,6,amod,3.481834 1.420057 5.061802 1.082285 2.954514 6.949246,3.491623,,6.9062996746494365,,1,1,0,0,1.082285,3,2,3,2,6,2.857715373492342
code-switch,PIT,875,PIT_904,由于 本人 下 学期 要 study abroad ， 现在 需要 将 apartment 从 12 .,由于 本人 下 学期 要 出国 学习 ， 现在 需要 将 公寓 从 12 。,6,study,出国,38.16146076946913,3.653005,VV,7,xcomp,2.225141 4.565879 3.891364 4.743864 3.022928 3.653005 1.842929 0.729177 2.995716 3.428771 2.12682 4.481182 3.328889 10.51329 1.427697,3.5317768000000007,12.012245148550017,12.012245148550017,5,2,1,0,0,3.022928,2,2,2,2,15,2.7534824529604127
non-code-switch,PIT,904,PIT_875, ,本人 本 学期 毕业 要 去 西岸 工作 ， 所以 准备 卖 车 。,5,,要,33.2446030311917,4.612644,VV,6,xcomp,5.073573 4.539603 6.125872 4.227838 4.612644 2.108937 5.208534 4.018797 0.6120483 2.449045 4.000983 4.83175 4.472456 1.132511,3.81532795,,7.694757035013707,,1,1,0,0,4.227838,2,2,2,2,14,0.6453497733369138
code-switch,PIT,876,PIT_918,没有 单独 的 laundry 。,没有 单独 的 洗衣机 。,4,laundry,洗衣机,39.18150026575489,5.67375,NN,1,dobj,3.923701 3.572989 0.3440646 5.67375 1.109136,2.92472812,10.220485679321962,9.709660055555972,7,3,3,0,0,0.3440646,3,2,3,2,5,2.86072058148327
non-code-switch,PIT,918,PIT_876, ,转 闲置 的 东西 ：,4,,东西,35.386834402729335,3.447551,NN,1,dobj,4.688997 6.464465 0.8938428 3.447551 1.789349,3.45684096,,9.121873390653853,,2,3,0,0,0.8938428,3,2,3,2,5,2.546802106808008
code-switch,PIT,877,PIT_1271,要 去 tower 洗 衣服,要 去 塔 洗 衣服,3,tower,塔,37.819399732160925,4.693419,NR,2,dobj,3.616195 2.404012 4.693419 5.776745 5.330709,4.364215999999999,9.815020571213797,,5,1,1,0,0,2.404012,2,2,2,2,5,2.568096561685548
non-code-switch,PIT,1271,PIT_877, ,暑假 短 租 可 日 租,5,,日,33.32085822793501,4.241282,NR,4,dobj,5.211875 4.75019 5.854287 3.862635 4.241282 4.880196,4.8000774999999996,,12.012245148550017,,1,1,0,0,3.862635,3,2,3,2,6,2.52130397211435
code-switch,PIT,878,PIT_657,一 个 studio （ 独立 卫生间 ， 一 个 大厅 包括 厨房 ） 。,一 个 工作室 （ 独立 卫生间 ， 一 个 大厅 包括 厨房 ） 。,3,studio,工作室,46.51902161748887,4.240284,NN,11,nmod:topic,2.791026 5.592477 4.240284 1.717022 4.250178 3.486084 1.063136 2.602311 5.656124 4.04716 3.341264 4.73945 2.060194 0.8968047,3.3202510499999995,9.121873390653853,,6,3,8,0,0,5.592477,1,2,1,2,14,2.494879583153575
non-code-switch,PIT,657,PIT_878, ,各 种 家具 ， 小 家电 以及 生活 用品 甩卖 ！,3,,家具,38.99879812241052,5.099996,NN,10,nmod:topic,3.626885 4.359499 5.099996 1.12282 3.741519 4.983101 2.973444 3.391011 6.613292 8.136674 4.101378,4.377238090909091,,7.397124631708757,,2,7,0,0,4.359499,2,2,1,2,11,1.811440984465567
code-switch,PIT,879,PIT_281,这个 apt 非常 好 ， 可能 整个 匹兹堡 都 找 不 到 这么 便宜 的 apt 了 。,这个 公寓 非常 好 ， 可能 整个 匹兹堡 都 找 不 到 这么 便宜 的 公寓 了 。,2,apt,公寓,39.049879525011114,5.14314,NN,4,nsubj,2.896868 5.14314 4.424705 1.782907 0.5531858 2.922842 3.491411 5.746028 2.96453 3.344751 2.049026 3.536628 4.627374 3.644253 0.662323 2.859707 2.573194 0.5049582,2.9848795,8.876750932620867,7.358284798392494,3,2,2,0,0,2.896868,1,2,1,2,18,2.6125046799480396
non-code-switch,PIT,281,PIT_879, ,这个 车 很 好 ， 我 每天 开 它 去 上班 ( 开 了 快 两 年 了 ) 。,2,,车,36.197109418053074,4.874833,NN,4,nsubj,2.896868 4.874833 3.531473 3.559633 1.364868 1.874156 3.006716 3.451892 4.8938 3.837629 3.148094 4.067212 3.980003 1.791733 4.844831 3.114925 1.7318 3.330595 5.031453 0.3424227,3.2337468350000003,,7.951802138003598,,1,2,0,0,2.896868,1,1,1,2,20,2.6125046799480396
code-switch,PIT,880,PIT_1052,不 含 utility 。,不含 水电气 。,1,utility,不含,45.380403994207064,5.336814,VV,0,root,5.336814 7.837707 1.580751,4.918424,8.041953234997894,,7,2,0,1,,,2,2,2,1,3,1.8631269136914448
non-code-switch,PIT,1052,PIT_880, ,房型 如图 ：,1,,房型,44.045230943640775,7.042348,VV,0,root,7.042348 10.51329 2.537007,6.697548333333333,,9.179031804493802,,2,0,1,,,2,2,2,1,3,1.8631269136914448
code-switch,PIT,882,PIT_782,出门 一 分钟 到 centre 和 craig 路口 。,出门 一 分钟 到 中间 和 克列戈 路口 。,5,centre,中间,36.73699746177625,4.526051,NN,7,conj,6.100998 3.275038 2.99957 2.47164 4.526051 2.659878 10.51329 4.404732 0.4470305,4.155358611111111,10.220485679321962,10.625950787430126,6,2,2,0,0,2.47164,2,2,2,2,9,1.0907549623094583
non-code-switch,PIT,782,PIT_882, ,购物 小车 ， 买 微波炉 或 拖把 就 送 。,5,,微波炉,42.38312063662439,6.500275,NN,7,conj,5.160723 7.066698 1.135663 5.044571 6.500275 2.726723 6.861096 3.397184 3.715022 2.302324,4.3910279,,10.913632859881908,,3,2,0,0,5.044571,2,2,2,2,10,2.224759487936489
code-switch,PIT,885,PIT_1532,刚 装修 过 的 新房 ， 有 back yard ， deck 等,刚 装修 过 的 新房 ， 有 后 花园 ， 露台 等,8,back,后,33.716770800381376,4.36452,JJ,9,amod,4.461753 5.799519 2.424114 0.872935 5.946473 0.7817479 2.369509 4.36452 4.477502 1.515818 5.833734 2.408581,3.438017158333333,11.319097967990071,9.614349875751646,4,1,1,0,0,2.369509,2,2,2,2,12,2.163974231451371
non-code-switch,PIT,1532,PIT_885, ,厨房 ， 客厅 ， 有 小 院子 。,6,,小,34.793876788142356,2.934492,JJ,7,amod,5.637844 0.9667723 5.870231 0.8803964 2.389629 2.934492 3.876828 1.173965,2.9662697125,,8.183603752060922,,1,1,0,0,2.389629,3,2,3,2,8,2.163974231451371
code-switch,PIT,886,PIT_2602,停车 ： 有 停车场 ， 但是 需要 交 fee 。,停车 ： 有 停车场 ， 但是 需要 交 费用 。,9,fee,费用,35.99924148221462,5.0681,NN,8,dobj,5.804013 3.473792 3.078321 4.400616 0.8582717 2.475503 2.849845 4.407455 5.0681 0.7234862,3.3139402899999992,9.614349875751646,8.793369323681816,3,2,1,0,0,4.407455,3,3,3,2,10,1.7520731640548701
