SentenceID,CodeSwitchedSentence, TranslatedSentence
1998,已 出 ， 谢谢 -------------------------------- moving sale 出售 家具 ！,已 出 ， 谢谢 -------------------------------- moving sale 出售 家具 ！
1999,两 张 queen size 的 床 ， 宜家 购入 ， 很 新 ！,两 张 较大 床 的 床 ， 宜家 购入 ， 很 新 ！
2000,哈 哈 hello ， is the microwave is still available .,哈哈 你好 ， 微波炉 还 。 。
2001,具体 信息 见 google doc .,具体 信息 见 谷歌 文档
2002,转 king edward 洗衣 卡 一张,转皇 爱德华 洗衣 卡 一张
2003,三 天 open house 大 甩卖  。,三 天 开仓 大 甩卖  。
2004,请问 ， area code 是 什么 .,请问 ， 地区 代码 是 什么 .
2005,再 送 一 个 holmes tower fan ， 很 安静 ～,再 送 一 个 风扇 ， 很 安静 ～
2006,link 里 能 看到 的 东西 都 是 available 的 ！,链接 里 能 看到 的 东西 都 是 可行 的 的 ！
2007,usp = sharing 联系  ：  em@116,春季 联系  ：  em@116
2008,html 请 联系 amy 732-986-8260 em@116,讯息 请 联系 amy 732-986-8260 em@116
2009,我 是 second owner  。,我 是 二 任 主人
2010,都 是 full size 可以 睡 两 个 人  。,都 是 标准 大小 可以 睡 两 个 人  。
2011,s = home-garden&ie = utf8&qid = 1437620510&sr=1-2&keywords = ore + international+4 + panel+room + divider + - + cherry 当时 是 69 .,小号 = home-garden&ie = utf8&qid = 1437620510&sr=1-2&keywords = ore + international+4 + panel+room + divider + - + cherry 当时 是 69 .
2012,无 任何 大 事故 ， clean title ， 定期 保养 ， 车况 良好  。,无 任何 大 事故 ， 无 事故 ， 定期 保养 ， 车况 良好  。
2013,update 一下  。,更新 一下  。
2014,一 个 queen size ， 一 个 full size  。,一 个 较 大号 ， 一 个 标准 大小  。
2015,# NAME ?,#NAME?
2016,需要 事物 图片 的 message 我 ， 我 发给 你  。,需要 事物 图片 的 信息 我 ， 我 发给 你  。
2017,sp = sharing 联系  ：  pn-38 （ text  )  照片 详见 上面 地址  。,春季 招租 联系  ：  pn-38 （ text  )  照片 详见 上面 地址  。
2018,如果 觉得 贵 ， 可以 回复 你 认为 的 价格 在 帖子 下方 ， 我 再 联系 你 best ， ying 联系 方式 ？,如果 觉得 贵 ， 可以 回复 你 认为 的 价格 在 帖子 下方 ， 我 再 联系 你 最 好 的 ， 联系 方式 ？
2019,只 加 shell v power  。,只 加 壳牌 石油 。
2020,usp = sharing 地点  ：  shadyside&oakland 7 .,春季 招租 地点  ：  shadyside&oakland 7 .
2021,holmes 电风扇 （ tower fan ） －$203 .,福尔摩斯 电 风扇 （ 电风扇 ） －$203 .
2022,本人 新 租 的 房子 ， 在 central avenue 的 cvs 附近  。,本人 新 租 的 房子 ， 在 中央 街 的 西维斯 附近  。
2023,sp = sharing up 顶 友情 帮 顶,春季 顶 友情 帮 顶
2024,联系 方式 pn-39 ， 请 先 text 一下 谢谢 ～,联系 方式 pn-39 ， 请 先 讯息 一下 谢谢 ～
2025,beats 音响  。,耳机 牌子 音响  。
2026,跟 我 之前 那个 蓝色 的 是 同 款 ， 有 一 个 顶灯 和 一 个 方向 可以 调节 的 reading lamp  。,跟 我 之前 那个 蓝色 的 是 同 款 ， 有 一 个 顶灯 和 一 个 方向 可以 调节 的 读书 灯
2027,所以 在 那天 才 能 pick up .,所以 在 那天 才 能 领取
2028,前 几 任 车主 都 是 学生 ， 所以 mile 很 少  。,前 几 任 车主 都 是 学生 ， 所以 英里 很 少  。
2029,帮 同学 转车 ， 车主 现 不 在 匹兹堡 ， 转 title 的 时候 他 会 单独 给 你 一 份 授权 文件 ， 不 会 有 任何 问题  。,帮 同学 转车 ， 车主 现 不 在 匹兹堡 ， 转 记录 的 时候 他 会 单独 给 你 一 份 授权 文件 ， 不 会 有 任何 问题  。
2030,clean title ， 定期 保养 ， 车况 良好  。,无 事故 记录 ， 定期 保养 ， 车况 良好  。
2031,打 电话 或 发 短信 皆 可 ， 现金 或 check 支付  。,打 电话 或 发 短信 皆 可 ， 现金 或 支票 支付  。
2032,sp = sharing 价格 可 议 ^ _ ^ 联系 方式  ：  pn-40 em@117,春季 价格 可 议 ^ _ ^ 联系 方式  ：  pn-40 em@117
2033,html 邮箱 em@118,网址 邮箱 em@118
2034,图片 （ 请 忽略 google doc 的 价格 ！,图片 （ 请 忽略 谷歌 文档 的 价格 ！
2035,cooler master hyper t4 运行 良好 ， 全 特效 跑 现在 的 主流 游戏 毫无 问题 $6502 .,芯片 运行 良好 ， 全 特效 跑 现在 的 主流 游戏 毫无 问题 $6502 .
2036,sp = sharing 欢迎 发 邮箱 em@119,春季 欢迎 发 邮箱 em@119
2037,第三 代 ipad，32g 内存 ， retina display  。,第三 代 ipad，32g 内存 ， retina 显示屏
2038,要 图片 请 email em@32,要 图片 请 邮件 em@32
2039,交通 便利 ， shuttle ， escort ， 公交 都 有 经过 ；,交通 便利 ， 公交 ， 通勤 ， 公交 都 有 经过 ；
2040,heinz 学院 组织 的 活动 ， 有 车 接送 ， 有 午餐 提供  。,亨兹 学院 名称 学院 组织 的 活动 ， 有 车 接送 ， 有 午餐 提供  。
2041,挂 着 的 那个 是 burner ， 其他 的 是 candle holder  。,挂 着 的 那个 是 火炉 ， 其他 的 是 蜡烛垫 。
2042,超大 容量 ， 可 存放 soda ， beer ， etc .,超大 容量 ， 可 存放 苏打 ， 啤酒 ， 等等 .
2043,当然 ， 车 也 可以 直接 买 下来 ， 现在 的 价钱 是 17000+plus tax  。,当然 ， 车 也 可以 直接 买 下来 ， 现在 的 价钱 是 17000+plus 税  。
2044,clean title ， 另外 此 车 还 在 bmw 的 warranty 之中 ！,无 事故 记录 ， 另外 此 车 还 在 宝马 的 质保 之中 ！
2045,vin 查询  ：  请 发送 你 的 vin  。,注册号 查询  ：  请 发送 你 的 注册号  。
2046,now foods 32oz / 包,食物 32oz/ 包
2047,html 联系 方式 412-204-six seven two six,网址 l 联系 方式 pn-41
2048,车 非常 好 ， 可以 email 要 图片  。,车 非常 好 ， 可以 邮件 要 图片  。
2049,出 一 套 ， 家庭 影院 的 系统 音响 ， 非常 齐全 ， 顺带 送 两 个 小 的 sony 的 surround sound  。,出 一 套 ， 家庭 影院 的 系统 音响 ， 非常 齐全 ， 顺带 送 两 个 小 的 索尼 的 环绕 音 。
2050,花色  ：  orange tabby ， （ 也 有 人 叫 red tabby ）  。,花色  ： 虎皮 猫 ， （ 也 有 人 叫 虎皮 猫 ）  。
2051,注意 是 在 加州 的 sv 校区 哈 ， 不是 pittsburgh  。,注意 是 在 加州 的 校区 名称 校区 哈 ， 不是 匹兹堡
2052,可 扫描 ， 兼容 os x 10 .,可 扫描 ， 兼容 os 10 系统
2053,sp = sharing 请 联系  ：  em@120,春季 请 联系  ：  em@120
2054,sp = sharing 如 有 意向 ， 可 直接 短信 412 .,春季 如 有 意向 ， 可 直接 短信 412 .
2055,html 联系 方式  ：  em@121,网址 联系 方式  ：  em@121
2056,有意 请 联系 lilian pn-42 /,有意 请 联系 莉莉 安 pn-42 /
2057,可以 一 个 大 房间 或者 一 个 studio 弄 暖  。,可以 一 个 大 房间 或者 一 个 单人间 弄 暖  。
2058,要 回国 了 ， 出售 一些 闲置 和 带 不 走 的 家具 ， 一直 在 更新 全部 在 我 的 google doc 里面 ， 而且 都 标 了 具体 价格 .,要 回国 了 ， 出售 一些 闲置 和 带 不 走 的 家具 ， 一直 在 更新 全部 在 我 的 谷歌 文档 里面 ， 而且 都 标 了 具体 价格 .
2059,要 回国 了 ， 出售 一些 闲置 和 带 不 走 的 家具 ， 一直 在 更新 全部 在 我 的 google doc 里面 ， 而且 都 标 了 具体 价格 .,要 回国 了 ， 出售 一些 闲置 和 带 不 走 的 家具 ， 一直 在 更新 全部 在 我 的 谷歌 文档 里面 ， 而且 都 标 了 具体 价格 .
2060,， 柠檬 夹 ， 全新 seasoning,， 柠檬 夹 ， 全新 季度 出租
2061,要 回国 了 ， 出售 一些 闲置 和 带 不 走 的 家具 ， 一直 在 更新 全部 在 我 的 google doc 里面 ， 而且 都 标 了 具体 价格 .,要 回国 了 ， 出售 一些 闲置 和 带 不 走 的 家具 ， 一直 在 更新 全部 在 我 的 谷歌 文档 里面 ， 而且 都 标 了 具体 价格 .
2062,因而 出售 之前 住 apartment 时 买 的 一 台 洗衣机  。,因而 出售 之前 住 公寓 时 买 的 一 台 洗衣机  。
2063,clean title ， no accident history ， 拥有 前 两 任 车主  。,无 事故 记录 拥有 前 两 任 车主  。
2064,sp = sharing 请 联系 kevin em@122,春季 请 联系 kevin em@122
2065,车辆 clean title ， 没有 涉及 任何 事故  。,车辆 无 事故 记录 没有 涉及 任何 事故  。
2066,我 是 cee fall 的 学生,我 是 计算机 工程 秋季 的 学生
2067,邮箱 是 leader em@123,邮箱 是 领导 em@123
2068,已 删除 up up,已 删除 顶顶
2069,毕业 sale .,毕业 销售 .
2070,更 适合 大 studio ， 或 一 室 一 厅  。,更 适合 大 单人间 ， 或 一 室 一 厅  。
2071,dvd ， 送 无线 网卡  。,dvd 碟片 ， 送 无线 网卡  。
2072,html 怎么 联系 你 呢 ？,网址 怎么 联系 你 呢 ？
2073,html 联系 电话 pn-43 email  :  louis .,网址 联系 电话 pn-43 邮件
2074,求购 价格 适中 的 椅子 用来 coding ， 以及 书桌 上 用 的 台灯  。,求购 价格 适中 的 椅子 用来 编程 ， 以及 书桌 上 用 的 台灯  。
2075,家 住 squirrel hill ， beacon 和,家 住 松鼠山 ， 贝 肯 街 和
2076,pdf 已 出  。,pdf 文件 已 出  。
2077,我 家 在 giant eagle 旁边 ， 有意 买 书桌 ， 但是 是 不 是 会 很 不 好运 ？,我 家 在 捷安特 鹰 旁边 ， 有意 买 书桌 ， 但是 是 不 是 会 很 不 好运 ？
2078,家 住 squirrel hill .,家 住 松鼠山
2079,吸尘器 已 出 ， box 还在,吸尘器 已 出 ， 盒子 还在
2080,heater ， 住 house 的 同学 冬天 非常 需要  。,自 热 暖气 ， 住 房子 的 同学 冬天 非常 需要  。
2081,tel  ：  pn-44 ， 发 短信 打 电话 均可,电话  ：  pn-44 ， 发 短信 打 电话 均可
2082,以及 mail-in offer  :  ab straps !,以及 mail-in 通知  :  抗体 带 吊环 螺栓 !
2083,update  :  刚 做 了 全套 的 刹车 系统 保养 ， 换 了 新 的 刹车  。,更新  :  刚 做 了 全套 的 刹车 系统 保养 ， 换 了 新 的 刹车  。
2084,或 email em@124,或 邮件 em@124
2085,目前 匹兹堡 选择 at&t 的 用户 最多 ] 五 人 at&t 手机 plan ， 因为 一 个 成员 离开 匹兹堡 ， 现在 招 一 名 新生 加入 !,目前 匹兹堡 选择 at&t 的 用户 最多 ] 五 人 at&t 手机 计划 ， 因为 一 个 成员 离开 匹兹堡 ， 现在 招 一 名 新生 加入 !
2086,yard sale 在 哪里 ？,庭院 旧货 出售 在 哪里 ？
2087,mileage  :  135，000 带 turbo 的 还是 挺 好玩 的  。,里程数  :  135，000 带 涡轮 的 还是 挺 好玩 的  。
2088,pdf 联系 邮箱  ：  ， em@125,pdf 文件 联系 邮箱  ：  ， em@125
2089,(  图 中 为 high 实际 为 low  )  12 .,(  图 中 为 高 实际 为 低 )  12 .
2090,电话  ：  pn-45 email  :  fish .,电话  ：  pn-45 邮件  :  fish .
2091,联系 email  :  em@126,联系 邮件  :  em@126
2092,赠送 一 本 pittsburgh 介绍,赠送 一 本 匹兹堡 介绍
2093,求 自行车 一 辆 ， 还能 正常 工作 就 行 ， 有意 text 412-426 .,求 自行车 一 辆 ， 还能 正常 工作 就 行 ， 有意 讯息 412-426 .
2094,忘 了 说 ~ 木 有 任何 事故 ， clean title  。,忘 了 说 ~ 木 有 任何 事故 ， 无 事故 记录  。
2095,请 详见 excel 列表 .,请 详见 表格 列表 .
2096,pdf 所有 东西 7/31 可取 ， 有意 请 邮件 至 em@127,pdf 文件 所有 东西 7/31 可取 ， 有意 请 邮件 至 em@127
2097,html 感兴趣 联系 我 哈  ：  em@128,网址 感 兴趣 联系 我 哈  ：  em@128
2098,sp = sharing 仍然 有效  。,春季 仍然 有效  。
2099,o  (  ∩_∩  )  o 谢谢,谢谢
2100,sp = sharing 联系 方式  :  chen .,春季 联系 方式  :  chen .
2101,90-711 empirical methods for public policy and management ， 90-786 intermediate empirical methods 必备 ！,90-711 政策 和 管理 的 经验 主义 ， 90-786 适度 的 经验 主义 必备 ！
2102,pdf 联系 方式 plain em@129,pdf 文件 联系 方式 邮件 em@129
2103,html 请 联系  :  em@130,网址 请 联系  :  em@130
2104,宜家 陶瓷 小 台灯 [ sold ] 10 .,宜家 陶瓷 小 台灯 [ 出售 ] 10 .
2105,价格 可 商量 ， 有 需要 者 请 联系 pn-46 或者 lili em@131,价格 可 商量 ， 有 需要 者 请 联系 pn-46 或者 莉莉 em@131
2106,邮箱 lili em@131,邮箱 莉莉 em@131
2107,usp = sharing = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = 随时 欢迎 你们 来看 东西 啊 ！,春季 = = = = = = = = = = 随时 欢迎 你们 来看 东西 啊 ！
2108,(  gone  )  超大 垃圾 桶 ， 买 其他 的 送  。,(  出售  )  超大 垃圾 桶 ， 买 其他 的 送  。
2109,(  gone  )  两 个 灯 ， 买 其他 的 送  。,(  出售  )  两 个 灯 ， 买 其他 的 送  。
2110,(  gone  )  还有 很多 衣架 以及 一些 生活 用品 ， 想要 的 都 可以 送  。,(  出售  )  还有 很多 衣架 以及 一些 生活 用品 ， 想要 的 都 可以 送  。
2111,一边 开车 一边 说 ， call ， honey ， 然后 享受 轻松 惬意 双 手 free 的 开车 加 聊天 吧 ！,一边 开车 一边 说 ， 打 电话 ， 亲爱的 ， 然后 享受 轻松 惬意 双 手 免费 的 开车 加 聊天 吧 ！
2112,html 我 的 联系 方式  ：  email  :  bonjour .,网址 我 的 联系 方式  ：  邮件  :  bonjour .
2113,原来 跟 同学 住 客厅 ， 就 买 了 这个 衣架 （ 加 cover ） ， 方便 放 衣服 而且 可以 当 “ 墙 ” ， 当时 为了 提高 生活 品质 ， 就 狠心 买 了 ， 确实 不错  。,原来 跟 同学 住 客厅 ， 就 买 了 这个 衣架 （ 加 外罩 ） ， 方便 放 衣服 而且 可以 当 “ 墙 ” ， 当时 为了 提高 生活 品质 ， 就 狠心 买 了 ， 确实 不错  。
2114,html 联系 tel  ：  pn-47,网址 联系 电话  ：  pn-47
2115,出售 全新 lock 饭盒 ， 价钱 可 商量  。,出售 全新 乐 扣 乐 扣 饭盒 ， 价钱 可 商量  。
2116,有 最近 一 个 月 要 考 fe others 的 同学 ， 请 跟 我 联系  。,有 最近 一 个 月 要 考 fe others 的 同学 ， 请 跟 我 联系  。
2117,在 squirrel hill .,在 松鼠山
2118,html 欢迎 上门 看 货 ， 满意 直接 交付 ， 可 小刀  。,网址 欢迎 上门 看 货 ， 满意 直接 交付 ， 可 小刀  。
2119,html 电话 pn-48,网址 电话 pn-48
2120,我 的 车 是 audi a64 .,我 的 车 是 奥迪 a 64 .
2121,html 具体 价格 可以 再 商议  。,网址 具体 价格 可以 再 商议  。
2122,(  alex  )  谢谢 ～,埃雷克斯 谢谢 ～
2123,bose 的 音质 不 必 多 说 ， 我 保护 的 也 非常 好 ， 原装 配件 都 齐全 ， 跟 全新 的 一 样 联系 方式  ：  em@132,耳机 名称 的 音质 不 必 多 说 ， 我 保护 的 也 非常 好 ， 原装 配件 都 齐全 ， 跟 全新 的 一 样 联系 方式  ：  em@132
2124,月底 搬出 pittsburgh ， 一 大 推 家具 要 卖  。,月底 搬出 匹兹堡 ， 一 大 推 家具 要 卖  。
2125,我 的 是 cit 通用 的 s 码 硕士 服 ， 强烈 建议 cit 明年 毕业 的 同学 买  。,我 的 是 大学 名称 通用 的 小 号 码 硕士 服 ， 强烈 建议 大学 名称 明年 毕业 的 同学 买  。
2126,bose 的 舒适 和 音效 是 可靠 的  。,耳机 名称 的 舒适 和 音效 是 可靠 的  。
2127,html 更新 了 照片 ， 顶 一 个 ~,网址 更新 了 照片 ， 顶 一 个 ~
2128,你 可以 自己 尝试 修 或者 丢 给 mechanic  。,你 可以 自己 尝试 修 或者 丢 给 机械 的 。
2129,一 个 小 的 led 显示 屏幕  。,一 个 小 的 led 灯 束 显示 屏幕  。
2130,求 书桌 最 好 小 一点 的 ， 另 求 饭桌 ， squirrel hall 一带 ，  。,求 书桌 最 好 小 一点 的 ， 另 求 饭桌 ， 松鼠山 一 带 ，  。
2131,站 内 联系 ， thx 我 有 较小 书桌 加 转椅 出售 有 兴趣 我 发 图 到 你 邮箱,站 内 联系 ， 谢谢 我 有 较小 书桌 加 转椅 出售 有 兴趣 我 发 图 到 你 邮箱
2132,有 意 者 请 联系  (  text  )  pn-49  (  email  )  em@133,有 意 者 请 联系  (  text  )  pn-49  (  邮件  )  em@133
2133,欢迎 来看 联系 方式  ：  hao tang 唐 好,欢迎 来看 联系 方式  ： 人名
2134,谢谢 email  ：  em@134,谢谢 邮件  ：  em@134
2135,被 check 来 得 晚 ， 求购 书桌 ， 椅子 .,被 支票 来 得 晚 ， 求购 书桌 ， 椅子 .
2136,^ ^ 欢迎 围观 联系 方式 email  ：  em@46,^ ^ 欢迎 围观 联系 方式 邮件  ：  em@46
2137,有 一 个 box spring 你 要 吗 送给 你 up up !,有 一 个 床垫 你 要 吗 送给 你 顶
2138,有 一 个 queen size 的 box spring 有 人 要 吗 ？,有 一 个 较 大号 大小 的 床垫 有 人 要 吗 ？
2139,或者 我 到 了 去 你 那里 看 也 可以 email  ：  em@135,或者 我 到 了 去 你 那里 看 也 可以 邮件  ：  em@135
2140,sherwood tower ， 请 联系 我,塔 ， 请 联系 我
